parameter,value,se_sa,rse_sa
Cl_pop,13.4924372733084,0.914766209308489,6.77984407693442
V1_pop,23.9985714342396,2.56769202417976,10.6993536311763
Q_pop,26.2407415970488,12.4402725177284,47.408235288318
V2_pop,13.0852601882591,3.8190248381374,29.1857004231681
omega_Cl,0.258757289712426,0.0485580404796995,18.7658637689648
omega_V1,0.259731313596358,0.10050574407428,38.6960442630624
omega_Q,0.976146536789901,0.312555741125038,32.0193464142065
omega_V2,0.885628898957744,0.255158170021055,28.8109579894399
a,1.55124954956886,0.277440823209078,17.8849897675192
b,0.043396752150464,0.0164326463125315,37.8660740683004
