parameter,value,se_sa,rse_sa
Cl_pop,13.5126331776587,0.920458309482882,6.81183524618086
V1_pop,24.0118583302391,6.57998891670017,27.4030807037277
Q_pop,25.6266028576534,28.3937721271686,110.798033921569
V2_pop,13.1670074661634,5.44465846604248,41.3507661481485
omega_Cl,0.259953855528544,0.0494156944628543,19.0094100979504
omega_V1,0.214465969582657,0.303943117773148,141.720907221136
omega_Q,1.15838407305797,0.850734231387985,73.4414648107314
omega_V2,0.984679622801824,0.315250472689239,32.0155373777534
a,1.48465799086352,0.282298981509229,19.0144116184654
b,0.0478127002843217,0.0151146977081587,31.6123072285774
