iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,529.637,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,524.707,1,22.7046,21.0976,16.9282,1.68805,-0.499737,1.46202,1.46202,1.46202,1.46202
3,519.161,1,22.1833,20.4559,15.8901,1.65885,-0.4759,1.425,1.425,1.425,1.425
4,524.078,1,22.33,20.262,17.9852,1.72492,-0.488026,1.38892,1.38892,1.38892,1.38892
5,523.766,1,21.9039,19.9435,17.1492,1.73608,-0.479556,1.35375,1.35375,1.35375,1.35375
6,522.156,1,22.3697,19.9569,16.4357,1.75256,-0.48645,1.31947,1.31947,1.31947,1.31947
7,517.171,1,22.379,19.9826,16.3029,1.70818,-0.492289,1.28606,1.28606,1.28606,1.28606
8,520.581,1,22.6258,20.5543,18.7059,1.76244,-0.495975,1.2535,1.2535,1.2535,1.2535
9,524.795,1,23.29,20.8759,18.0772,1.81456,-0.516398,1.22176,1.22176,1.22176,1.22176
10,525.919,1,23.3959,20.1942,16.3973,1.85869,-0.523522,1.19082,1.19082,1.19082,1.19082
11,523.682,1,23.0106,20.3722,16.6781,1.87778,-0.5123,1.16067,1.16067,1.16067,1.16067
12,515.23,1,22.2652,20.2644,17.8233,1.83023,-0.48123,1.13128,1.13128,1.13128,1.13128
13,513.388,1,22.8802,20.5312,15.8021,1.78389,-0.503241,1.10264,1.10264,1.10264,1.10264
14,499.92,1,22.9913,20.1692,16.0457,1.73872,-0.505433,1.07472,1.07472,1.07472,1.07472
15,501.378,1,22.5039,20.149,16.8755,1.69469,-0.49448,1.04751,1.04751,1.04751,1.06606
16,503.84,1,22.5279,21.0938,15.9859,1.72206,-0.494913,1.02098,1.08562,1.02098,1.03907
17,506.255,1,22.7583,20.6145,17.1689,1.75634,-0.501072,0.995131,1.14569,0.995131,1.01276
18,495.819,1,23.0268,20.3054,16.1127,1.71187,-0.507313,0.969933,1.11668,0.969933,0.987112
19,503.14,1,23.001,20.1617,16.4988,1.76422,-0.504068,0.945374,1.0884,0.945374,0.962118
20,509.766,1,23.2238,20.3536,17.666,1.81934,-0.513585,0.921437,1.08796,0.921437,0.988517
21,502.392,1,23.5184,20.6162,16.3347,1.78721,-0.515844,0.898105,1.06041,0.898105,0.969659
22,493.174,1,22.7872,21.0992,15.6125,1.74196,-0.500301,0.875365,1.03356,0.875365,0.983659
23,493.26,1,22.236,21.7271,16.3286,1.74514,-0.483345,0.8532,1.00739,0.8532,0.958752
24,487.008,1,22.7307,21.5689,16.1427,1.70512,-0.494358,0.831597,0.981884,0.831597,0.934476
25,484.415,1,22.5562,21.8447,16.1937,1.67374,-0.489014,0.81054,0.992462,0.81054,0.925955
26,482.545,1,21.9043,21.9446,16.7601,1.69139,-0.468018,0.790017,0.967333,0.790017,0.902509
