Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.66843,1.35916e-06,1.97227e-07,9.58701,4.05296e-05,2.05281e-05,1.22021,0.00757167,0.00333305,0.744556,0.00921831,0.00225832,All
4.09671,1.48029e-05,2.72284e-06,10.1205,9.87322e-05,5.5703e-05,4.95126,0.0267531,0.0768525,2.10964,0.0342527,0.0334913,All
4.52499,9.45249e-05,2.18236e-05,10.654,0.000218123,0.000136668,8.68231,0.0278793,0.181233,3.47472,0.0453526,0.0891264,All
4.95328,0.000400496,0.00011525,11.1875,0.00044231,0.000306977,12.4134,0.0249162,0.280177,4.83981,0.0481889,0.153603,All
5.38156,0.00123161,0.000439513,11.721,0.000831633,0.000637886,16.1444,0.0214162,0.36658,6.20489,0.0471423,0.218956,All
5.80984,0.0029415,0.00129631,12.2545,0.00146233,0.00123719,19.8755,0.0182307,0.440402,7.56997,0.0443911,0.281549,All
6.23813,0.00575476,0.00311797,12.788,0.00242243,0.00225675,23.6065,0.0155224,0.50322,8.93506,0.0409952,0.339866,All
6.66641,0.00963761,0.0063794,13.3215,0.00380441,0.00389699,27.3376,0.0132682,0.556798,10.3001,0.0374707,0.393419,All
7.09469,0.0143531,0.0114921,13.855,0.00569535,0.00640669,31.0686,0.0114015,0.60271,11.6652,0.0340643,0.442222,All
7.52297,0.0196632,0.0187577,14.3885,0.00816602,0.0100772,34.7997,0.0098531,0.642272,13.0303,0.030887,0.486525,All
7.95126,0.0255167,0.0284113,14.922,0.0112604,0.015231,38.5307,0.00856307,0.676556,14.3954,0.0279799,0.526672,All
8.37954,0.0320941,0.0407172,15.4556,0.0149876,0.022205,42.2618,0.00748228,0.706431,15.7605,0.0253487,0.56304,All
8.80782,0.0396947,0.0560484,15.9891,0.0193169,0.0313303,45.9928,0.00657136,0.7326,17.1256,0.0229818,0.595999,All
9.23611,0.0485535,0.074899,16.5226,0.0241768,0.0429108,49.7239,0.00579899,0.755639,18.4906,0.0208595,0.625896,All
9.66439,0.0586829,0.0978205,17.0561,0.0294588,0.0572023,53.4549,0.00514029,0.776014,19.8557,0.0189593,0.65305,All
10.0927,0.0698047,0.125308,17.5896,0.0350237,0.074394,57.186,0.0045754,0.794113,21.2208,0.0172586,0.677749,All
10.521,0.0813761,0.157678,18.1231,0.0407112,0.0945948,60.917,0.0040884,0.810253,22.5859,0.0157357,0.70025,All
10.9492,0.0926856,0.194975,18.6566,0.0463505,0.117825,64.6481,0.00366648,0.824702,23.951,0.0143709,0.720782,All
11.3775,0.102976,0.236923,19.1901,0.0517714,0.144012,68.3791,0.00329922,0.837681,25.3161,0.0131462,0.739548,All
11.8058,0.111561,0.282936,19.7236,0.0568143,0.172998,72.1102,0.00297815,0.849378,26.6811,0.0120457,0.75673,All
12.2341,0.117915,0.332163,20.2571,0.0613386,0.204541,75.8412,0.0026963,0.859953,28.0462,0.0110552,0.772485,All
12.6624,0.121722,0.383573,20.7906,0.0652292,0.238334,79.5723,0.00244792,0.86954,29.4113,0.0101622,0.786956,All
13.0907,0.122889,0.436048,21.3241,0.0684003,0.274013,83.3033,0.00222824,0.878255,30.7764,0.00935585,0.800269,All
13.5189,0.121522,0.488473,21.8576,0.0707969,0.311179,87.0344,0.00203328,0.886198,32.1415,0.0086264,0.812534,All
13.9472,0.117893,0.539816,22.3911,0.0723948,0.349412,90.7654,0.00185969,0.893454,33.5066,0.00796543,0.823852,All
14.3755,0.112381,0.589187,22.9246,0.0731979,0.388284,94.4965,0.00170467,0.900098,34.8716,0.00736551,0.834309,All
14.8038,0.105427,0.635872,23.4581,0.0732353,0.427378,98.2275,0.00156582,0.906195,36.2367,0.00682009,0.843986,All
