iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,681.651,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,685.438,1,20.5751,22.328,15.4582,0.95,0.285,-0.397768,0.974679,0.974679,0.974679,0.974679
3,666.036,1,23.306,21.9512,15.3518,0.9025,0.27075,-0.517124,0.95,0.95,0.95,0.95
4,663.794,1,21.8623,21.7667,17.7389,0.857375,0.257212,-0.459628,0.925945,0.974381,0.925945,0.925945
5,645.361,1,21.4456,22.0092,15.231,0.814506,0.244352,-0.458583,0.9025,0.949709,0.9025,0.9025
6,637.312,1,23.4443,22.2729,13.05,0.773781,0.232134,-0.546739,0.879648,0.925662,0.879648,0.888008
7,620.295,1,22.7226,23.444,12.9008,0.735092,0.220528,-0.505802,0.857375,0.902223,0.857375,0.865524
8,619.723,1,23.4522,22.7142,13.7546,0.698337,0.209501,-0.541907,0.835666,0.879379,0.835666,0.843608
9,614.063,1,21.2093,22.235,14.1274,0.66342,0.199026,-0.449423,0.814506,0.863728,0.814506,0.822247
10,617.782,1,22.1221,19.9492,11.6016,0.630249,0.189075,-0.517245,0.793882,0.852548,0.793882,0.80454
11,610.643,1,21.6924,21.9006,13.3671,0.598737,0.179621,-0.48236,0.773781,0.910233,0.773781,0.784168
12,611.134,1,21.7664,22.0262,13.6315,1.11335,0.164385,-0.474172,0.754188,0.960985,0.754188,0.764313
13,597.513,1,20.9262,22.0844,13.2498,1.05768,0.156166,-0.432419,0.735092,0.936652,0.735092,0.837679
14,587.704,1,22.6682,22.3705,12.856,1.0048,0.148358,-0.496544,0.716479,0.912936,0.716479,0.816469
15,576.802,1,22.7586,23.824,12.9644,0.954558,0.14094,-0.505085,0.698337,0.88982,0.698337,0.795795
16,571.412,1,22.4075,23.8402,11.9665,0.90683,0.133893,-0.498006,0.680655,0.886392,0.680655,0.775645
17,568.655,1,21.33,23.9172,12.5079,0.861489,0.127198,-0.449736,0.66342,0.992554,0.66342,0.756006
18,553.456,1,21.8371,24.2708,13.3781,0.818414,0.120838,-0.471376,0.646622,0.967422,0.646622,0.736863
