pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.4723,0.117726,-2.94005,0.00534774,-1.51469,0.117681,All
-1.05702,0.470905,-2.72535,0.0106955,-1.09925,0.411882,All
-0.641747,0.559199,-2.51065,0.0160432,-0.683811,0.558982,All
-0.22647,0.323747,-2.29596,0.0427819,-0.268374,0.353042,All
0.188806,0.176589,-2.08126,0.0641729,0.147064,0.205941,All
0.604083,0.500336,-1.86656,0.0909116,0.562501,0.470722,All
1.01936,0.206021,-1.65186,0.11765,0.977939,0.205941,All
1.43464,0.0882946,-1.43717,0.139041,1.39338,0.0882604,All
1.84991,0.0882946,-1.22247,0.21391,1.80881,0.147101,All
2.26519,0.117726,-1.00777,0.267387,2.22425,0.0882604,All
,,-0.793072,0.347603,,,All
,,-0.578374,0.294126,,,All
,,-0.363676,0.310169,,,All
,,-0.148978,0.352951,,,All
,,0.0657196,0.342255,,,All
,,0.280417,0.363646,,,All
,,0.495115,0.417124,,,All
,,0.709813,0.352951,,,All
,,0.924511,0.256691,,,All
,,1.13921,0.278082,,,All
,,1.35391,0.192519,,,All
,,1.5686,0.11765,,,All
,,1.7833,0.0802161,,,All
,,1.998,0.0748683,,,All
,,2.2127,0.021391,,,All
,,2.4274,0.0106955,,,All
,,2.64209,0.0160432,,,All
,,2.85679,0.00534774,,,All
,,3.07149,0.00534774,,,All
,,3.28619,0.00534774,,,All
