parameter,value
Cl_pop,13.4734125945697
V1_pop,25.0525675585464
beta_V1_ANTU_1,-0.222985257052013
beta_V1_logtCLCRMLMIN,-3.02969053123405
beta_V1_logtHCM,-3.66440331850051
beta_V1_logtPROGDL,-2.14725576814276
Q_pop,23.4
beta_Q_LMP_1,0.973271347562879
beta_Q_logtAGEA,1.36651875198829
beta_Q_logtALBGDL,17.3246989366622
beta_Q_logtPROGDL,-17.0876721245116
V2_pop,3.16209162686843
beta_V2_SEXF_1,4.17923661612474
beta_V2_logtHCM,33.4078179897002
omega_Cl,0.256698456734623
omega_V1,0.453809372067793
omega_Q,2.87885819979548e-8
omega_V2,9.74622444468143e-8
a,1.42859749666042
b,0.0423233608311631
