rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.255814,-0.0242028,0.449349,0.58452,All,#4682B4,0
1,1,0.270124,-0.339279,0.543081,0.99952,All,#4682B4,0
2,1,0.27142,-0.262294,0.74791,0.814093,All,#4682B4,0
3,1,0.317279,-0.0765504,0.369989,1.19636,All,#4682B4,0
4,1,0.359187,-0.066183,0.156065,1.01875,All,#4682B4,0
5,1,0.297075,-0.0184352,0.329013,1.12641,All,#4682B4,0
6,1,0.372244,-0.183209,0.376065,1.15911,All,#4682B4,0
7,1,0.268014,-0.178219,0.376615,1.06491,All,#4682B4,0
8,1,0.41344,-0.198623,0.56106,0.61079,All,#4682B4,0
9,1,0.392238,0.0843789,-0.232993,0.850546,All,#4682B4,0
0,2,0.271143,-0.240715,0.0563022,-0.0954997,All,#4682B4,0
1,2,0.232515,-0.188789,-0.748943,0.00946022,All,#4682B4,0
2,2,0.290869,0.00365272,-1.51231,-0.989473,All,#4682B4,0
3,2,0.209387,-0.0669671,-0.922015,-0.370695,All,#4682B4,0
4,2,0.237374,0.0429416,-1.06774,-0.660389,All,#4682B4,0
5,2,0.17074,-0.0557691,-1.23013,-0.607828,All,#4682B4,0
6,2,0.240336,-0.3397,0.403171,-0.16946,All,#4682B4,0
7,2,0.255768,-0.30334,0.0372337,-0.361246,All,#4682B4,0
8,2,0.249748,-0.0138767,-1.91005,0.0485647,All,#4682B4,0
9,2,0.258992,-0.029096,-1.75598,-1.41894,All,#4682B4,0
0,3,0.326851,0.286539,-1.17506,0.27959,All,#4682B4,0
1,3,0.256811,0.109218,0.159549,-0.199422,All,#4682B4,0
2,3,0.139717,0.219079,0.498612,-0.880537,All,#4682B4,0
3,3,0.185523,-0.0246893,0.903204,-0.0411361,All,#4682B4,0
4,3,0.211869,-0.385301,1.51387,0.323823,All,#4682B4,0
5,3,0.271727,0.00305563,0.0719489,-0.465858,All,#4682B4,0
6,3,0.325494,0.326072,-0.61161,-1.3643,All,#4682B4,0
7,3,0.298753,-0.251796,2.21722,0.203619,All,#4682B4,0
8,3,0.247484,0.37654,-3.01468,-1.64373,All,#4682B4,0
9,3,0.236388,0.152549,0.72889,-0.148037,All,#4682B4,0
0,4,-0.183742,-0.111258,0.098914,-0.297457,All,#4682B4,0
1,4,-0.0656016,0.112597,0.285586,-1.39774,All,#4682B4,0
2,4,-0.0965129,-0.0432449,-0.668457,-1.25046,All,#4682B4,0
3,4,-0.107442,-0.55826,1.70506,0.105813,All,#4682B4,0
4,4,-0.0136127,0.0600127,-0.341721,-0.557808,All,#4682B4,0
5,4,-0.0895655,0.0481651,-0.761252,-0.941779,All,#4682B4,0
6,4,-0.107988,-0.172834,-0.102963,-0.0487871,All,#4682B4,0
7,4,-0.0342317,0.0242115,0.140194,-0.445065,All,#4682B4,0
8,4,-0.0659262,-0.131949,-0.0634852,-0.320034,All,#4682B4,0
9,4,-0.120395,-0.222421,0.590796,-0.138221,All,#4682B4,0
0,5,-0.211754,-0.199217,-1.54593,1.40338,All,#4682B4,0
1,5,-0.082413,-0.134023,-1.45731,0.570954,All,#4682B4,0
2,5,-0.186175,-0.154118,-1.58406,0.832744,All,#4682B4,0
3,5,-0.158322,-0.102603,-1.49394,-0.081565,All,#4682B4,0
4,5,-0.204693,-0.0456547,-1.87246,1.03833,All,#4682B4,0
5,5,-0.200761,-0.246539,-1.07766,0.457602,All,#4682B4,0
6,5,-0.19762,-0.155788,-1.1583,0.396731,All,#4682B4,0
7,5,-0.182601,-0.24041,-1.00564,0.474229,All,#4682B4,0
8,5,-0.155162,-0.157938,-1.3109,1.17542,All,#4682B4,0
9,5,-0.156988,-0.168378,-1.32246,1.41394,All,#4682B4,0
0,6,0.0533685,0.312318,-1.13076,-0.0651696,All,#4682B4,0
1,6,0.0575502,0.387287,-1.68646,1.50896,All,#4682B4,0
2,6,-0.00203163,0.232798,-0.755569,-0.0545296,All,#4682B4,0
3,6,0.0449743,0.148013,-1.65613,-0.501681,All,#4682B4,0
4,6,0.0507262,0.296018,-1.42339,0.155324,All,#4682B4,0
5,6,0.0508166,0.277847,-1.00115,0.350104,All,#4682B4,0
6,6,0.0882875,0.301049,-1.6077,-0.872037,All,#4682B4,0
7,6,0.0920578,0.221272,-1.24219,-0.344519,All,#4682B4,0
8,6,-0.00950723,0.254724,-0.907912,-1.18275,All,#4682B4,0
9,6,0.0615433,0.250285,-1.88748,0.332966,All,#4682B4,0
0,7,-0.403593,0.699349,-0.100675,0.263147,All,#4682B4,0
1,7,-0.407025,0.553453,-0.00450997,0.0986941,All,#4682B4,0
2,7,-0.465782,0.635675,1.34949,-0.598242,All,#4682B4,0
3,7,-0.466891,0.686923,0.925841,0.446916,All,#4682B4,0
4,7,-0.403448,0.597305,0.985664,0.477014,All,#4682B4,0
5,7,-0.434482,0.286711,1.67487,0.936004,All,#4682B4,0
6,7,-0.469907,0.0402063,1.63043,0.961637,All,#4682B4,0
7,7,-0.465648,0.446684,1.8542,0.0978952,All,#4682B4,0
8,7,-0.430967,0.0798905,1.79651,1.02388,All,#4682B4,0
9,7,-0.412182,0.307886,1.87282,0.716909,All,#4682B4,0
0,8,-0.393811,0.0213557,2.22896,-1.27411,All,#4682B4,0
1,8,-0.351004,-0.263199,0.368787,-0.618787,All,#4682B4,0
2,8,-0.34947,-0.207198,1.22647,-0.617485,All,#4682B4,0
3,8,-0.346459,-0.295818,0.953884,-0.427416,All,#4682B4,0
4,8,-0.290014,0.00161378,0.75656,-1.46568,All,#4682B4,0
5,8,-0.342574,0.0869003,-0.171049,-1.8896,All,#4682B4,0
6,8,-0.279159,0.0254002,-1.64544,-1.49565,All,#4682B4,0
7,8,-0.324397,-0.187304,1.18432,-0.682744,All,#4682B4,0
8,8,-0.317297,-0.116643,0.574855,-0.794267,All,#4682B4,0
9,8,-0.318524,0.0635296,-2.03605,-1.31916,All,#4682B4,0
0,9,0.309659,-0.28859,0.967901,0.234203,All,#4682B4,0
1,9,0.332968,-0.370051,1.15376,0.295726,All,#4682B4,0
2,9,0.217878,-0.0968289,0.473355,0.353367,All,#4682B4,0
3,9,0.357057,0.0288528,0.21882,-0.306168,All,#4682B4,0
4,9,0.35543,-0.303904,0.509448,-0.0967789,All,#4682B4,0
5,9,0.352474,-0.0584039,0.54777,-0.0770588,All,#4682B4,0
6,9,0.359474,-0.0100939,0.4094,-0.25904,All,#4682B4,0
7,9,0.282231,-0.348036,0.952301,0.30987,All,#4682B4,0
8,9,0.319523,-0.254515,0.77879,0.342686,All,#4682B4,0
9,9,0.321676,-0.0170825,0.395301,0.181664,All,#4682B4,0
0,10,0.395524,0.299733,0.764702,-0.367365,All,#4682B4,0
1,10,0.375526,0.228002,0.0450757,-0.284206,All,#4682B4,0
2,10,0.306091,0.193731,0.18859,0.285082,All,#4682B4,0
3,10,0.310948,0.0277122,0.522171,0.0676975,All,#4682B4,0
4,10,0.378125,0.311501,0.364562,-1.30614,All,#4682B4,0
5,10,0.394101,0.188326,0.614477,-0.43757,All,#4682B4,0
6,10,0.349982,0.312637,0.0380679,-0.38067,All,#4682B4,0
7,10,0.361809,0.32925,-1.19662,0.170604,All,#4682B4,0
8,10,0.293566,-0.0275763,0.558486,0.215764,All,#4682B4,0
9,10,0.30121,0.00149487,0.72892,0.212607,All,#4682B4,0
0,11,0.126148,0.101344,0.0295013,1.27095,All,#4682B4,0
1,11,0.208075,0.0371,0.231588,0.930654,All,#4682B4,0
2,11,0.259959,0.171325,-0.468502,1.45062,All,#4682B4,0
3,11,0.0974128,0.0592528,-0.130835,0.772712,All,#4682B4,0
4,11,0.133287,0.242603,-0.291087,0.361267,All,#4682B4,0
5,11,0.147405,-0.0636536,0.0276191,0.991032,All,#4682B4,0
6,11,0.0479419,0.0116969,0.145245,0.769235,All,#4682B4,0
7,11,0.135955,0.307979,-0.586932,0.651472,All,#4682B4,0
8,11,0.230986,0.173185,-0.0852979,1.05391,All,#4682B4,0
9,11,0.140857,0.275367,-0.810683,0.876268,All,#4682B4,0
0,12,0.00951198,-0.0430437,-2.11398,-1.24593,All,#4682B4,0
1,12,0.01636,-0.0707563,-0.929868,-0.449544,All,#4682B4,0
2,12,0.0278438,0.0653936,-2.33655,-0.260765,All,#4682B4,0
3,12,0.0521127,0.0959582,-2.87854,-0.217232,All,#4682B4,0
4,12,-0.0171328,-0.401523,1.76057,-0.4449,All,#4682B4,0
5,12,0.0208551,-0.00133466,-1.6901,-1.76159,All,#4682B4,0
6,12,0.0522092,-0.0113938,0.251097,-1.37336,All,#4682B4,0
7,12,0.00352538,0.0705487,-2.60641,-0.786506,All,#4682B4,0
8,12,0.0678477,-0.120008,-0.191611,-1.09796,All,#4682B4,0
9,12,0.0748642,0.00679194,-1.55227,-0.377043,All,#4682B4,0
0,13,-0.127618,0.573597,0.722867,1.00592,All,#4682B4,0
1,13,-0.161495,0.212585,1.56038,0.462321,All,#4682B4,0
2,13,-0.153799,-0.432925,1.51063,1.33848,All,#4682B4,0
3,13,-0.103528,0.288193,0.93122,0.956703,All,#4682B4,0
4,13,-0.219698,-0.107875,1.34032,1.47167,All,#4682B4,0
5,13,-0.161046,-0.28148,1.37472,1.38744,All,#4682B4,0
6,13,-0.169256,0.347578,0.746111,1.19002,All,#4682B4,0
7,13,-0.115828,0.450107,0.519404,1.08091,All,#4682B4,0
8,13,-0.185964,0.503286,1.11049,1.22841,All,#4682B4,0
9,13,-0.147967,0.181159,1.2396,0.997009,All,#4682B4,0
0,14,-0.218468,0.117201,0.304262,-1.20973,All,#4682B4,0
1,14,-0.268697,-0.0589496,0.710814,-0.632028,All,#4682B4,0
2,14,-0.310292,-0.00180626,0.60991,-0.0245123,All,#4682B4,0
3,14,-0.258041,-0.182571,1.07431,0.0546305,All,#4682B4,0
4,14,-0.260194,0.166993,-0.943471,-1.44307,All,#4682B4,0
5,14,-0.244503,-0.230744,1.33032,-0.2224,All,#4682B4,0
6,14,-0.297341,-0.0639774,0.13515,-0.49883,All,#4682B4,0
7,14,-0.157582,0.000655869,0.291937,-0.554875,All,#4682B4,0
8,14,-0.280266,0.0889806,4.68896,-0.954663,All,#4682B4,0
9,14,-0.249443,-0.157694,0.921142,-0.338697,All,#4682B4,0
0,15,-0.305564,-0.386792,0.337423,-1.31659,All,#4682B4,0
1,15,-0.291836,-0.335827,0.210672,-1.42747,All,#4682B4,0
2,15,-0.307903,-0.299358,-1.43934,-1.23207,All,#4682B4,0
3,15,-0.343087,-0.433225,-0.508959,-0.887542,All,#4682B4,0
4,15,-0.262827,-0.39067,-0.912681,-1.23176,All,#4682B4,0
5,15,-0.2689,-0.374098,0.341107,-1.53586,All,#4682B4,0
6,15,-0.281577,-0.359753,-1.52987,-0.895257,All,#4682B4,0
7,15,-0.265914,-0.649671,1.42601,-0.740616,All,#4682B4,0
8,15,-0.324419,-0.539876,-0.386823,-0.77544,All,#4682B4,0
9,15,-0.285202,-0.429739,-0.046045,-1.28561,All,#4682B4,0
