iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,624.174,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,591.149,1,17.7145,35.2321,13.2986,1.04006,0.17807,0.535521,0.958117,0.693859,0.870327
3,573.596,1,17.2614,36.1405,11.6338,1.196,0.145807,0.529345,1.09175,0.649252,0.861686
4,543.328,1,17.4212,37.2245,11.5177,1.3324,0.107665,0.499596,1.36954,0.557519,0.871583
5,523.145,1,17.626,37.834,12.7731,1.41184,0.0854687,0.498531,1.41637,0.563946,0.880548
6,507.591,1,17.498,37.0098,11.8531,1.43503,0.0723021,0.49418,1.33847,0.550779,0.893548
7,499.68,1,17.3769,36.8456,11.4434,1.4852,0.0638819,0.501335,1.21027,0.547175,0.944586
8,491.211,1,17.2647,37.3341,11.1345,1.4531,0.0597373,0.501159,1.22543,0.548664,0.888291
9,488.634,1,17.2938,37.2689,12.1243,1.45308,0.0579978,0.507839,1.19926,0.538656,0.932457
10,480.577,1,17.2201,36.7664,13.8579,1.54044,0.0505917,0.508681,1.13749,0.514028,0.841269
11,475.103,1,17.1385,36.8887,14.6074,1.49252,0.0484358,0.504382,1.2214,0.515226,0.821584
12,474.307,1,17.2228,36.8154,15.2111,1.49254,0.0481112,0.494876,1.12757,0.513445,0.86856
13,471.625,1,17.3668,35.954,14.4718,1.49255,0.047523,0.501884,1.05988,0.532964,0.818761
14,467.889,1,17.1302,35.9611,14.9353,1.5264,0.0437604,0.506389,1.11329,0.517463,0.768993
15,462.102,1,17.0709,35.181,14.4172,1.52629,0.0388465,0.504089,1.17826,0.523325,0.820214
16,462.931,1,17.0944,34.5181,15.2614,1.49744,0.0397674,0.503073,1.28885,0.532342,0.767115
17,465.185,1,17.1146,35.2305,15.6613,1.54136,0.0396655,0.50174,1.25359,0.500861,0.801436
18,469.328,1,17.2582,34.6575,15.0469,1.61174,0.0399282,0.502384,1.24235,0.509049,0.73154
19,464.213,1,17.2083,35.8795,14.4971,1.6779,0.0372495,0.505197,0.923089,0.50321,0.716635
20,468.858,1,17.3447,35.9303,13.7055,1.71761,0.0373891,0.502598,0.943707,0.518243,0.751731
21,463.499,1,17.2872,35.5891,13.5355,1.71753,0.0350228,0.500334,0.885283,0.535967,0.726104
22,460.875,1,17.0462,35.8226,12.3431,1.71753,0.0357135,0.502081,0.802116,0.523516,0.66666
23,460.359,1,17.2603,35.2182,13.2183,1.74752,0.0317797,0.492364,0.832051,0.533093,0.713791
24,441.923,1,17.2628,34.7353,13.8233,1.60615,0.0297863,0.49708,0.688273,0.533386,0.691394
25,446.231,1,17.1912,35.1011,14.1999,1.60619,0.0315392,0.492087,0.734558,0.539096,0.71616
26,449.702,1,17.228,34.8503,13.5904,1.6062,0.0316331,0.499639,0.806416,0.534061,0.734313
27,450.858,1,17.1718,34.7476,14.6154,1.66917,0.0279575,0.494425,0.760798,0.537625,0.842988
28,442.645,1,17.2577,34.7841,15.119,1.70386,0.0235322,0.494528,0.735147,0.513374,0.713391
29,446.55,1,17.1815,35.1552,14.7515,1.75333,0.0222584,0.492725,0.813609,0.488184,0.717852
30,441.331,1,17.382,35.0255,14.4046,1.77999,0.0138074,0.491914,0.880534,0.493622,0.712902
31,442.806,1,17.3039,34.3621,14.8598,1.72563,0.0175516,0.496157,0.936624,0.499276,0.752898
32,441.823,1,17.1336,34.8297,14.7494,1.63638,0.0242164,0.493179,0.945359,0.498879,0.704215
33,437.701,1,17.1067,34.9937,16.0213,1.59163,0.0252047,0.493491,0.92641,0.497537,0.66617
34,434.532,1,17.1481,35.0855,15.1244,1.65571,0.0196797,0.491966,0.880257,0.49643,0.651328
35,435.175,1,17.0486,35.09,16.1724,1.63521,0.0207306,0.499464,0.837545,0.506834,0.700237
36,434.262,1,17.175,35.1489,15.0576,1.63519,0.0208901,0.493107,0.804084,0.499772,0.736084
37,432.274,1,17.1405,34.5096,14.7434,1.66156,0.0147947,0.491346,0.810333,0.517175,0.78814
38,432.955,1,17.2913,34.9501,14.2676,1.75574,2.22045e-16,0.491406,0.823219,0.505618,0.791387
39,429.897,1,17.209,34.9484,14.6621,1.67016,0.0107799,0.500198,0.83726,0.514133,0.784059
40,429.303,1,17.2449,34.8781,16.0552,1.67032,0.0135987,0.497504,0.804716,0.510001,0.709429
41,427.775,1,17.3124,34.1642,14.7511,1.75239,2.22045e-16,0.497769,0.740715,0.532924,0.647483
42,425.742,1,17.4054,33.5324,15.478,1.72061,2.22045e-16,0.492743,0.800022,0.525786,0.653678
43,432.72,1,17.4729,33.5917,15.5458,1.78494,2.22045e-16,0.492932,0.784098,0.527325,0.677432
44,431.004,1,17.1313,34.0397,15.5055,1.78793,2.22045e-16,0.495185,0.753045,0.521382,0.641819
45,430.863,1,17.1032,33.9467,16.865,1.77679,2.22045e-16,0.490553,0.809379,0.516138,0.639249
46,431.014,1,17.0575,33.3764,17.1513,1.76083,2.22045e-16,0.487963,0.865038,0.544497,0.622834
47,434.133,1,17.2612,33.6266,16.5926,1.7766,2.22045e-16,0.492179,0.863277,0.551691,0.659247
