rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.268608,1.12297e-07,0.0980483,0.559288,All,#4682B4,0
1,1,0.22402,1.73795e-09,0.226249,1.28855,All,#4682B4,0
2,1,0.134541,-8.419e-08,-0.0553665,1.01069,All,#4682B4,0
3,1,0.271176,2.33935e-08,-0.0266932,1.16739,All,#4682B4,0
4,1,0.284469,-3.31747e-08,0.0155099,1.36083,All,#4682B4,0
5,1,0.412727,-3.31535e-08,-0.0720016,0.731422,All,#4682B4,0
6,1,0.37762,4.64048e-09,-0.151811,0.86196,All,#4682B4,0
7,1,0.216595,5.01681e-08,-0.0310481,0.986556,All,#4682B4,0
8,1,0.401766,-2.41924e-08,-0.276531,0.694046,All,#4682B4,0
9,1,0.338407,2.55069e-08,-0.0309563,0.86621,All,#4682B4,0
0,2,0.269582,-1.00408e-08,-1.11364,-0.372239,All,#4682B4,0
1,2,0.18833,-5.49066e-08,-1.45612,-0.185987,All,#4682B4,0
2,2,0.207313,-2.9147e-08,-1.42165,-0.318333,All,#4682B4,0
3,2,0.195806,-1.11829e-09,-1.20283,-0.355533,All,#4682B4,0
4,2,0.236662,-3.76831e-09,-1.04713,-0.717166,All,#4682B4,0
5,2,0.142264,8.07958e-08,-1.54705,-0.513769,All,#4682B4,0
6,2,0.200061,3.71681e-08,-0.976978,0.172044,All,#4682B4,0
7,2,0.225457,-2.1286e-08,-0.793296,-0.440186,All,#4682B4,0
8,2,0.164814,-1.47109e-08,-1.31384,0.152663,All,#4682B4,0
9,2,0.202617,4.39096e-08,-1.54486,-0.246282,All,#4682B4,0
0,3,0.31013,8.64803e-08,0.612748,-0.107938,All,#4682B4,0
1,3,0.244803,8.13836e-08,1.15466,-0.217081,All,#4682B4,0
2,3,0.143144,6.83896e-08,2.08514,-0.138007,All,#4682B4,0
3,3,0.18715,-4.96208e-08,1.20877,-0.0940193,All,#4682B4,0
4,3,0.288541,4.71063e-08,0.867098,-0.19609,All,#4682B4,0
5,3,0.190974,-2.85071e-08,-0.226536,-0.231581,All,#4682B4,0
6,3,0.347041,2.96592e-08,1.16216,-0.352799,All,#4682B4,0
7,3,0.256953,-1.14779e-07,2.86583,-0.0560176,All,#4682B4,0
8,3,0.20643,7.00048e-08,0.0330171,-0.133867,All,#4682B4,0
9,3,0.223094,6.18047e-08,0.52032,0.226528,All,#4682B4,0
0,4,-0.168122,5.00006e-08,-0.266489,-0.392928,All,#4682B4,0
1,4,-0.0752196,9.92883e-09,0.805626,-0.633191,All,#4682B4,0
2,4,-0.0984793,-4.94649e-08,-1.09403,-0.649571,All,#4682B4,0
3,4,-0.0346669,-1.78669e-07,1.03031,-0.596155,All,#4682B4,0
4,4,-0.0395787,-2.79844e-08,-0.31887,-0.546481,All,#4682B4,0
