popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
0.447061,0.593082,0.447061,-1.9298,2.82392,1.29052,1.2937,1.29052,-1.08838,3.66942,All
0.4953,0.646171,0.4953,-1.88162,2.87222,1.40459,1.39407,1.40459,-0.974741,3.78391,All
0.548744,0.704989,0.548744,-1.82826,2.92574,1.52873,1.5053,1.52873,-0.851104,3.90856,All
0.607954,0.770153,0.607954,-1.76914,2.98505,1.66385,1.62635,1.66385,-0.716587,4.04428,All
0.673553,0.842349,0.673553,-1.70366,3.05077,1.81091,1.75811,1.81091,-0.570238,4.19205,All
0.746231,0.922335,0.746231,-1.63113,3.12359,1.97096,1.90151,1.97096,-0.411023,4.35295,All
0.82675,1.01095,0.82675,-1.55078,3.20428,2.14517,2.05758,2.14517,-0.237816,4.52815,All
0.915958,1.10913,0.915958,-1.46179,3.29371,2.33477,2.23152,2.33477,-0.0493947,4.71893,All
1.01479,1.2179,1.01479,-1.36322,3.39281,2.54112,2.42142,2.54112,0.155567,4.92668,All
1.12429,1.33841,1.12429,-1.25405,3.50263,2.76572,2.63057,2.76572,0.378511,5.15293,All
1.2456,1.47192,1.2456,-1.13314,3.62434,3.01017,2.86158,3.01017,0.621002,5.39934,All
1.38,1.61984,1.38,-0.999227,3.75924,3.04677,2.89617,3.04677,0.657293,5.43624,All
1.52891,1.78372,1.52891,-0.850925,3.90874,3.27622,3.11302,3.27622,0.88474,5.6677,All
1.69388,1.96528,1.69388,-0.686692,4.07446,3.56579,3.38943,3.56579,1.17157,5.96001,All
1.87665,2.16023,1.87665,-0.504826,4.25814,3.88095,3.69365,3.88095,1.48349,6.27842,All
1.93939,2.22612,1.93939,-0.442423,4.3212,4.22397,4.02649,4.22397,1.82267,6.62527,All
2.07915,2.37281,2.07915,-0.303445,4.46174,4.59731,4.39316,4.59731,2.19147,7.00314,All
2.30349,2.60256,2.30349,-0.0804667,4.68745,4.80301,4.59657,4.80301,2.39452,7.2115,All
2.55204,2.85253,2.55204,0.166409,4.93768,5.00364,4.79567,5.00364,2.59244,7.41483,All
2.82741,3.12947,2.82741,0.439725,5.2151,5.44588,5.23725,5.44588,3.02835,7.86341,All
3.1325,3.43629,3.1325,0.742289,5.5227,5.92722,5.72122,5.92722,3.50221,8.35223,All
3.43172,3.73723,3.43172,1.03879,5.82465,6.45109,6.25034,6.45109,4.01725,8.88494,All
3.4705,3.77573,3.4705,1.0772,5.86379,6.55925,6.3598,6.55925,4.12349,8.99501,All
3.84497,4.14033,3.84497,1.44789,6.24205,7.02127,6.8286,7.02127,4.577,9.46554,All
4.25985,4.53964,4.25985,1.85813,6.66157,7.64185,7.45926,7.64185,5.18529,10.0984,All
4.7195,4.9768,4.7195,2.3121,7.12689,8.3155,8.14456,8.3155,5.8445,10.7865,All
4.92405,5.17034,4.92405,2.51394,7.33416,8.31727,8.14636,8.31727,5.84623,10.7883,All
5.22874,5.45712,5.22874,2.81438,7.64309,9.05239,8.89492,9.05239,6.56431,11.5405,All
5.79293,5.98576,5.79293,3.37006,8.21579,9.85249,9.71026,9.85249,7.34437,12.3606,All
6.41638,6.56941,6.41638,3.98314,8.84962,10.0717,9.93376,10.0717,7.55786,12.5856,All
6.41799,6.57092,6.41799,3.98473,8.85126,10.7233,10.5981,10.7233,8.19164,13.255,All
7.11051,7.22118,7.11051,4.66453,9.55648,11.6711,11.5651,11.6711,9.11182,14.2303,All
7.87774,7.94958,7.87774,5.41626,10.3392,11.828,11.7252,11.828,9.26397,14.392,All
7.90871,7.97929,7.90871,5.44657,10.3709,12.7026,12.6177,12.7026,10.1111,15.2942,All
8.72776,8.77053,8.72776,6.24737,11.2082,13.5842,13.5174,13.5842,10.9632,16.2052,All
9.40104,9.43223,9.40104,6.90441,11.8977,13.8253,13.7635,13.8253,11.196,16.4547,All
9.6695,9.69722,9.6695,7.1661,12.1729,15.0473,15.0099,15.0473,12.3739,17.7207,All
10.7129,10.7515,10.7129,8.1815,13.2442,15.3405,15.3089,15.3405,12.6561,18.0248,All
10.8934,10.9341,10.8934,8.35691,13.4298,16.3772,16.3653,16.3772,13.6526,19.1019,All
11.8688,11.9212,11.8688,9.30354,14.4341,17.0967,17.0979,17.0967,14.343,19.8504,All
12.3857,12.4511,12.3857,9.80431,14.9671,17.8247,17.839,17.8247,15.0407,20.6088,All
13.1495,13.2414,13.1495,10.5432,15.7557,18.853,18.8841,18.853,16.0244,21.6815,All
13.878,14.002,13.878,11.2469,16.5092,19.4002,19.4404,19.4002,16.5472,22.2531,All
14.5683,14.7254,14.5683,11.9126,17.2241,20.6092,20.6677,20.6092,17.7007,23.5177,All
15.3704,15.5702,15.3704,12.6849,18.0559,21.1149,21.1806,21.1149,18.1824,24.0473,All
16.1403,16.3837,16.1403,13.425,18.8555,22.3654,22.4474,22.3654,19.3723,25.3586,All
16.8627,17.1486,16.8627,14.1185,19.6068,22.9811,23.0707,22.9811,19.9572,26.005,All
17.8818,18.2293,17.8818,15.0953,20.6683,24.1217,24.2239,24.1217,21.0396,27.2038,All
18.355,18.7314,18.355,15.5482,21.1618,25.0123,25.1227,25.0123,21.8835,28.141,All
19.8113,20.2763,19.8113,16.9397,22.6829,25.8779,25.9962,25.8779,22.7029,29.0529,All
19.8473,20.3145,19.8473,16.9741,22.7206,27.223,27.3509,27.223,23.9744,30.4716,All
21.3397,21.8957,21.3397,18.3965,24.2829,27.6342,27.7647,27.6342,24.3627,30.9057,All
21.949,22.5404,21.949,18.9763,24.9217,29.3904,29.5288,29.3904,26.0191,32.7617,All
22.832,23.471,22.832,19.8156,25.8484,29.6291,29.768,29.6291,26.244,33.0142,All
24.3173,25.0322,24.3173,21.225,27.4096,31.1467,31.2883,31.1467,27.6725,34.6208,All
24.3243,25.0395,24.3243,21.2317,27.417,32.2479,32.389,32.2479,28.7079,35.7878,All
25.8167,26.5985,25.8167,22.6449,28.9884,32.9029,33.0427,32.9029,29.3232,36.4826,All
26.9412,27.7628,26.9412,23.7081,30.1742,34.6591,34.795,34.6591,30.9714,38.3469,All
27.309,28.1418,27.309,24.0556,30.5624,35.0981,35.2322,35.0981,31.383,38.8132,All
28.8013,29.6671,28.8013,25.4638,32.1388,36.4154,36.5433,36.4154,32.6173,40.2135,All
29.8482,30.73,29.8482,26.4504,33.246,38.1716,38.2898,38.1716,34.261,42.0822,All
30.2937,31.1794,30.2937,26.8698,33.7175,38.2002,38.3182,38.2002,34.2878,42.1127,All
31.786,32.6768,31.786,28.2737,35.2982,39.9279,40.0346,39.9279,35.9029,43.9529,All
33.0689,33.9576,33.0689,29.4791,36.6586,41.5765,41.6717,41.5765,37.4425,45.7105,All
33.2783,34.1663,33.2783,29.6757,36.8809,41.6841,41.7785,41.6841,37.5429,45.8253,All
34.7706,35.6528,34.7706,31.076,38.4653,43.4404,43.5222,43.4404,39.1814,47.6993,All
36.263,37.1394,36.263,32.4745,40.0514,45.1966,45.2668,45.1966,40.8183,49.5749,All
36.637,37.512,36.637,32.8248,40.4492,45.2513,45.3211,45.2513,40.8693,49.6333,All
37.7553,38.6292,37.7553,33.8716,41.639,46.9528,47.0124,46.9528,42.4539,51.4518,All
39.2476,40.1245,39.2476,35.2672,43.2281,48.7091,48.7606,48.7091,44.0882,53.33,All
40.5902,41.4798,40.5902,36.5216,44.6589,49.2508,49.3001,49.2508,44.5921,53.9095,All
40.74,41.6317,40.74,36.6615,44.8185,50.4653,50.51,50.4653,45.7213,55.2093,All
42.2323,43.1548,42.2323,38.0545,46.4101,52.2216,52.2635,52.2216,47.3534,57.0898,All
43.7246,44.6979,43.7246,39.4464,48.0028,53.6038,53.6462,53.6038,48.6372,58.5705,All
44.97,46.0039,44.97,40.6072,49.3328,53.9778,54.0208,53.9778,48.9845,58.9712,All
45.2169,46.267,45.2169,40.8373,49.5966,55.7341,55.7816,55.7341,50.6146,60.8535,All
46.7093,47.8567,46.7093,42.2271,51.1914,57.4903,57.5466,57.4903,52.2438,62.7368,All
48.2016,49.4461,48.2016,43.6161,52.7871,58.3416,58.404,58.3416,53.0333,63.6499,All
49.6939,51.0352,49.6939,45.0042,54.3837,59.2465,59.3167,59.2465,53.8723,64.6208,All
49.8223,51.172,49.8223,45.1235,54.5211,61.0028,61.0947,61.0028,55.5,66.5055,All
51.1863,52.6244,51.1863,46.3914,55.9811,62.759,62.8728,62.759,57.1271,68.391,All
52.6786,54.2135,52.6786,47.7779,57.5793,63.4981,63.621,63.4981,57.8116,69.1846,All
54.1709,55.8027,54.1709,49.1637,59.1781,64.5153,64.6543,64.5153,58.7535,70.2771,All
55.1983,56.8967,55.1983,50.1173,60.2792,66.2715,66.4437,66.2715,60.3793,72.1638,All
55.6633,57.3907,55.6633,50.5489,60.7776,68.0278,68.2404,68.0278,62.0045,74.0511,All
57.1556,58.896,57.1556,51.9334,62.3778,69.1104,69.3485,69.1104,63.0061,75.2147,All
58.6479,60.3561,58.6479,53.3173,63.9785,69.784,70.0403,69.784,63.6292,75.9388,All
60.1402,61.7448,60.1402,54.7007,65.5798,71.5402,71.8573,71.5402,65.2534,77.8271,All
61.1542,62.6746,61.1542,55.6404,66.6681,73.2965,73.6796,73.2965,66.8771,79.7159,All
61.6326,63.0955,61.6326,56.0836,67.1816,75.0527,75.5019,75.0527,68.5004,81.6051,All
63.1249,64.1462,63.1249,57.4659,68.7839,75.2187,75.6741,75.2187,68.6538,81.7836,All
