parameter,value,se_sa,rse_sa
Cl_pop,13.5248062216625,0.921885292927876,6.81625509318797
V1_pop,23.9524025312957,2.68910803337351,11.2268822714548
Q_pop,26.0098086034753,15.5015923139354,59.5990249304033
V2_pop,12.646565734914,4.4160614356761,34.9190565110058
omega_Cl,0.259917680779908,0.0488182613230884,18.7822010324979
omega_V1,0.21598385316835,0.0988588070981021,45.7713878365926
omega_Q,1.09388495921861,0.412434144546359,37.7036123470399
omega_V2,0.974885301080627,0.309109097024111,31.7072271662599
a,1.50934857947567,0.290940292335267,19.2758847287838
b,0.0472732283644602,0.0175894407389714,37.208037926589
