Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
6.22911,0,8.7706,0,1.46488,0.00666667,1.6418,0.00666667,All
8.45929,0.00666667,13.9621,0.00666667,1.76953,0.0133333,2.07918,0.0133333,All
8.49885,0.0133333,14.7039,0.0133333,1.84527,0.02,2.17115,0.02,All
8.54906,0.02,14.8517,0.02,2.12564,0.0266667,2.21312,0.0266667,All
8.60177,0.0266667,15.2586,0.0266667,2.67266,0.0333333,2.21393,0.0333333,All
8.65075,0.0333333,15.3773,0.0333333,3.12412,0.04,2.34707,0.04,All
8.68813,0.04,15.4696,0.04,3.18879,0.0466667,2.51165,0.0466667,All
8.74449,0.0466667,15.8736,0.0466667,3.21246,0.0533333,2.57938,0.0533333,All
8.76122,0.0533333,15.9242,0.0533333,3.52005,0.06,2.72788,0.06,All
8.89283,0.06,16.0423,0.06,3.58447,0.0666667,2.85446,0.0666667,All
8.90694,0.0666667,16.4215,0.0666667,4.47095,0.0733333,2.95596,0.0733333,All
9.08763,0.0733333,16.605,0.0733333,4.65146,0.08,2.98965,0.08,All
9.44851,0.08,16.73,0.08,5.01148,0.0866667,3.05964,0.0866667,All
9.52448,0.0866667,16.7364,0.0866667,5.05097,0.0933333,3.17635,0.0933333,All
9.60582,0.0933333,16.7518,0.0933333,5.2558,0.1,3.2425,0.1,All
9.60695,0.1,16.8797,0.1,5.25683,0.106667,3.26797,0.106667,All
9.63652,0.106667,17.0352,0.106667,5.28923,0.113333,3.33147,0.113333,All
9.77963,0.113333,17.2347,0.113333,5.48974,0.12,3.54406,0.12,All
9.84474,0.12,17.35,0.12,6.01195,0.126667,3.62598,0.126667,All
9.88319,0.126667,17.3949,0.126667,6.14195,0.133333,4.00001,0.133333,All
9.89986,0.133333,17.4772,0.133333,6.216,0.14,4.24417,0.14,All
9.91281,0.14,17.7568,0.14,6.35397,0.146667,4.26295,0.146667,All
9.92093,0.146667,17.7629,0.146667,6.88195,0.153333,4.32468,0.153333,All
10.0386,0.153333,18.0358,0.153333,7.07423,0.16,4.38565,0.16,All
10.0793,0.16,18.1258,0.16,7.74206,0.166667,4.55339,0.166667,All
10.1113,0.166667,18.2285,0.166667,7.76152,0.173333,4.64233,0.173333,All
10.1207,0.173333,18.2466,0.173333,8.16203,0.18,5.02145,0.18,All
10.1501,0.18,18.2824,0.18,8.18997,0.186667,5.07281,0.186667,All
10.1919,0.186667,18.4573,0.186667,8.96339,0.193333,5.21931,0.193333,All
10.2082,0.193333,18.5571,0.193333,8.9667,0.2,5.7692,0.2,All
10.4321,0.2,18.5758,0.2,9.54138,0.206667,5.79699,0.206667,All
10.4627,0.206667,18.7162,0.206667,9.7075,0.213333,5.9385,0.213333,All
10.4837,0.213333,18.8341,0.213333,10.0453,0.22,6.0327,0.22,All
10.5029,0.22,19.0446,0.22,10.2362,0.226667,6.08043,0.226667,All
10.5061,0.226667,19.1818,0.226667,10.4314,0.233333,6.24884,0.233333,All
10.5208,0.233333,19.4118,0.233333,10.5209,0.24,6.265,0.24,All
10.5522,0.24,19.4343,0.24,10.5627,0.246667,6.39738,0.246667,All
10.5564,0.246667,19.4847,0.246667,13.245,0.253333,6.46573,0.253333,All
10.594,0.253333,19.663,0.253333,13.5539,0.26,6.60791,0.26,All
10.7409,0.26,19.87,0.26,14.1664,0.266667,6.65063,0.266667,All
10.807,0.266667,20.2044,0.266667,14.2271,0.273333,6.73092,0.273333,All
11.0879,0.273333,20.6211,0.273333,14.326,0.28,6.73328,0.28,All
11.1389,0.28,20.7155,0.28,14.7511,0.286667,6.84369,0.286667,All
11.2263,0.286667,20.9439,0.286667,14.9004,0.293333,6.98558,0.293333,All
11.2499,0.293333,20.9573,0.293333,15.5725,0.3,7.04998,0.3,All
11.254,0.3,21.117,0.3,16.4205,0.306667,7.08721,0.306667,All
11.3897,0.306667,21.1257,0.306667,16.5094,0.313333,7.12991,0.313333,All
11.4219,0.313333,21.1664,0.313333,17.0765,0.32,7.17657,0.32,All
