iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,784.499,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,775.016,1,42.3851,30.3533,51.7269,21.1529,1.425,1.425,1.16962,1.5888,1.75896,1.46202
3,769.998,1,45.6829,31.0056,73.2809,17.0879,1.35375,1.35375,1.14,1.54857,1.71443,1.56101
4,757.532,1,46.3273,32.9789,71.2199,19.2103,1.28606,1.28606,1.11113,1.51638,1.67101,1.52149
5,749.725,1,44.7659,32.2113,78.8085,17.7696,1.22176,1.22176,1.083,1.50622,1.6287,1.48296
6,747.003,1,42.9669,45.3829,68.7757,17.213,1.16067,1.16067,1.05558,1.46809,1.58746,1.57956
7,737.86,1,42.7518,55.3664,59.6153,21.1252,1.10264,1.10264,1.02885,1.43091,1.54727,1.53957
8,734.764,1,42.7884,68.1322,64.5386,24.4249,1.04751,1.04751,1.0028,1.39468,1.50809,1.57822
9,730.279,1,40.217,53.0834,69.9314,28.3169,0.995131,0.995131,0.977407,1.44002,1.46991,1.60899
10,721.788,1,39.1115,47.8744,64.5718,38.0691,0.945374,0.945374,0.952659,1.42516,1.43269,1.56825
11,714.205,1,37.9962,48.4794,65.6818,47.4662,0.898105,0.898105,0.928537,1.38907,1.39641,1.52854
12,709.334,1,39.9045,50.1554,67.1211,44.0819,0.8532,0.8532,0.905026,1.50729,1.36105,1.48984
13,704.397,1,35.9753,48.1794,55.8161,36.0242,0.81054,0.81054,0.88211,1.46912,1.32659,1.45211
14,699.82,1,34.63,55.0157,56.9995,28.6165,0.770013,0.770013,0.859775,1.43192,1.293,1.41534
15,690.747,1,35.4123,57.4743,53.2314,31.9703,0.731512,0.731512,0.838005,1.44024,1.26026,1.43347
16,680.353,1,34.7838,33.8105,52.0453,40.7841,0.694937,0.694937,0.816786,1.40377,1.22835,1.39717
17,669.895,1,33.5848,27.3964,48.845,37.6753,0.66019,0.66019,0.796105,1.36823,1.19725,1.36179
18,664.859,1,32.8068,30.4653,48.6611,29.7072,0.627181,0.627181,0.775947,1.37911,1.16693,1.32731
19,666.389,1,31.2853,27.9494,50.7754,34.5235,0.595821,0.595821,0.756299,1.44716,1.13738,1.36737
20,654.985,1,31.4619,29.7368,50.1611,36.6976,0.56603,0.56603,0.737149,1.46055,1.10859,1.33275
21,646.944,1,31.8247,36.7533,48.8728,29.1553,0.537729,0.537729,0.718484,1.42357,1.08052,1.299
22,635.771,1,31.5814,50.7251,47.6012,26.5968,0.510842,0.510842,0.700292,1.38752,1.05316,1.26611
23,628.823,1,31.5692,64.6962,55.2818,21.781,0.4853,0.4853,0.68256,1.40349,1.02649,1.23405
24,617.37,1,31.5701,54.0178,49.4889,23.2539,0.461035,0.461035,0.665277,1.39123,1.0005,1.2028
25,611.977,1,30.9039,71.1763,48.5371,23.8196,0.437984,0.437984,0.648432,1.51435,0.975165,1.17235
26,607.854,1,30.9172,73.722,49.484,25.542,0.416084,0.416084,0.632013,1.476,0.950473,1.14266
27,600.883,1,30.2856,72.5046,49.2476,27.9064,0.39528,0.39528,0.61601,1.53684,0.926407,1.11373
28,593.203,1,30.1961,65.9809,47.4949,29.3435,0.375516,0.375516,0.600413,1.55248,0.914496,1.08553
29,585.795,1,30.1195,57.0353,50.1442,26.8994,0.35674,0.35674,0.58521,1.55443,0.89134,1.05804
30,576.73,1,30.1162,70.4703,50.7377,26.1277,0.338903,0.338903,0.570392,1.64457,0.868771,1.03125
31,568.582,1,29.961,65.8952,48.7105,23.5859,0.321958,0.321958,0.555949,1.60293,0.846773,1.00514
32,561.368,1,29.3558,68.118,50.9561,23.986,0.30586,0.30586,0.541873,1.70628,0.825332,1.05708
33,558.575,1,28.6187,51.7497,51.1099,25.739,0.290567,0.290567,0.528152,1.70442,0.853539,1.03031
34,547.816,1,28.7285,52.98,50.2999,23.6993,0.276039,0.276039,0.514779,1.66127,0.881731,1.00423
35,537.859,1,28.7727,37.3497,53.1862,22.3324,0.262237,0.262237,0.501744,1.6192,0.859405,0.978798
36,527.474,1,28.6188,36.2007,52.3925,24.1461,0.249125,0.249125,0.48904,1.5782,0.885742,0.954014
37,520.675,1,28.6915,28.6531,51.7248,20.3269,0.236669,0.236669,0.476657,1.53824,0.878138,1.00272
38,520.594,1,28.1147,26.1088,51.0101,21.0578,0.224835,0.224835,0.47199,1.49929,0.961844,0.981455
39,511.552,1,28.042,24.4153,48.3869,24.9894,0.213594,0.213594,0.478466,1.46133,0.93749,1.02244
40,511.108,1,27.7971,21.6698,49.3841,24.8474,0.202914,0.202914,0.481025,1.50832,0.992023,1.01158
41,504.935,1,27.7676,19.7079,49.1304,25.2193,0.192768,0.192768,0.48602,1.57706,0.966904,0.985962
42,494.831,1,27.4749,24.7363,47.8496,26.5626,0.18313,0.18313,0.488429,1.64223,0.948224,0.960997
43,491.586,1,27.3265,23.0102,45.9427,24.5549,0.173973,0.173973,0.485365,1.67274,0.957521,0.936664
