parameter,value
Cl_pop,13.0993945774452
beta_Cl_LLP_1,0.0617425079888143
V1_pop,25.3139520095292
beta_V1_ANTU_1,-0.247282902058305
beta_V1_logtCLCRMLMIN,-3.15978547639319
beta_V1_logtPROGDL,-2.00379739901125
Q_pop,23.4
beta_Q_LMP_1,0.959808712400928
beta_Q_logtAGEA,1.23693260658078
beta_Q_logtALBGDL,18.4722304086494
beta_Q_logtPROGDL,-18.4275395048536
V2_pop,2.80059120813572
beta_V2_SEXF_1,4.55351476265551
beta_V2_logtHCM,36.1332036607349
omega_Cl,0.256223479347444
omega_V1,0.331104066135715
omega_Q,4.8194562040682e-8
omega_V2,1.90517847045265e-8
a,1.41720455936382
b,0.0424766212340929
