standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.92639,0.00666667,-1.96212,0.00666667,-2.43095,0.00666667,-2.85773,0.00666667,All
-1.91512,0.0133333,-1.88097,0.0133333,-2.18441,0.0133333,-2.51444,0.0133333,All
-1.79155,0.02,-1.80736,0.02,-2.05591,0.02,-2.25238,0.02,All
-1.78223,0.0266667,-1.69828,0.0266667,-2.03418,0.0266667,-1.97005,0.0266667,All
-1.77994,0.0333333,-1.64672,0.0333333,-1.96713,0.0333333,-1.90323,0.0333333,All
-1.68391,0.04,-1.60758,0.04,-1.9021,0.04,-1.82831,0.04,All
-1.68292,0.0466667,-1.55162,0.0466667,-1.81681,0.0466667,-1.7843,0.0466667,All
-1.63093,0.0533333,-1.46349,0.0533333,-1.80135,0.0533333,-1.7463,0.0533333,All
-1.6053,0.06,-1.4392,0.06,-1.79001,0.06,-1.729,0.06,All
-1.53743,0.0666667,-1.32739,0.0666667,-1.72154,0.0666667,-1.72103,0.0666667,All
-1.47542,0.0733333,-1.32679,0.0733333,-1.65743,0.0733333,-1.71475,0.0733333,All
-1.43126,0.08,-1.28391,0.08,-1.62796,0.08,-1.67606,0.08,All
-1.36292,0.0866667,-1.25718,0.0866667,-1.57828,0.0866667,-1.63787,0.0866667,All
-1.3526,0.0933333,-1.24822,0.0933333,-1.52698,0.0933333,-1.55555,0.0933333,All
-1.32537,0.1,-1.17964,0.1,-1.48063,0.1,-1.50611,0.1,All
-1.28112,0.106667,-1.09136,0.106667,-1.47505,0.106667,-1.49981,0.106667,All
-1.25529,0.113333,-1.07788,0.113333,-1.43998,0.113333,-1.44163,0.113333,All
-1.24059,0.12,-1.02015,0.12,-1.33579,0.12,-1.39465,0.12,All
-1.23166,0.126667,-1.01319,0.126667,-1.22223,0.126667,-1.37219,0.126667,All
-1.21901,0.133333,-0.994047,0.133333,-1.20797,0.133333,-1.31792,0.133333,All
-1.21683,0.14,-0.988185,0.14,-1.17362,0.14,-1.31214,0.14,All
-1.19292,0.146667,-0.986993,0.146667,-1.14281,0.146667,-1.30659,0.146667,All
-1.14599,0.153333,-0.968265,0.153333,-1.09273,0.153333,-1.2978,0.153333,All
-1.1395,0.16,-0.963483,0.16,-1.07185,0.16,-1.23359,0.16,All
-1.13727,0.166667,-0.942905,0.166667,-1.04517,0.166667,-1.20003,0.166667,All
-1.12646,0.173333,-0.847621,0.173333,-0.929136,0.173333,-1.19664,0.173333,All
-1.12202,0.18,-0.812161,0.18,-0.910847,0.18,-1.1628,0.18,All
-1.08781,0.186667,-0.80697,0.186667,-0.871404,0.186667,-1.07129,0.186667,All
-1.07842,0.193333,-0.770762,0.193333,-0.821933,0.193333,-1.03219,0.193333,All
-1.07561,0.2,-0.755684,0.2,-0.811086,0.2,-1.01844,0.2,All
-1.07057,0.206667,-0.754827,0.206667,-0.782884,0.206667,-1.01492,0.206667,All
-1.05872,0.213333,-0.750895,0.213333,-0.757452,0.213333,-0.993443,0.213333,All
-1.05637,0.22,-0.708532,0.22,-0.722236,0.22,-0.944412,0.22,All
-1.01096,0.226667,-0.690363,0.226667,-0.607555,0.226667,-0.940099,0.226667,All
-0.975832,0.233333,-0.677213,0.233333,-0.597189,0.233333,-0.92758,0.233333,All
-0.959298,0.24,-0.663172,0.24,-0.566214,0.24,-0.896803,0.24,All
-0.937016,0.246667,-0.656845,0.246667,-0.545067,0.246667,-0.884893,0.246667,All
-0.934483,0.253333,-0.627496,0.253333,-0.532838,0.253333,-0.875635,0.253333,All
-0.921772,0.26,-0.608068,0.26,-0.509512,0.26,-0.851986,0.26,All
-0.891893,0.266667,-0.588782,0.266667,-0.509447,0.266667,-0.850241,0.266667,All
-0.885481,0.273333,-0.558893,0.273333,-0.49962,0.273333,-0.844552,0.273333,All
-0.834074,0.28,-0.552368,0.28,-0.487605,0.28,-0.803681,0.28,All
-0.828081,0.286667,-0.550827,0.286667,-0.453358,0.286667,-0.778673,0.286667,All
-0.710862,0.293333,-0.528672,0.293333,-0.446526,0.293333,-0.776689,0.293333,All
-0.698749,0.3,-0.510196,0.3,-0.444152,0.3,-0.759562,0.3,All
-0.696927,0.306667,-0.504173,0.306667,-0.430244,0.306667,-0.738792,0.306667,All
-0.692051,0.313333,-0.494499,0.313333,-0.398618,0.313333,-0.709388,0.313333,All
-0.682415,0.32,-0.47688,0.32,-0.395967,0.32,-0.695013,0.32,All
-0.668305,0.326667,-0.471727,0.326667,-0.390855,0.326667,-0.668642,0.326667,All
-0.652311,0.333333,-0.468921,0.333333,-0.386054,0.333333,-0.664375,0.333333,All
-0.648794,0.34,-0.463079,0.34,-0.373516,0.34,-0.662577,0.34,All
-0.633638,0.346667,-0.460945,0.346667,-0.325392,0.346667,-0.584125,0.346667,All
-0.622965,0.353333,-0.458964,0.353333,-0.316199,0.353333,-0.538551,0.353333,All
-0.590568,0.36,-0.429111,0.36,-0.291182,0.36,-0.48212,0.36,All
-0.557656,0.366667,-0.426496,0.366667,-0.270637,0.366667,-0.481949,0.366667,All
-0.555954,0.373333,-0.394948,0.373333,-0.250599,0.373333,-0.445457,0.373333,All
-0.55529,0.38,-0.381263,0.38,-0.24454,0.38,-0.415963,0.38,All
-0.527694,0.386667,-0.365069,0.386667,-0.225051,0.386667,-0.410187,0.386667,All
-0.520895,0.393333,-0.359526,0.393333,-0.191479,0.393333,-0.40279,0.393333,All
-0.466748,0.4,-0.354603,0.4,-0.188217,0.4,-0.397224,0.4,All
-0.434009,0.406667,-0.33918,0.406667,-0.150299,0.406667,-0.369827,0.406667,All
-0.391011,0.413333,-0.324078,0.413333,-0.129221,0.413333,-0.362148,0.413333,All
-0.338833,0.42,-0.301275,0.42,-0.107817,0.42,-0.317675,0.42,All
-0.329333,0.426667,-0.293364,0.426667,-0.0392265,0.426667,-0.295244,0.426667,All
-0.297452,0.433333,-0.289279,0.433333,-0.0262334,0.433333,-0.292443,0.433333,All
-0.293877,0.44,-0.286069,0.44,-0.0234449,0.44,-0.284725,0.44,All
-0.283208,0.446667,-0.282372,0.446667,-0.0178826,0.446667,-0.271048,0.446667,All
-0.235733,0.453333,-0.277454,0.453333,-0.0087939,0.453333,-0.256766,0.453333,All
-0.203015,0.46,-0.257172,0.46,-0.00396625,0.46,-0.244327,0.46,All
-0.125137,0.466667,-0.248799,0.466667,0.00481334,0.466667,-0.239985,0.466667,All
0.0272739,0.473333,-0.24261,0.473333,0.054497,0.473333,-0.225215,0.473333,All
0.0788308,0.48,-0.213074,0.48,0.0710174,0.48,-0.219948,0.48,All
0.0944226,0.486667,-0.172031,0.486667,0.0737255,0.486667,-0.17786,0.486667,All
0.152064,0.493333,-0.166081,0.493333,0.0799092,0.493333,-0.173281,0.493333,All
0.178693,0.5,-0.136294,0.5,0.0908041,0.5,-0.161875,0.5,All
0.188754,0.506667,-0.113223,0.506667,0.0979079,0.506667,-0.137844,0.506667,All
0.233404,0.513333,-0.097977,0.513333,0.109665,0.513333,-0.13134,0.513333,All
0.234819,0.52,-0.0911625,0.52,0.135354,0.52,-0.131016,0.52,All
0.256022,0.526667,-0.0438755,0.526667,0.142622,0.526667,-0.11955,0.526667,All
0.307474,0.533333,-0.0437306,0.533333,0.165542,0.533333,-0.11035,0.533333,All
0.324627,0.54,-0.0373289,0.54,0.170734,0.54,-0.0985945,0.54,All
0.328987,0.546667,-0.0173067,0.546667,0.176109,0.546667,-0.0926102,0.546667,All
0.334772,0.553333,-0.0156471,0.553333,0.188406,0.553333,-0.07338,0.553333,All
0.369588,0.56,0.00635894,0.56,0.230321,0.56,-0.00455032,0.56,All
0.395699,0.566667,0.034074,0.566667,0.244099,0.566667,0.00347201,0.566667,All
0.399234,0.573333,0.0619089,0.573333,0.269419,0.573333,0.0727024,0.573333,All
0.409337,0.58,0.0664764,0.58,0.27435,0.58,0.0813567,0.58,All
0.42384,0.586667,0.0915442,0.586667,0.287137,0.586667,0.0840423,0.586667,All
0.45049,0.593333,0.10605,0.593333,0.295305,0.593333,0.0899332,0.593333,All
0.461479,0.6,0.110189,0.6,0.315858,0.6,0.102368,0.6,All
0.464126,0.606667,0.133494,0.606667,0.335121,0.606667,0.107605,0.606667,All
0.470188,0.613333,0.133599,0.613333,0.344761,0.613333,0.121583,0.613333,All
0.493027,0.62,0.153246,0.62,0.359081,0.62,0.130567,0.62,All
0.542309,0.626667,0.155352,0.626667,0.362068,0.626667,0.144731,0.626667,All
0.594161,0.633333,0.172331,0.633333,0.362458,0.633333,0.164418,0.633333,All
0.609114,0.64,0.20834,0.64,0.379144,0.64,0.186426,0.64,All
0.646041,0.646667,0.22444,0.646667,0.383733,0.646667,0.237503,0.646667,All
0.65223,0.653333,0.235156,0.653333,0.433376,0.653333,0.311256,0.653333,All
0.653257,0.66,0.25664,0.66,0.466843,0.66,0.325344,0.66,All
0.688807,0.666667,0.300452,0.666667,0.472181,0.666667,0.35478,0.666667,All
0.702454,0.673333,0.307025,0.673333,0.482425,0.673333,0.402752,0.673333,All
0.710974,0.68,0.30913,0.68,0.508145,0.68,0.430567,0.68,All
0.713,0.686667,0.312813,0.686667,0.519715,0.686667,0.434181,0.686667,All
0.722805,0.693333,0.325631,0.693333,0.527056,0.693333,0.461814,0.693333,All
0.740506,0.7,0.36255,0.7,0.556692,0.7,0.466241,0.7,All
0.741167,0.706667,0.441005,0.706667,0.567668,0.706667,0.47698,0.706667,All
0.767929,0.713333,0.491956,0.713333,0.581233,0.713333,0.487227,0.713333,All
0.787109,0.72,0.523818,0.72,0.590543,0.72,0.494248,0.72,All
0.793159,0.726667,0.536894,0.726667,0.599749,0.726667,0.522479,0.726667,All
0.796364,0.733333,0.537108,0.733333,0.609745,0.733333,0.637153,0.733333,All
0.892434,0.74,0.573205,0.74,0.622585,0.74,0.644836,0.74,All
0.90007,0.746667,0.585579,0.746667,0.640415,0.746667,0.703472,0.746667,All
0.904366,0.753333,0.60854,0.753333,0.643646,0.753333,0.78236,0.753333,All
0.926031,0.76,0.617059,0.76,0.676405,0.76,0.788414,0.76,All
0.93166,0.766667,0.634768,0.766667,0.738262,0.766667,0.826743,0.766667,All
0.93255,0.773333,0.658052,0.773333,0.739069,0.773333,1.04343,0.773333,All
0.935899,0.78,0.661457,0.78,0.751456,0.78,1.06268,0.78,All
0.987496,0.786667,0.674263,0.786667,0.814301,0.786667,1.08136,0.786667,All
1.00263,0.793333,0.686402,0.793333,0.814548,0.793333,1.08512,0.793333,All
1.01539,0.8,0.709737,0.8,0.81817,0.8,1.08589,0.8,All
1.01979,0.806667,0.72812,0.806667,0.83605,0.806667,1.11052,0.806667,All
