iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,590.375,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,551.45,1,24.6643,29.2851,16.4687,0.945798,0.166339,0.614677,1.09154,1.30729,1.11272
3,529.076,1,24.4777,29.1778,13.8282,1.00744,0.137517,0.620905,1.08401,1.31633,1.0853
4,501.688,1,23.7937,29.0834,13.7226,1.20008,0.0939927,0.625815,1.3656,1.26167,1.18122
5,490.351,1,23.5723,29.0966,14.4082,1.28505,0.0769381,0.609792,1.61758,1.26736,1.21504
6,476.976,1,23.657,29.3153,13.2026,1.38052,0.061041,0.626593,1.609,1.26107,1.26681
7,475.922,1,23.8376,29.2834,12.6604,1.42821,0.0560601,0.616793,1.77374,1.2562,1.35065
8,464.045,1,23.7655,29.9167,13.4966,1.40931,0.0491391,0.621145,1.56849,1.25587,1.41163
9,461.301,1,23.7526,29.7052,14.3234,1.3653,0.0494261,0.622086,1.60487,1.27267,1.43412
10,460.988,1,23.6301,29.6951,13.4505,1.44431,0.0452237,0.627168,1.60575,1.26587,1.33534
11,456.383,1,23.5828,29.6024,12.7044,1.46813,0.0426018,0.618443,1.45661,1.26657,1.20676
12,455.511,1,23.8039,29.9992,12.4391,1.48647,0.0411222,0.626006,1.46565,1.24362,1.19861
13,455.039,1,23.8515,29.8688,12.0519,1.4611,0.0427637,0.629366,1.36327,1.24888,1.21641
14,452.326,1,23.7656,30.379,11.287,1.44333,0.0438428,0.625064,1.23018,1.23474,1.1261
15,451.551,1,23.8375,29.811,11.97,1.50118,0.0395535,0.626624,1.27293,1.24233,1.11387
16,445.937,1,23.5035,29.7007,12.6706,1.50462,0.0351905,0.631463,1.26082,1.26072,1.0822
17,444.562,1,23.6148,29.0773,12.9837,1.50462,0.0350348,0.633076,1.2108,1.2676,1.03292
18,450.565,1,23.5699,28.6105,13.2806,1.5486,0.0353733,0.630593,1.36444,1.27278,1.04432
19,449.53,1,23.5565,29.1165,12.7965,1.51622,0.0356993,0.626831,1.40398,1.27206,1.12025
