parameter,value
Cl_pop,13.5180618803679
V1_pop,23.7229628724931
beta_V1_ANTU_1,-0.371741656636322
beta_V1_LLP_1,0.162954464505974
beta_V1_logtCLCRMLMIN,-1.56584804346702
beta_V1_logtPROGDL,-0.494491284953298
Q_pop,23.4
beta_Q_LMP_1,1.03044987285402
beta_Q_logtAGEA,1.50764062156322
beta_Q_logtALBGDL,17.9102940427946
beta_Q_logtPROGDL,-17.9029235415956
V2_pop,2.34371565284113
beta_V2_SEXF_1,5.02933755965863
beta_V2_logtHCM,40.7343457531547
beta_V2_logtRAL,0.322323256988565
omega_Cl,0.25677461312014
omega_V1,4.29711580367316e-8
omega_Q,4.20911854669393e-8
omega_V2,3.89410580336069e-8
a,1.27930421836331
b,0.0598297227764664
