parameter,value
Cl_pop,13.6360476787652
V1_pop,26.9211868635651
beta_V1_ANTU_1,-0.259811859917618
beta_V1_logtCLCRMLMIN,-1.1942710095755
beta_V1_logtPROGDL,-0.618953734228343
Q_pop,23.4
beta_Q_logtAGEA,-81.5369874201656
beta_Q_logtALBGDL,296.178902323295
beta_Q_logtPROGDL,254.231586354608
V2_pop,1.70462816890785
beta_V2_SEXF_1,5.55501512802995
beta_V2_logtHCM,45.5999950125114
beta_V2_logtRAL,0.250367500591342
omega_Cl,0.263547361478516
omega_V1,0.00316557285804104
omega_Q,93.0694294820187
omega_V2,3.70301785218638e-8
a,1.37590403670391
b,0.0818960813877063
