time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-40,0,0,0,0,0,0,0,0,0,0,0,All
-39.8076,30.3699,18.162,21.8783,24.3736,26.6633,29.0693,31.7797,34.9029,39.0856,45.2392,58.7408,All
-39.6151,52.0398,32.963,39.1592,43.331,46.7619,50.2973,53.9538,58.1574,62.9089,69.6759,81.7394,All
-39.4227,54.3296,35.3178,41.9116,46.0529,49.4665,52.9127,56.0403,59.5839,64.0543,69.9341,80.652,All
-39.2303,46.2943,30.3377,35.7707,39.4469,42.1775,44.9267,47.6819,50.5219,53.8275,58.4342,66.7887,All
-39.0378,40.5284,26.3784,31.33,34.3547,36.9908,39.2623,41.7237,44.1668,46.8894,50.7731,57.9395,All
-38.8454,35.9931,23.2793,27.8004,30.5335,32.8726,34.9893,37.0128,39.3063,41.7581,45.1384,51.6904,All
-38.6529,32.3681,20.5507,24.793,27.3186,29.4925,31.4436,33.2963,35.3643,37.7834,40.8617,46.6467,All
-38.4605,29.4026,18.2383,22.2768,24.6535,26.6878,28.4851,30.2432,32.1858,34.4369,37.3131,42.6798,All
-38.2681,26.7964,16.2452,20.0726,22.3735,24.2609,25.9669,27.6814,29.4956,31.6873,34.4035,39.4831,All
-38.0756,24.5865,14.4292,18.1824,20.3626,22.1943,23.8475,25.4263,27.1922,29.2515,31.8501,36.6956,All
-37.8832,22.6943,12.8482,16.5903,18.647,20.3641,21.9288,23.4331,25.1508,27.1523,29.6369,34.1315,All
-37.6908,20.9847,11.4517,15.0389,17.1287,18.753,20.2958,21.6887,23.3242,25.243,27.6794,31.9975,All
-37.4983,19.4721,10.2958,13.7194,15.6708,17.3523,18.8029,20.144,21.7087,23.583,25.8265,30.0224,All
-37.3059,18.0825,9.30734,12.5085,14.4589,16.0402,17.4421,18.7633,20.2562,21.9913,24.3089,28.2445,All
-37.1135,16.8274,8.52431,11.4493,13.3469,14.8686,16.21,17.5151,18.9319,20.5529,22.8512,26.6966,All
-36.921,15.7349,7.62548,10.4883,12.3029,13.818,15.1085,16.3526,17.7466,19.3345,21.502,25.2227,All
-36.7286,14.6887,6.81732,9.60151,11.3448,12.82,14.1094,15.2964,16.6543,18.1962,20.299,23.9264,All
-36.5361,13.7487,6.13769,8.80837,10.4751,11.9122,13.1537,14.3689,15.6202,17.1649,19.1832,22.7237,All
-36.3437,12.8877,5.56532,8.09529,9.68021,11.0777,12.2867,13.499,14.6964,16.2016,18.1603,21.6547,All
-36.1513,12.0977,5.02502,7.42913,8.92166,10.293,11.4984,12.6803,13.84,15.3029,17.2158,20.6572,All
-35.9588,11.3597,4.54509,6.84118,8.25634,9.57149,10.7469,11.901,13.0862,14.4933,16.3025,19.6599,All
-35.7664,10.6639,4.09956,6.26751,7.62406,8.91438,10.0709,11.1994,12.3702,13.7024,15.454,18.7723,All
-35.574,9.98748,3.67986,5.75406,7.0599,8.31887,9.44914,10.5498,11.6795,12.9123,14.6741,17.9129,All
-35.3815,9.39409,3.30314,5.2926,6.57718,7.77202,8.87183,9.93637,11.0567,12.2334,13.9359,17.0967,All
-35.1891,8.83678,3.0223,4.85936,6.09319,7.2516,8.32353,9.3848,10.45,11.6382,13.2705,16.3008,All
-34.9966,8.3217,2.72236,4.48931,5.67156,6.76794,7.8192,8.85933,9.89106,11.0718,12.6463,15.668,All
-34.8042,7.8539,2.45799,4.11057,5.23724,6.3218,7.32462,8.35139,9.35983,10.5539,12.0592,14.9982,All
-34.6118,7.41036,2.22145,3.78598,4.84515,5.89933,6.88713,7.89282,8.86231,10.0254,11.4991,14.3587,All
-34.4193,6.97179,1.9857,3.4731,4.50013,5.50865,6.48324,7.44464,8.38665,9.55074,10.972,13.7608,All
-34.2269,6.56129,1.81537,3.20945,4.17601,5.14976,6.10196,7.01682,7.95114,9.11901,10.4563,13.2076,All
-34.0345,6.16886,1.63408,2.95582,3.88918,4.83617,5.73368,6.62143,7.53419,8.67634,10.0091,12.695,All
-33.842,5.8088,1.46663,2.71491,3.61115,4.51877,5.39981,6.26868,7.17065,8.2404,9.60305,12.1967,All
-33.6496,5.49048,1.30626,2.4839,3.36127,4.22099,5.08004,5.91589,6.81933,7.86938,9.21311,11.7534,All
-33.4572,5.17761,1.17516,2.28449,3.11658,3.94715,4.77743,5.58459,6.46786,7.50425,8.82658,11.3334,All
-33.2647,4.88277,1.04575,2.09182,2.90154,3.69287,4.49927,5.27156,6.14195,7.16263,8.47631,10.9057,All
-33.0723,4.61157,0.93614,1.92174,2.69381,3.46513,4.23261,4.97252,5.84097,6.84016,8.13456,10.5009,All
-32.8798,4.34792,0.840209,1.76193,2.50563,3.25466,3.98223,4.70658,5.55126,6.52714,7.79929,10.1257,All
-32.6874,4.10418,0.755251,1.60964,2.33888,3.04933,3.75671,4.44897,5.27817,6.23283,7.4715,9.7553,All
-32.495,3.87214,0.677809,1.47866,2.17401,2.84739,3.55608,4.20983,5.02177,5.94214,7.17022,9.39659,All
-32.3025,3.65949,0.602883,1.35528,2.01367,2.66809,3.34637,3.98706,4.78479,5.68758,6.8674,9.07464,All
-32.1101,3.45848,0.53611,1.25089,1.87037,2.4995,3.15304,3.76406,4.54714,5.43862,6.58684,8.77345,All
-31.9177,17.7163,11.8026,13.5265,14.768,15.9308,17.1336,18.342,19.8608,21.866,24.9552,32.1167,All
-31.7252,44.4542,29.155,33.613,36.8199,39.7406,42.8031,46.2117,50.2569,55.5327,63.4801,79.5323,All
-31.5328,60.526,41.8491,47.6603,51.8826,55.5334,58.8615,62.2519,66.0303,70.6798,77.1255,88.2796,All
-31.3404,53.6525,37.1389,42.6584,46.2556,49.3239,52.2555,55.2149,58.2273,62.0798,67.1726,76.23,All
-31.1479,46.5469,32.3901,37.0724,40.1873,42.8099,45.3568,47.8525,50.4389,53.4258,57.5373,65.4285,All
-30.9555,41.2375,28.3915,32.6285,35.5643,37.8816,40.1689,42.3543,44.6767,47.291,51.0406,57.9075,All
-30.763,36.9902,25.143,29.1188,31.777,33.9636,35.9871,38.0359,40.1971,42.7053,46.2297,52.517,All
-30.5706,33.5457,22.1981,26.1104,28.6545,30.6848,32.5458,34.4895,36.5247,39.018,42.157,48.1705,All
-30.3782,30.6183,19.5694,23.5476,25.9258,27.8406,29.6908,31.5078,33.4994,35.9754,39.0357,44.5758,All
-30.1857,28.0403,17.3759,21.2308,23.6125,25.4971,27.2542,28.9818,30.9486,33.2172,36.2502,41.6797,All
-29.9933,25.9141,15.4578,19.2385,21.5185,23.445,25.0748,26.7393,28.683,30.8583,33.8009,39.1077,All
-29.8009,23.9608,13.7937,17.4651,19.7262,21.6125,23.1988,24.7936,26.6742,28.7161,31.7117,36.9024,All
-29.6084,22.2385,12.3477,15.9016,18.0774,19.9238,21.5428,23.0391,24.8951,26.9079,29.7625,34.8776,All
-29.416,20.7661,11.0284,14.4729,16.6122,18.4552,19.988,21.4802,23.2764,25.2221,27.9778,32.9852,All
-29.2236,19.3365,9.90656,13.2102,15.248,17.0641,18.57,20.1018,21.7504,23.7449,26.4425,31.3277,All
-29.0311,18.0491,8.89317,12.0503,14.0348,15.7966,17.3064,18.8277,20.4058,22.3401,24.9828,29.8433,All
-28.8387,16.9045,8.01908,11.0405,12.9634,14.6865,16.1607,17.6621,19.2106,21.0763,23.6782,28.4436,All
-28.6462,15.8251,7.24205,10.0859,11.982,13.6205,15.0563,16.5568,18.1118,19.9221,22.359,27.1225,All
-28.4538,14.8097,6.5186,9.26271,11.0357,12.626,14.0912,15.5585,17.09,18.8245,21.1999,25.8581,All
-28.2614,13.8919,5.83409,8.45723,10.1716,11.735,13.1962,14.6284,16.1344,17.8179,20.1524,24.6673,All
-28.0689,13.0648,5.18637,7.76954,9.41426,10.936,12.3614,13.7592,15.2169,16.9184,19.1405,23.5925,All
-27.8765,12.2549,4.66287,7.11666,8.72495,10.1858,11.5872,12.946,14.3769,16.0819,18.2407,22.6369,All
-27.6841,11.5,4.20507,6.5258,8.08529,9.47101,10.8459,12.2156,13.6099,15.2724,17.3554,21.6925,All
-27.4916,10.8132,3.79982,6.00915,7.44407,8.82962,10.1679,11.5151,12.8577,14.5218,16.5586,20.7985,All
-27.2992,10.1907,3.41724,5.53703,6.89843,8.2592,9.5342,10.8507,12.191,13.8133,15.8533,20.0223,All
-27.1068,9.61322,3.08226,5.10193,6.38173,7.72788,8.94838,10.245,11.5482,13.1689,15.1693,19.242,All
-26.9143,9.01647,2.75735,4.6614,5.94405,7.21068,8.4243,9.64306,10.9294,12.5291,14.5317,18.4117,All
-26.7219,8.49657,2.48308,4.26737,5.51967,6.73488,7.90438,9.11501,10.3619,11.9221,13.8986,17.7392,All
-26.5294,8.01519,2.24912,3.92004,5.11297,6.29842,7.4379,8.59688,9.83709,11.3404,13.3374,17.0761,All
-26.337,7.54292,2.02984,3.59491,4.73526,5.88588,7.0014,8.11092,9.35176,10.8118,12.7912,16.4292,All
-26.1446,7.10503,1.81165,3.30033,4.39518,5.49852,6.58605,7.65035,8.87285,10.3158,12.2582,15.8292,All
-25.9521,6.71413,1.62778,3.02198,4.08518,5.13247,6.20386,7.21368,8.43043,9.84828,11.7526,15.2914,All
-25.7597,6.32158,1.44729,2.76946,3.78367,4.8067,5.82963,6.81753,8.02784,9.39502,11.2552,14.7478,All
-25.5673,5.97522,1.29731,2.54382,3.51242,4.50741,5.49663,6.43531,7.63095,8.97572,10.806,14.2105,All
-25.3748,5.63311,1.15902,2.32252,3.26883,4.21848,5.16965,6.08503,7.25793,8.5844,10.3578,13.7148,All
-25.1824,5.32834,1.0493,2.12388,3.03433,3.94917,4.87067,5.77081,6.89419,8.20665,9.92436,13.2825,All
-24.9899,5.04031,0.93159,1.95152,2.81689,3.70566,4.57928,5.46517,6.54446,7.84786,9.50742,12.8329,All
-24.7975,4.74774,0.831393,1.7857,2.62096,3.47003,4.30319,5.17723,6.22295,7.49009,9.12385,12.373,All
-24.6051,4.48591,0.740507,1.63454,2.43219,3.24238,4.06814,4.89436,5.91962,7.17082,8.77604,11.9018,All
-24.4126,4.2243,0.657571,1.49758,2.25387,3.04031,3.83636,4.65504,5.6378,6.85601,8.41604,11.4873,All
