pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.52008,0.0111111,-2.74323,0.00111111,-1.8994,0.0111111,All
-1.44163,0.0222222,-2.60087,0.00222222,-1.7224,0.0222222,All
-1.35603,0.0333333,-2.59297,0.00333333,-1.6716,0.0333333,All
-1.17762,0.0444444,-2.5896,0.00444444,-1.31074,0.0444444,All
-1.13489,0.0555556,-2.46393,0.00555556,-1.2982,0.0555556,All
-1.12839,0.0666667,-2.44399,0.00666667,-1.23207,0.0666667,All
-1.04143,0.0777778,-2.40429,0.00777778,-1.20081,0.0777778,All
-1.03635,0.0888889,-2.31181,0.00888889,-1.16989,0.0888889,All
-1.03525,0.1,-2.30699,0.01,-1.08289,0.1,All
-0.991347,0.111111,-2.18206,0.0111111,-1.07875,0.111111,All
-0.981944,0.122222,-2.15023,0.0122222,-1.06473,0.122222,All
-0.971546,0.133333,-2.0912,0.0133333,-1.05972,0.133333,All
-0.948644,0.144444,-2.07977,0.0144444,-1.04682,0.144444,All
-0.944411,0.155556,-2.03929,0.0155556,-1.00135,0.155556,All
-0.937532,0.166667,-2.0392,0.0166667,-0.964466,0.166667,All
-0.91739,0.177778,-1.9975,0.0177778,-0.963868,0.177778,All
-0.8889,0.188889,-1.989,0.0188889,-0.898755,0.188889,All
-0.861132,0.2,-1.9686,0.02,-0.858996,0.2,All
-0.861051,0.211111,-1.95241,0.0211111,-0.835156,0.211111,All
-0.814452,0.222222,-1.93477,0.0222222,-0.833471,0.222222,All
-0.803378,0.233333,-1.92873,0.0233333,-0.81826,0.233333,All
-0.767505,0.244444,-1.91692,0.0244444,-0.803045,0.244444,All
-0.766853,0.255556,-1.89573,0.0255556,-0.789981,0.255556,All
-0.734041,0.266667,-1.89539,0.0266667,-0.746314,0.266667,All
-0.731459,0.277778,-1.88318,0.0277778,-0.719936,0.277778,All
-0.726847,0.288889,-1.88142,0.0288889,-0.717373,0.288889,All
-0.720804,0.3,-1.84237,0.03,-0.701506,0.3,All
-0.711126,0.311111,-1.82228,0.0311111,-0.681727,0.311111,All
-0.707868,0.322222,-1.80421,0.0322222,-0.664347,0.322222,All
-0.694974,0.333333,-1.77706,0.0333333,-0.646803,0.333333,All
-0.686499,0.344444,-1.74627,0.0344444,-0.633193,0.344444,All
-0.677478,0.355556,-1.74557,0.0355556,-0.605446,0.355556,All
-0.638837,0.366667,-1.74397,0.0366667,-0.57813,0.366667,All
-0.611482,0.377778,-1.73933,0.0377778,-0.551665,0.377778,All
-0.610685,0.388889,-1.70382,0.0388889,-0.549594,0.388889,All
-0.595592,0.4,-1.70305,0.04,-0.546126,0.4,All
-0.575711,0.411111,-1.69606,0.0411111,-0.54248,0.411111,All
-0.530309,0.422222,-1.68388,0.0422222,-0.467215,0.422222,All
-0.510558,0.433333,-1.66612,0.0433333,-0.454951,0.433333,All
-0.482663,0.444444,-1.65763,0.0444444,-0.365409,0.444444,All
-0.481751,0.455556,-1.65465,0.0455556,-0.364932,0.455556,All
-0.477672,0.466667,-1.61178,0.0466667,-0.352673,0.466667,All
-0.454121,0.477778,-1.59391,0.0477778,-0.344139,0.477778,All
-0.435649,0.488889,-1.5934,0.0488889,-0.340712,0.488889,All
-0.412148,0.5,-1.59026,0.05,-0.269076,0.5,All
-0.38124,0.511111,-1.58496,0.0511111,-0.268086,0.511111,All
-0.324749,0.522222,-1.58295,0.0522222,-0.215836,0.522222,All
-0.258159,0.533333,-1.58084,0.0533333,-0.125841,0.533333,All
-0.24379,0.544444,-1.57492,0.0544444,-0.116706,0.544444,All
-0.196573,0.555556,-1.57139,0.0555556,-0.0736497,0.555556,All
-0.159253,0.566667,-1.56702,0.0566667,0.0196409,0.566667,All
-0.0423956,0.577778,-1.56175,0.0577778,0.1284,0.577778,All
0.127682,0.588889,-1.56007,0.0588889,0.222236,0.588889,All
0.171278,0.6,-1.54303,0.06,0.284472,0.6,All
0.180149,0.611111,-1.5361,0.0611111,0.340436,0.611111,All
0.202649,0.622222,-1.53073,0.0622222,0.366744,0.622222,All
0.225698,0.633333,-1.5099,0.0633333,0.386473,0.633333,All
0.26507,0.644444,-1.50488,0.0644444,0.400629,0.644444,All
0.28245,0.655556,-1.49544,0.0655556,0.42502,0.655556,All
0.289267,0.666667,-1.48395,0.0666667,0.437977,0.666667,All
0.301188,0.677778,-1.4671,0.0677778,0.487953,0.677778,All
0.311951,0.688889,-1.46378,0.0688889,0.495073,0.688889,All
0.348818,0.7,-1.4548,0.07,0.531651,0.7,All
0.363516,0.711111,-1.44993,0.0711111,0.564214,0.711111,All
0.405877,0.722222,-1.44831,0.0722222,0.611209,0.722222,All
0.442899,0.733333,-1.43593,0.0733333,0.617144,0.733333,All
0.471152,0.744444,-1.42417,0.0744444,0.619747,0.744444,All
0.524117,0.755556,-1.42034,0.0755556,0.627535,0.755556,All
0.581557,0.766667,-1.4062,0.0766667,0.66002,0.766667,All
0.616769,0.777778,-1.40548,0.0777778,0.73619,0.777778,All
0.651551,0.788889,-1.39453,0.0788889,0.737881,0.788889,All
0.662104,0.8,-1.38937,0.08,0.759951,0.8,All
0.736348,0.811111,-1.38791,0.0811111,0.82047,0.811111,All
0.741704,0.822222,-1.37695,0.0822222,0.886458,0.822222,All
0.832925,0.833333,-1.37556,0.0833333,0.91604,0.833333,All
0.916029,0.844444,-1.36791,0.0844444,0.939475,0.844444,All
0.935682,0.855556,-1.35711,0.0855556,0.957713,0.855556,All
0.990795,0.866667,-1.34169,0.0866667,0.994617,0.866667,All
1.05206,0.877778,-1.33266,0.0877778,1.00141,0.877778,All
1.19962,0.888889,-1.32692,0.0888889,1.17946,0.888889,All
1.39518,0.9,-1.32427,0.09,1.33841,0.9,All
1.5051,0.911111,-1.30732,0.0911111,1.34197,0.911111,All
1.69022,0.922222,-1.29657,0.0922222,1.67122,0.922222,All
1.94263,0.933333,-1.28338,0.0933333,1.69498,0.933333,All
1.94353,0.944444,-1.27742,0.0944444,1.72765,0.944444,All
2.29705,0.955556,-1.26714,0.0955556,1.88447,0.955556,All
2.56152,0.966667,-1.25683,0.0966667,2.06967,0.966667,All
2.87872,0.977778,-1.25474,0.0977778,2.14558,0.977778,All
2.8832,0.988889,-1.25404,0.0988889,2.21373,0.988889,All
2.9448,1,-1.25152,0.1,2.27342,1,All
4,1,-1.24764,0.101111,4,1,All
,,-1.24567,0.102222,,,All
,,-1.2446,0.103333,,,All
,,-1.24043,0.104444,,,All
