pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.29683,0.164245,-2.64515,0.0234133,-1.69076,0.0878703,All
-0.850344,0.739103,-2.449,0.01756,-1.27348,0.205031,All
-0.403857,0.465361,-2.25284,0.01756,-0.856196,0.556512,All
0.0426298,0.218994,-2.05669,0.0468267,-0.438914,0.497932,All
0.489117,0.383239,-1.86054,0.07024,-0.0216321,0.175741,All
0.935604,0.191619,-1.66439,0.12292,0.39565,0.351481,All
1.38209,0.0821226,-1.46823,0.14048,0.812932,0.439351,All
1.82858,0.0821226,-1.27208,0.19316,1.23021,0.0878703,All
2.27507,0.0273742,-1.07593,0.234133,1.6475,0.0878703,All
2.72155,0.109497,-0.879774,0.310227,2.06478,0.14645,All
,,-0.683622,0.257547,,,All
,,-0.487469,0.304373,,,All
,,-0.291316,0.380467,,,All
,,-0.0951629,0.444853,,,All
,,0.10099,0.450707,,,All
,,0.297143,0.468267,,,All
,,0.493296,0.357053,,,All
,,0.689449,0.321933,,,All
,,0.885602,0.216573,,,All
,,1.08175,0.222427,,,All
,,1.27791,0.1756,,,All
,,1.47406,0.169747,,,All
,,1.67021,0.10536,,,All
,,1.86637,0.0819467,,,All
,,2.06252,0.05268,,,All
,,2.25867,0.0234133,,,All
,,2.45482,0.0234133,,,All
,,2.65098,0.00585333,,,All
,,2.84713,0.0234133,,,All
,,3.04328,0.00585333,,,All
