iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,628.751,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,590.592,1,18.5929,32.9399,12.6042,0.956065,0.173147,0.50736,1.0784,0.939716,1.05773
3,556.4,1,18.2799,32.215,13.2461,0.95084,0.135667,0.483961,1.1245,0.945256,0.940027
4,527.076,1,18.0612,31.8484,14.7405,0.83215,0.112809,0.474707,1.17054,0.980552,0.916522
5,502.813,1,18.3028,32.206,15.167,0.841971,0.0939061,0.453362,1.21438,0.982396,0.959826
6,490.044,1,18.23,32.0931,15.2081,0.856613,0.082548,0.448741,1.26682,0.995962,1.01635
7,484.611,1,18.1602,30.1036,16.9145,0.817951,0.0805875,0.458763,1.2811,1.0371,0.946267
8,482.659,1,17.9503,29.9467,16.4806,0.829872,0.0763589,0.455943,1.30249,1.03595,1.08279
9,480.471,1,17.9919,32.5157,17.0056,0.895652,0.0714507,0.468297,1.51664,0.927352,1.11573
10,478.828,1,18.0887,31.8624,17.6336,0.921817,0.0677729,0.465942,1.66594,0.95371,1.17634
11,472.065,1,18.2231,33.474,18.1071,0.841645,0.0669682,0.463427,1.81406,0.92403,1.18545
12,466.499,1,18.2333,33.8425,18.8241,0.820816,0.0646586,0.467317,1.83608,0.89193,1.19727
13,459.043,1,18.2193,33.4039,20.6443,0.80272,0.064856,0.461022,1.58558,0.869097,1.01548
14,456.578,1,18.1741,34.2748,21.4521,0.821102,0.0622193,0.457677,1.63655,0.848569,1.08141
15,451.634,1,18.1718,33.8274,19.1985,0.834597,0.0586144,0.458895,1.66224,0.851479,1.09483
16,452.448,1,18.2265,33.5185,20.3883,0.856467,0.0580241,0.45922,1.70475,0.839562,1.09322
17,456.937,1,18.1787,33.8199,19.4401,0.856491,0.0598997,0.457146,1.73442,0.813096,1.17722
18,457.647,1,18.2117,33.2703,19.2691,0.824385,0.0590762,0.464855,2.0458,0.844545,1.20831
19,445.648,1,18.2838,34.3414,18.4494,0.824343,0.0559889,0.462412,1.71138,0.810692,1.14677
20,447.823,1,18.3518,34.074,19.2723,0.840333,0.0561579,0.457531,1.72518,0.804305,1.17025
21,449.622,1,18.3121,33.7699,19.8578,0.811377,0.0585629,0.461879,1.63047,0.820254,1.17146
22,446.038,1,18.1196,34.115,19.5924,0.835878,0.0553066,0.463528,1.64402,0.834402,1.15776
23,443.854,1,18.1977,34.5518,17.9412,0.779045,0.0558532,0.461321,1.75894,0.820969,1.19622
24,432.001,1,18.1631,34.4578,18.649,0.815002,0.0491788,0.462788,1.76717,0.798366,1.14483
25,434.525,1,18.2115,34.305,21.1194,0.847531,0.0510189,0.463581,1.54549,0.767972,1.10042
26,434.012,1,18.1297,34.1491,20.1061,0.882993,0.04924,0.463083,1.46486,0.76511,1.13056
27,433.565,1,18.1892,34.8536,19.3983,0.898726,0.0472087,0.460394,1.5496,0.743449,1.24423
28,438.701,1,18.2529,34.672,18.8071,0.973791,0.046374,0.461532,1.52797,0.752611,1.25803
29,440.498,1,18.1861,34.3441,19.4825,0.942722,0.0472093,0.452219,1.77169,0.769194,1.2396
30,437.379,1,18.3205,34.6288,19.0505,0.825084,0.0504557,0.445536,1.95001,0.758915,1.24396
31,438.485,1,18.2738,35.2027,20.1756,0.808402,0.0509999,0.454807,1.99124,0.735733,1.33374
32,435.82,1,18.0905,35.7039,21.6113,0.808387,0.0507587,0.456602,1.72043,0.719953,1.38751
33,441.65,1,18.0393,35.139,22.0234,0.829645,0.0523509,0.4519,1.83324,0.712002,1.33477
34,437.03,1,18.0681,35.1282,19.4769,0.829577,0.0491367,0.454979,1.74865,0.71288,1.46175
35,434.478,1,18.0175,35.3127,21.4811,0.829527,0.0479077,0.45,1.83173,0.739437,1.47795
36,438.452,1,18.158,35.5167,22.7651,0.862807,0.0484566,0.447305,1.81767,0.732878,1.50953
37,432.364,1,18.101,35.1951,23.5225,0.84722,0.0458308,0.451054,1.75483,0.723735,1.63329
38,433.509,1,18.0826,35.6196,21.082,0.823861,0.0474361,0.455903,1.61251,0.692937,1.80593
39,429.146,1,18.1258,35.119,18.676,0.793878,0.0466502,0.453871,1.66903,0.695791,1.79077
40,433.197,1,18.0792,35.0754,18.2472,0.817342,0.0480667,0.453149,1.64787,0.68099,1.71875
41,430.484,1,18.1369,34.9109,17.0892,0.817301,0.0464838,0.451747,1.65073,0.703589,1.7807
42,433.362,1,18.0956,34.282,16.8927,0.83158,0.0468827,0.45174,1.70324,0.716013,1.70445
43,442.927,1,18.18,34.5687,18.5899,0.831676,0.0509278,0.451105,1.85273,0.702129,1.70965
44,434.301,1,18.125,35.5751,17.5323,0.806561,0.0488654,0.447092,1.66151,0.696537,1.74864
45,430.51,1,18.1241,35.9629,18.8012,0.806561,0.0480035,0.452198,1.63201,0.675875,1.63723
46,430.487,1,18.1082,35.0544,18.5295,0.806579,0.0476989,0.453584,1.55814,0.698757,1.66377
47,435.028,1,18.0515,35.0946,18.8697,0.836984,0.0481646,0.457368,1.67301,0.69329,1.66748
48,434.752,1,17.9544,35.0392,20.0688,0.836969,0.04709,0.454541,1.78973,0.692063,1.6874
49,430.082,1,18.0326,34.7213,21.0643,0.812697,0.0467289,0.455584,1.65397,0.698742,1.68963
50,438.724,1,18.0929,34.5938,21.7602,0.831512,0.0502156,0.458216,1.7282,0.688463,1.61945
51,439.342,1,18.1302,34.3809,23.0445,0.851588,0.0491661,0.456734,1.85823,0.717258,1.54413
52,437.545,1,18.1715,34.41,20.7433,0.851542,0.04754,0.452279,1.95777,0.707121,1.62847
53,436.753,1,18.1446,34.0179,21.0505,0.868014,0.0465334,0.447456,1.87658,0.725012,1.63495
54,437.575,1,18.1146,34.004,18.2999,0.937963,0.0438704,0.450147,1.60607,0.727163,1.83603
55,437.588,1,18.0527,33.9875,15.6102,0.895814,0.0452277,0.452297,1.7539,0.721398,1.79277
56,435.98,1,18.1031,33.5416,16.8809,0.879262,0.0458853,0.442337,1.68633,0.737406,1.74466
57,429.066,1,17.9975,33.3325,16.5737,0.86252,0.043881,0.44665,1.48337,0.739209,1.86363
58,435.53,1,18.0085,33.765,18.1958,0.87683,0.0456976,0.450402,1.67017,0.738975,1.74475
59,431.489,1,18.0788,33.4966,18.0964,0.895255,0.0444239,0.443727,1.53678,0.718686,1.68468
60,439.253,1,17.9783,33.5298,16.7875,0.926757,0.0454334,0.447459,1.59737,0.725719,1.79986
61,435.803,1,18.0096,32.4991,15.4126,0.926736,0.0437609,0.45108,1.57048,0.722611,1.80797
62,438.129,1,18.1163,32.8221,15.8445,0.885316,0.0467155,0.437991,1.68432,0.711017,1.82458
63,432.376,1,17.9972,33.0249,16.1037,0.884735,0.0442872,0.440274,1.67427,0.727455,1.6977
64,432.772,1,17.9276,33.2131,16.3015,0.827154,0.046377,0.44331,1.75861,0.722783,1.7159
65,438.457,1,18.0342,33.445,16.6037,0.925602,0.0440433,0.441517,1.69722,0.736153,1.90208
66,441.35,1,17.9335,33.3921,16.4568,0.872368,0.0482366,0.446928,1.66753,0.72077,1.86346
67,434.919,1,17.9496,32.8272,18.6969,0.838429,0.0468223,0.447596,1.72238,0.746573,1.76385
68,431.55,1,17.9369,32.4667,17.578,0.838423,0.0457739,0.444661,1.65619,0.737887,1.67357
69,431.841,1,17.8686,32.6245,16.3971,0.838398,0.0455557,0.445431,1.75731,0.735051,1.70478
70,431.416,1,18.009,32.7509,20.1864,0.838412,0.0462536,0.44296,1.75101,0.733365,1.56758
71,432.791,1,18.0611,32.9134,18.2461,0.925078,0.0421096,0.447907,1.95733,0.697856,1.59334
72,432.685,1,18.1077,32.8767,17.8756,0.889027,0.0440557,0.44653,1.92451,0.689609,1.58693
73,435.597,1,18.0418,32.2921,16.8925,0.889057,0.0448069,0.444911,1.83523,0.701405,1.70394
74,426.514,1,17.9573,32.1137,17.1022,0.848036,0.0432419,0.442405,1.66122,0.710632,1.72446
75,427.856,1,17.9544,32.7903,17.3337,0.823517,0.0461079,0.445648,1.42941,0.730051,1.7233
76,425.926,1,17.9974,32.8334,17.4968,0.823503,0.0451401,0.445111,1.51836,0.730088,1.63095
77,428.847,1,18.0313,32.6663,18.2188,0.918101,0.0438546,0.44458,1.49107,0.717454,1.45217
78,422.572,1,17.965,32.7684,19.5804,0.861805,0.0440032,0.437635,1.46815,0.708113,1.39566
79,426.923,1,18.0546,33.0791,16.315,0.861831,0.0453599,0.439094,1.51258,0.69841,1.50877
80,418.912,1,18.0069,32.2517,16.3407,0.850549,0.0408753,0.445272,1.57783,0.695831,1.64431
81,415.933,1,17.9828,31.8917,17.8375,0.836734,0.0407347,0.443811,1.5295,0.706571,1.5765
82,414.886,1,18.0352,32.5287,16.5128,0.85768,0.0395437,0.445558,1.54691,0.70257,1.53765
83,422.985,1,17.8229,31.8035,17.6686,0.872203,0.0420488,0.450524,1.55595,0.745663,1.45458
84,423.559,1,17.8046,31.791,17.8337,0.824929,0.0443625,0.448549,1.44112,0.745567,1.5827
85,428.221,1,18.0061,32.5484,17.8198,0.85729,0.0438956,0.453957,1.58278,0.739851,1.70165
86,423.847,1,18.0419,32.4311,19.208,0.911671,0.0399812,0.443927,1.68555,0.741845,1.5088
87,429.219,1,17.9807,32.5056,22.7712,0.911737,0.0425917,0.440371,1.83542,0.735202,1.49253
88,437.174,1,18.024,32.9986,21.4896,0.911774,0.0450812,0.446147,1.93848,0.735808,1.61909
89,432.409,1,17.9565,32.9854,22.3986,0.872287,0.0447064,0.442223,1.77315,0.704155,1.69408
90,435.45,1,18.082,33.3115,19.5993,0.947789,0.0425671,0.447122,1.77793,0.714467,1.68652
91,424.693,1,18.094,33.9801,19.2943,0.839556,0.043368,0.444317,1.70719,0.693562,1.68198
92,423.411,1,17.9464,33.7154,20.1357,0.852208,0.0423909,0.454813,1.71241,0.686468,1.59406
93,421.089,1,17.8495,33.9757,21.9724,0.898162,0.039123,0.45215,1.67556,0.684828,1.61151
94,426.762,1,17.7813,33.5305,21.1138,0.98102,0.0373538,0.448299,1.8011,0.686789,1.56019
95,423.858,1,18.1185,33.0779,20.981,0.93041,0.0399974,0.447651,1.62381,0.693375,1.52357
96,417.604,1,17.8602,32.6495,24.141,0.88216,0.0393453,0.450452,1.60297,0.697243,1.49358
97,420.949,1,17.9505,33.0766,22.5915,0.850114,0.042159,0.450649,1.68834,0.696948,1.50076
98,410.638,1,17.9077,31.9771,24.9888,0.850022,0.0384641,0.452725,1.52709,0.704039,1.38323
99,414.11,1,17.8523,31.2759,22.9638,0.899512,0.0375127,0.454142,1.60638,0.70332,1.40564
100,415.796,1,17.8214,30.8613,23.4306,0.899513,0.0377706,0.445404,1.56475,0.726951,1.50198
101,420.875,1,17.7447,30.3328,25.8847,0.878979,0.0393318,0.44626,1.74597,0.725459,1.60223
102,419.78,1,17.7168,30.1679,23.3356,0.878976,0.0395797,0.445123,1.66294,0.736545,1.54093
103,424.126,1,17.8896,30.8131,22.0025,0.929606,0.0387717,0.443615,1.6186,0.740612,1.67191
104,428.258,1,17.8461,30.8542,23.0621,0.929635,0.0402244,0.445056,1.77466,0.746885,1.60353
105,427.991,1,17.7716,30.5557,25.1217,0.913489,0.0409006,0.44804,1.65271,0.761656,1.65417
106,422.741,1,17.7338,30.2649,26.1942,0.913449,0.0384768,0.443045,1.74454,0.777104,1.56787
107,422.741,1,17.622,30.6187,27.7131,0.879168,0.0399018,0.446406,1.76964,0.736504,1.58387
