parameter,value,se_sa,rse_sa
Cl_pop,19.8733359544094,3.83770665387822,19.3108326789329
beta_Cl_tSCRMGDL,-0.384437330035805,0.180182926363896,46.869258598564
V1_pop,25.4508694193267,2.33040613228308,9.15648928878411
Q_pop,23.4,,
V2_pop,10.4995564452303,4.7842437506262,45.5661510615486
omega_Cl,0.218772605120081,0.0414507944302129,18.9469766598342
omega_V1,0.178780799091084,0.0747759581666402,41.8254972272184
omega_Q,0.940214481796224,0.379738656042748,40.3885138332777
omega_V2,1.35202223455184,0.519358802807134,38.4134808980629
a,4.29448020261118,1.57830726654424,36.7519977291916
b,0.307677154220003,0.0373994718952601,12.1554270059706
