parameter,value,se_sa,rse_sa
Cl_pop,19.2199252311842,3.19902395265063,16.6443100801466
beta_Cl_tSCRMGDL,-0.340233887236518,0.150192633474565,44.1439371881723
V1_pop,25.8379540505208,5.50068993252165e-5,0.000212891853657073
Q_pop,23.4,,
V2_pop,50.4215685320527,67.259013219566,133.393337767368
omega_Cl,0.0858623140522048,0.0770850991200503,89.7775700212111
omega_V1,2.87807529840609e-7,4.96301966900809e-7,172.442314895537
omega_Q,2.34272479891933,1.02795044327291,43.8784121697559
omega_V2,1.73348131498269,0.497009076597233,28.6711528011017
a,0.0108243208512853,0.00107776959043681,9.95692575307243
b,2.22044607138054e-16,0.00394270424680589,1.77563611997771e+15
