parameter,value
Cl_pop,13.4775238873923
V1_pop,24.1670476352819
beta_V1_logtCLCRMLMIN,-2.99472168090021
beta_V1_logtSCRMGDL,-1.4985856975248
Q_pop,23.4
beta_Q_LMP_1,0.855744290206654
beta_Q_logtAGEA,1.18486596962263
beta_Q_logtALBGDL,17.7275384948633
beta_Q_logtPROGDL,-17.6826164415907
V2_pop,3.55079030916639
beta_V2_SEXF_1,4.08556877952912
beta_V2_logtHCM,30.718642257162
omega_Cl,0.258727565476138
omega_V1,0.407219995175374
omega_Q,2.38255585132651e-8
omega_V2,3.4993718825296e-8
a,1.43936411786003
b,0.0429039094206271
