Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
4.97832,0.000189017,5.98838e-05,8.98044,9.26643e-05,5.15211e-05,2.30113,0.0110495,0.00974703,1.91699,0.0284704,0.0212286,All
5.29861,0.000434613,0.000155214,9.54571,0.000214818,0.000134382,31.3357,0.0121453,0.58382,2.80322,0.0409461,0.0524284,All
5.6189,0.000902797,0.000361935,10.111,0.000450181,0.000315597,60.3702,0.0044869,0.802729,3.68945,0.0480221,0.0921974,All
5.93919,0.00171826,0.000770507,10.6762,0.000864658,0.000676976,89.4048,0.00203182,0.891492,4.57569,0.0512136,0.136401,All
6.25948,0.00303135,0.00151569,11.2415,0.00153948,0.00134212,118.439,0.00105271,0.934333,5.46192,0.0518851,0.182231,All
6.57976,0.00500508,0.00278287,11.8068,0.002565,0.00248349,147.474,0.000598395,0.957534,6.34815,0.051,0.227909,All
6.90005,0.00779674,0.00480925,12.372,0.00403119,0.00432505,176.508,0.000363984,0.971158,7.23439,0.0491944,0.272358,All
7.22034,0.0115372,0.00787874,12.9373,0.00601638,0.00713883,205.543,0.000233174,0.979655,8.12062,0.0468787,0.314956,All
7.54063,0.0163111,0.0123103,13.5026,0.008576,0.0112352,234.578,0.000155636,0.985206,9.00685,0.0443145,0.355376,All
7.86092,0.0221422,0.0184404,14.0678,0.0117334,0.0169472,263.612,0.000107412,0.988972,9.89309,0.0416667,0.393478,All
8.18121,0.0289846,0.0266023,14.6331,0.0154738,0.0246103,292.647,7.6219e-05,0.991607,10.7793,0.0390379,0.429235,All
8.50149,0.0367222,0.037103,15.1984,0.019743,0.0345407,321.681,5.53717e-05,0.993498,11.6656,0.0364899,0.462695,All
8.82178,0.0451761,0.0502023,15.7636,0.0244494,0.047013,350.716,4.10468e-05,0.994885,12.5518,0.0340586,0.493947,All
9.14207,0.0541169,0.0660939,16.3289,0.029471,0.0622411,379.75,3.09664e-05,0.995922,13.438,0.0317628,0.523103,All
9.46236,0.063282,0.0848924,16.8942,0.0346634,0.0803632,408.785,2.37241e-05,0.99671,14.3243,0.0296102,0.550288,All
9.78265,0.072394,0.106625,17.4594,0.0398708,0.101432,437.82,1.84252e-05,0.997318,15.2105,0.027602,0.575629,All
10.1029,0.0811791,0.131231,18.0247,0.0449362,0.125412,466.854,1.44852e-05,0.997793,16.0967,0.0257347,0.599253,All
10.4232,0.0893832,0.158565,18.59,0.0497106,0.152179,495.889,1.1513e-05,0.998169,16.983,0.0240025,0.621283,All
10.7435,0.096785,0.188402,19.1552,0.0540619,0.181531,524.923,9.24173e-06,0.998469,17.8692,0.0223979,0.641834,All
11.0638,0.103205,0.220458,19.7205,0.05788,0.213197,553.958,7.48555e-06,0.99871,18.7554,0.0209129,0.661017,All
11.3841,0.108511,0.254394,20.2858,0.0610807,0.24685,582.992,6.11312e-06,0.998907,19.6417,0.0195393,0.678934,All
11.7044,0.112618,0.289839,20.851,0.0636079,0.282124,612.027,5.03011e-06,0.999068,20.5279,0.0182688,0.695681,All
12.0247,0.115491,0.326403,21.4163,0.0654323,0.318628,641.061,4.16781e-06,0.999201,21.4141,0.0170937,0.711343,All
12.345,0.117135,0.363689,21.9816,0.0665503,0.355964,670.096,3.47557e-06,0.999312,22.3004,0.0160065,0.726005,All
12.6652,0.117595,0.40131,22.5468,0.0669809,0.393736,699.131,2.91562e-06,0.999404,23.1866,0.0150001,0.739738,All
12.9855,0.116943,0.438899,23.1121,0.0667615,0.431566,728.165,2.45948e-06,0.999482,24.0728,0.0140681,0.752614,All
13.3058,0.115278,0.476113,23.6774,0.0659447,0.4691,757.2,2.08544e-06,0.999548,24.9591,0.0132045,0.764694,All
13.6261,0.112714,0.512647,24.2426,0.0645936,0.506018,786.234,1.77686e-06,0.999604,25.8453,0.0124036,0.776037,All
13.9464,0.109375,0.548232,24.8079,0.0627782,0.542037,815.269,1.52082e-06,0.999652,26.7315,0.0116604,0.786696,All
14.2667,0.105388,0.582641,25.3732,0.0605718,0.576917,844.303,1.30722e-06,0.999693,27.6178,0.0109702,0.79672,All
14.587,0.100882,0.615686,25.9384,0.0580482,0.610456,873.338,1.12814e-06,0.999728,28.504,0.0103288,0.806155,All
14.9073,0.095978,0.647221,26.5037,0.0552791,0.642496,902.372,9.77288e-07,0.999758,29.3902,0.00973211,0.815041,All
15.2276,0.0907921,0.677137,27.069,0.0523321,0.672917,931.407,8.49638e-07,0.999785,30.2765,0.0091767,0.823417,All
15.5478,0.085429,0.705361,27.6342,0.0492695,0.701638,960.442,7.41166e-07,0.999808,31.1627,0.00865928,0.831317,All
15.8681,0.0799825,0.731852,28.1995,0.0461473,0.728607,989.476,6.48622e-07,0.999828,32.0489,0.00817684,0.838775,All
16.1884,0.0745345,0.756596,28.7648,0.0430145,0.753807,1018.51,5.69367e-07,0.999846,32.9352,0.00772666,0.84582,All
16.5087,0.0691547,0.779604,29.3301,0.0399134,0.777242,1047.55,5.01248e-07,0.999861,33.8214,0.00730626,0.852479,All
16.829,0.0639012,0.800909,29.8953,0.0368791,0.798943,1076.58,4.425e-07,0.999875,34.7076,0.00691335,0.858778,All
17.1493,0.0588208,0.820557,30.4606,0.0339402,0.818953,1105.61,3.91667e-07,0.999887,35.5939,0.00654586,0.86474,All
17.4696,0.0539501,0.83861,31.0259,0.0311191,0.837335,1134.65,3.47547e-07,0.999898,36.4801,0.00620186,0.870387,All
17.7899,0.0493161,0.855141,31.5911,0.0284327,0.85416,1163.68,3.0914e-07,0.999907,37.3663,0.00587962,0.875739,All
18.1101,0.0449377,0.870228,32.1564,0.025893,0.869507,1192.72,2.7561e-07,0.999916,38.2526,0.00557754,0.880815,All
18.4304,0.0408266,0.883956,32.7217,0.0235073,0.883462,1221.75,2.46259e-07,0.999923,39.1388,0.00529415,0.885631,All
18.7507,0.0369883,0.89641,33.2869,0.0212795,0.896113,1250.79,2.20499e-07,0.99993,40.025,0.00502809,0.890204,All
19.071,0.0334231,0.907679,33.8522,0.0192104,0.907549,1279.82,1.97835e-07,0.999936,40.9113,0.00477814,0.894548,All
19.3913,0.0301273,0.917849,34.4175,0.0172979,0.91786,1308.86,1.77847e-07,0.999942,41.7975,0.00454316,0.898677,All
19.7116,0.0270938,0.927006,34.9827,0.0155383,0.927134,1337.89,1.60178e-07,0.999946,42.6837,0.0043221,0.902605,All
20.0319,0.0243127,0.935231,35.548,0.013926,0.935455,1366.93,1.44524e-07,0.999951,43.5699,0.00411399,0.906342,All
20.3522,0.0217725,0.942605,36.1133,0.0124543,0.942904,1395.96,1.30627e-07,0.999955,44.4562,0.00391796,0.9099,All
20.6725,0.0194603,0.949203,36.6785,0.0111158,0.94956,1424.99,1.18265e-07,0.999959,45.3424,0.00373317,0.91329,All
20.9927,0.0173622,0.955094,37.2438,0.00990236,0.955494,1454.03,1.07245e-07,0.999962,46.2286,0.00355888,0.91652,All
