pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.50559,0.0945123,-3.36016,0.00513081,-1.55828,0.116395,All
-1.11764,0.252033,-3.13638,0.00513081,-1.13825,0.290987,All
-0.729682,0.661586,-2.91261,0,-0.718226,0.611073,All
-0.341725,0.378049,-2.68883,0.0205232,-0.2982,0.407382,All
0.046231,0.252033,-2.46506,0.0153924,0.121826,0.203691,All
0.434187,0.315041,-2.24128,0.0615697,0.541852,0.46558,All
0.822144,0.53557,-2.01751,0.0359157,0.961878,0.23279,All
1.2101,0.0945123,-1.79373,0.0564389,1.3819,0.0872962,All
1.59806,0.126016,-1.56996,0.112878,1.80193,0.145494,All
1.98601,0.126016,-1.34618,0.164186,2.22196,0.0581974,All
,,-1.12241,0.205232,,,All
,,-0.898631,0.261671,,,All
,,-0.674856,0.292456,,,All
,,-0.451081,0.343764,,,All
,,-0.227305,0.405334,,,All
,,-0.00353003,0.436119,,,All
,,0.220245,0.44638,,,All
,,0.44402,0.415596,,,All
,,0.667796,0.333503,,,All
,,0.891571,0.25141,,,All
,,1.11535,0.261671,,,All
,,1.33912,0.246279,,,All
,,1.5629,0.0769621,,,All
,,1.78667,0.0513081,,,All
,,2.01045,0.0307849,,,All
,,2.23422,0.0307849,,,All
,,2.458,0.025654,,,All
,,2.68177,0.0102616,,,All
,,2.90555,0.0102616,,,All
,,3.12932,0.00513081,,,All
