iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,557.363,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,544.182,1,23.7418,20.3921,16.8179,1.7566,-0.595682,1.46202,1.46202,1.46202,1.50839
3,546.439,1,23.9339,20.1538,15.4844,1.81238,-0.595178,1.425,1.42721,1.425,1.47019
4,550.287,1,23.6944,20.0966,16.0173,1.81544,-0.591607,1.38892,1.47896,1.38892,1.55026
5,553.422,1,22.9354,20.0106,15.5375,1.88423,-0.569782,1.35375,1.49997,1.35375,1.51101
6,546.525,1,23.3831,20.2367,15.0353,1.86127,-0.581996,1.31947,1.46199,1.31947,1.47275
7,550.424,1,23.484,20.6863,14.0821,1.9257,-0.58524,1.28606,1.42497,1.28606,1.43546
8,545.936,1,25.0457,20.228,14.021,1.92901,-0.636664,1.2535,1.38889,1.2535,1.39911
9,535.934,1,24.3651,20.4821,13.225,1.89389,-0.615206,1.22176,1.35372,1.22176,1.36368
10,536.524,1,24.6065,20.2764,11.4484,1.91595,-0.624405,1.19082,1.31944,1.19082,1.32915
11,546.901,1,24.0036,20.0903,11.195,1.98294,-0.597617,1.16067,1.37455,1.16067,1.2955
12,544.073,1,23.6403,20.178,10.9409,1.9455,-0.584671,1.13128,1.46605,1.13128,1.2627
13,547.713,1,23.0094,20.414,10.389,1.99398,-0.555156,1.10264,1.42892,1.10264,1.28621
14,539.44,1,24.7772,20.4112,10.1776,1.9435,-0.608785,1.07472,1.49663,1.07472,1.25364
15,541.175,1,24.7009,20.5573,10.3476,1.97965,-0.618373,1.04751,1.45874,1.04751,1.2219
16,537.153,1,24.7079,20.6444,11.9498,1.93007,-0.624982,1.02098,1.47962,1.02098,1.20906
17,530.41,1,24.7448,20.3055,11.3831,1.89658,-0.622031,0.995131,1.44215,0.995131,1.17845
18,522.395,1,25.1003,20.2946,10.4721,1.8603,-0.637105,0.969933,1.40564,0.969933,1.14861
19,524.605,1,25.5591,20.5157,10.9043,1.92274,-0.645568,0.945374,1.37005,0.945374,1.11952
20,530.484,1,24.472,20.3512,10.8371,1.93809,-0.607752,0.921437,1.49519,0.921437,1.1008
21,536.567,1,23.403,19.904,11.7402,2.03966,-0.566405,0.898105,1.45733,0.898105,1.13365
22,534.258,1,24.0574,19.9824,12.064,2.03836,-0.60509,0.875365,1.42043,0.875365,1.14372
23,535.08,1,24.981,20.0306,10.8153,2.08229,-0.631136,0.8532,1.38446,0.8532,1.11476
24,530.746,1,24.4256,19.7846,11.4455,2.07394,-0.603388,0.831597,1.34941,0.831597,1.08654
25,525.533,1,25.6401,19.7202,12.2133,2.04283,-0.646898,0.81054,1.31524,0.81054,1.05902
26,535.274,1,25.7202,19.7824,11.1315,2.15371,-0.643643,0.790017,1.28194,0.790017,1.11048
27,526.057,1,25.9345,19.5103,11.3142,2.09918,-0.6518,0.770013,1.24948,0.770013,1.14604
28,530.046,1,26.0622,20.0079,10.5221,2.11637,-0.656364,0.750516,1.21784,0.750516,1.1305
29,535.693,1,25.9698,20.2825,10.2327,2.22282,-0.650625,0.731512,1.18701,0.731512,1.10187
30,534.123,1,24.7557,20.2318,8.16116,2.19073,-0.603257,0.71299,1.15695,0.71299,1.14717
31,527.754,1,23.471,20.335,8.71405,2.13526,-0.566182,0.694937,1.12766,0.694937,1.23811
32,520.382,1,23.6982,20.2599,7.89902,2.08417,-0.580071,0.677341,1.0991,0.677341,1.21818
33,527.539,1,24.5413,20.2544,8.7725,2.1817,-0.598925,0.66019,1.15284,0.66019,1.18734
34,524.421,1,24.8264,20.4935,8.93967,2.12646,-0.618572,0.643474,1.31105,0.643474,1.15727
35,517.081,1,25.0864,20.1832,9.87403,2.08106,-0.622656,0.627181,1.27785,0.627181,1.12797
36,508.237,1,26.1013,20.4,8.81052,2.03893,-0.655158,0.6113,1.2455,0.6113,1.09941
37,502.61,1,24.8639,20.5502,9.95603,1.99385,-0.621808,0.595821,1.21396,0.595821,1.07157
38,503.514,1,23.4598,21.5751,10.6569,2.03054,-0.574495,0.580735,1.18322,0.580735,1.06009
39,496.776,1,25.248,21.1206,10.2165,1.97913,-0.638518,0.56603,1.15326,0.56603,1.08263
40,493.747,1,25.1496,20.8498,9.51666,1.98528,-0.630414,0.551698,1.12406,0.551698,1.05521
41,495.839,1,25.3322,20.8945,9.14018,2.0157,-0.630077,0.537729,1.0956,0.537729,1.12755
42,494.12,1,24.4279,21.2631,8.92586,2.00885,-0.603065,0.524113,1.06786,0.524113,1.099
43,499.155,1,25.2957,21.1912,9.13076,2.02636,-0.628852,0.510842,1.11673,0.510842,1.12746
44,503.589,1,24.0932,21.2881,9.21212,2.07554,-0.591752,0.497908,1.26563,0.497908,1.09891
45,494.335,1,24.4657,21.3215,9.78509,2.02298,-0.609572,0.4853,1.23359,0.4853,1.09863
46,495.769,1,26.4965,21.2247,10.27,2.03809,-0.680996,0.473012,1.20235,0.473012,1.07081
47,486.183,1,25.5763,21.6031,10.5016,1.98649,-0.645838,0.461035,1.17191,0.461035,1.07932
48,486.884,1,25.0805,22.0494,10.7002,1.95721,-0.630148,0.449362,1.14223,0.449362,1.13919
49,480.862,1,25.7087,21.5858,8.90621,1.90765,-0.649749,0.437984,1.11331,0.437984,1.2179
50,483.792,1,24.2679,21.7724,8.98475,1.96458,-0.599068,0.426894,1.08512,0.426894,1.18706
51,480.823,1,23.5599,21.6249,8.54106,1.91483,-0.569344,0.416084,1.07771,0.416084,1.28081
