standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.97754,0.00666667,-2.39914,0.00666667,-2.80112,0.00666667,-2.2055,0.00666667,All
-1.812,0.0133333,-2.11254,0.0133333,-2.73015,0.0133333,-2.19639,0.0133333,All
-1.80004,0.02,-2.03569,0.02,-2.26476,0.02,-2.17048,0.02,All
-1.65991,0.0266667,-2.02579,0.0266667,-2.18269,0.0266667,-1.88611,0.0266667,All
-1.62371,0.0333333,-1.98803,0.0333333,-1.81311,0.0333333,-1.84128,0.0333333,All
-1.58481,0.04,-1.86502,0.04,-1.75292,0.04,-1.82178,0.04,All
-1.56802,0.0466667,-1.82905,0.0466667,-1.59452,0.0466667,-1.78366,0.0466667,All
-1.56273,0.0533333,-1.65473,0.0533333,-1.59292,0.0533333,-1.78233,0.0533333,All
-1.50527,0.06,-1.63786,0.06,-1.57545,0.06,-1.73427,0.06,All
-1.48686,0.0666667,-1.632,0.0666667,-1.50895,0.0666667,-1.65817,0.0666667,All
-1.44712,0.0733333,-1.62525,0.0733333,-1.46557,0.0733333,-1.56288,0.0733333,All
-1.44423,0.08,-1.56656,0.08,-1.44401,0.08,-1.52348,0.08,All
-1.42014,0.0866667,-1.55061,0.0866667,-1.34496,0.0866667,-1.51605,0.0866667,All
-1.41915,0.0933333,-1.54179,0.0933333,-1.31283,0.0933333,-1.37621,0.0933333,All
-1.41696,0.1,-1.50561,0.1,-1.31175,0.1,-1.36187,0.1,All
-1.39493,0.106667,-1.5045,0.106667,-1.31081,0.106667,-1.35451,0.106667,All
-1.38996,0.113333,-1.46371,0.113333,-1.29123,0.113333,-1.33326,0.113333,All
-1.37731,0.12,-1.32046,0.12,-1.27982,0.12,-1.31581,0.12,All
-1.37235,0.126667,-1.29547,0.126667,-1.26255,0.126667,-1.29489,0.126667,All
-1.36835,0.133333,-1.09926,0.133333,-1.19099,0.133333,-1.26031,0.133333,All
-1.35322,0.14,-1.02181,0.14,-1.17462,0.14,-1.25788,0.14,All
-1.34359,0.146667,-1.01039,0.146667,-1.17183,0.146667,-1.23642,0.146667,All
-1.3417,0.153333,-0.988039,0.153333,-1.12232,0.153333,-1.2262,0.153333,All
-1.26139,0.16,-0.892347,0.16,-1.0397,0.16,-1.13184,0.16,All
-1.24846,0.166667,-0.849372,0.166667,-0.998459,0.166667,-1.12373,0.166667,All
-1.2261,0.173333,-0.844441,0.173333,-0.995627,0.173333,-1.11642,0.173333,All
-1.19247,0.18,-0.812126,0.18,-0.969311,0.18,-1.09927,0.18,All
-1.17863,0.186667,-0.810342,0.186667,-0.924707,0.186667,-1.02744,0.186667,All
-1.1607,0.193333,-0.803358,0.193333,-0.867271,0.193333,-1.0165,0.193333,All
-1.08571,0.2,-0.7978,0.2,-0.848188,0.2,-0.985883,0.2,All
-0.912799,0.206667,-0.723476,0.206667,-0.799316,0.206667,-0.975825,0.206667,All
-0.833242,0.213333,-0.723141,0.213333,-0.795095,0.213333,-0.949751,0.213333,All
-0.780293,0.22,-0.693864,0.22,-0.794941,0.22,-0.945864,0.22,All
-0.749728,0.226667,-0.662215,0.226667,-0.72668,0.226667,-0.933256,0.226667,All
-0.73112,0.233333,-0.656925,0.233333,-0.720846,0.233333,-0.925086,0.233333,All
-0.722987,0.24,-0.639905,0.24,-0.718253,0.24,-0.891492,0.24,All
-0.684029,0.246667,-0.628482,0.246667,-0.693011,0.246667,-0.887741,0.246667,All
-0.667122,0.253333,-0.601916,0.253333,-0.689132,0.253333,-0.879076,0.253333,All
-0.635405,0.26,-0.59079,0.26,-0.682972,0.26,-0.877402,0.26,All
-0.621415,0.266667,-0.551266,0.266667,-0.638706,0.266667,-0.861868,0.266667,All
