popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
8.39901,2.32928,8.39901,1.03254,15.7655,1.43433,3.22617,1.43433,-2.41519,5.28384,All
8.84897,2.58496,8.84897,1.25528,16.4427,1.55773,3.35523,1.55773,-2.3541,5.46956,All
9.32304,2.85435,9.32304,1.48996,17.1561,1.69174,3.49339,1.69174,-2.28776,5.67124,All
9.8225,3.13816,9.8225,1.73721,17.9078,1.83729,3.63895,1.83729,-2.21571,5.89028,All
10.3487,3.4439,10.3487,1.9977,18.6997,1.99535,3.79649,1.99535,-2.13746,6.12817,All
10.514,3.54111,10.514,2.0795,18.9484,2.16702,3.96731,2.16702,-2.05248,6.38652,All
10.9031,3.77129,10.9031,2.27216,19.5341,2.35345,4.14371,2.35345,-1.96019,6.66709,All
11.4872,4.12197,11.4872,2.56131,20.4132,2.55592,4.3342,2.55592,-1.85996,6.97181,All
12.1027,4.49747,12.1027,2.86596,21.3394,2.77581,4.54107,2.77581,-1.75111,7.30274,All
12.6289,4.82045,12.6289,3.12646,22.1313,3.01462,4.75791,3.01462,-1.63289,7.66214,All
12.751,4.89656,12.751,3.18692,22.3151,3.18316,4.90982,3.18316,-1.54946,7.91578,All
13.4341,5.32426,13.4341,3.52508,23.3432,3.27398,4.99053,3.27398,-1.5045,8.05246,All
14.1539,5.77523,14.1539,3.88136,24.4264,3.55565,5.23649,3.55565,-1.36507,8.47636,All
14.7438,6.15019,14.7438,4.17342,25.3143,3.86155,5.49958,3.86155,-1.21364,8.93673,All
14.9121,6.2581,14.9121,4.25672,25.5675,4.19376,5.78326,4.19376,-1.04918,9.43671,All
15.711,6.77043,15.711,4.6522,26.7698,4.55456,6.08641,4.55456,-0.870577,9.9797,All
16.5527,7.31122,16.5527,5.06886,28.0365,4.93199,6.40189,4.93199,-0.683737,10.5477,All
16.8588,7.50889,16.8588,5.22039,28.4972,4.9464,6.41392,4.9464,-0.676605,10.5694,All
17.4395,7.8845,17.4395,5.50784,29.3711,5.37195,6.76967,5.37195,-0.465945,11.2098,All
18.3738,8.48933,18.3738,5.97034,30.7772,5.83411,7.1628,5.83411,-0.237161,11.9054,All
18.9737,8.8774,18.9737,6.26735,31.6801,6.33603,7.59348,6.33603,0.0113049,12.6608,All
19.3581,9.12552,19.3581,6.45762,32.2586,6.68083,7.88933,6.68083,0.181987,13.1797,All
20.3952,9.79417,20.3952,6.971,33.8194,6.88114,8.06121,6.88114,0.281147,13.4811,All
21.0887,10.241,21.0887,7.31431,34.8631,7.47314,8.57457,7.47314,0.574205,14.3721,All
21.4878,10.4978,21.4878,7.51189,35.4637,8.11607,9.14262,8.11607,0.892475,15.3397,All
22.639,11.2382,22.639,8.08175,37.1962,8.42966,9.42195,8.42966,1.04771,15.8116,All
23.2036,11.6014,23.2036,8.36127,38.046,8.81431,9.7658,8.81431,1.23813,16.3905,All
23.8518,12.0184,23.8518,8.68214,39.0215,9.57263,10.4489,9.57263,1.61351,17.5317,All
25.1296,12.8421,25.1296,9.3147,40.9446,10.1785,10.9989,10.1785,1.91344,18.4435,All
25.3186,12.9639,25.3186,9.40823,41.2289,10.3962,11.1972,10.3962,2.0212,18.7712,All
26.4759,13.7107,26.4759,9.98115,42.9707,11.2906,12.015,11.2906,2.46396,20.1172,All
27.4335,14.3318,27.4335,10.4552,44.4119,11.9273,12.5993,11.9273,2.77916,21.0755,All
27.8943,14.6307,27.8943,10.6833,45.1053,12.2619,12.9064,12.2619,2.94481,21.5791,All
29.3887,15.6052,29.3887,11.4231,47.3543,13.3169,13.8753,13.3169,3.46702,23.1667,All
29.5485,15.7099,29.5485,11.5022,47.5948,13.6762,14.205,13.6762,3.64488,23.7074,All
30.9631,16.6421,30.9631,12.2025,49.7238,14.4625,14.9241,14.4625,4.03417,24.8909,All
31.6634,17.1059,31.6634,12.5491,50.7777,15.425,15.7988,15.425,4.51061,26.3394,All
32.6219,17.7408,32.6219,13.0236,52.2203,15.7068,16.0545,15.7068,4.65011,26.7635,All
33.7784,18.5129,33.7784,13.5961,53.9607,17.0581,17.2638,17.0581,5.31904,28.7971,All
34.3696,18.9088,34.3696,13.8888,54.8504,17.1738,17.3673,17.1738,5.37633,28.9713,All
35.8933,19.9329,35.8933,14.643,57.1436,18.5256,18.5621,18.5256,6.04551,31.0057,All
36.2109,20.1466,36.2109,14.8002,57.6215,18.9227,18.9097,18.9227,6.24206,31.6032,All
38.0083,21.3594,38.0083,15.69,60.3265,20.1194,19.9497,20.1194,6.83449,33.4043,All
38.1508,21.4558,38.1508,15.7606,60.541,20.6715,20.4261,20.6715,7.10778,34.2352,All
40.1232,22.789,40.1232,16.737,63.5095,21.8503,21.4355,21.8503,7.69135,36.0093,All
40.1947,22.8373,40.1947,16.7723,63.617,22.4203,21.9199,22.4203,7.97351,36.8671,All
42.2382,24.2175,42.2382,17.7839,66.6924,23.7302,23.0275,23.7302,8.62192,38.8384,All
42.348,24.2917,42.348,17.8383,66.8577,24.1691,23.3981,24.1691,8.83923,39.4991,All
44.3531,25.6403,44.3531,18.8309,69.8753,25.7717,24.7378,25.7717,9.63256,41.9109,All
44.6167,25.8174,44.6167,18.9614,70.2721,25.918,24.8597,25.918,9.70495,42.131,All
46.468,27.0523,46.468,19.8779,73.0582,27.6668,26.3094,27.6668,10.5707,44.7629,All
47.007,27.4106,47.007,20.1446,73.8693,27.9889,26.5754,27.9889,10.7301,45.2477,All
