iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,680.626,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,667.007,1,29.3717,22.2956,13.824,0.95,0.285,-0.626419,0.974679,0.974679,0.974679,0.974679
3,671.783,1,31.3822,22.63,14.4187,0.9025,0.27075,-0.675325,0.95,0.95,0.95,0.95
4,658.058,1,31.8692,22.9787,13.9922,0.857375,0.257212,-0.689701,0.925945,0.926441,0.925945,0.925945
5,646.262,1,29.6221,22.5791,12.5814,0.814506,0.244352,-0.641361,0.9025,0.907752,0.9025,0.9025
6,638.755,1,28.713,23.7141,11.4677,0.773781,0.232134,-0.629669,0.879648,0.884767,0.879648,0.879648
7,624.626,1,30.5263,24.8911,12.0464,0.735092,0.220528,-0.675619,0.857375,0.932279,0.857375,0.857375
8,610.36,1,28.8946,25.401,13.019,0.698337,0.209501,-0.613542,0.835666,0.908673,0.835666,0.835666
9,606.81,1,30.4873,24.4003,11.9856,0.66342,0.199026,-0.674761,0.814506,0.885665,0.814506,0.814506
10,604.53,1,31.2256,25.5811,9.61399,0.630249,0.189075,-0.702945,0.793882,0.863239,0.793882,0.793882
11,601.658,1,28.9993,25.705,11.397,0.598737,0.179621,-0.639472,0.773781,0.928089,0.773781,0.773781
12,594.034,1,30.5615,24.9819,12.1922,0.5688,0.17064,-0.682934,0.754188,1.01531,0.754188,0.754188
13,584.83,1,32.1341,26.8621,11.221,0.54036,0.162108,-0.71628,0.735092,0.989601,0.735092,0.735092
14,570.331,1,30.6157,26.6235,12.7094,0.513342,0.154003,-0.665862,0.716479,1.06224,0.716479,0.716479
15,567.424,1,30.8248,28.1345,11.4402,0.487675,0.146302,-0.667894,0.698337,1.13345,0.698337,0.698337
16,564.866,1,30.4891,28.7339,11.464,0.463291,0.138987,-0.658936,0.680655,1.24283,0.680655,0.680655
17,567.276,1,31.3851,27.4828,12.2489,0.440127,0.132038,-0.692095,0.66342,1.38093,0.66342,0.66342
18,566.843,1,31.1989,29.0227,11.0988,0.41812,0.125436,-0.679739,0.646622,1.4475,0.646622,0.646622
19,560.424,1,32.176,27.6233,12.4391,0.397214,0.119164,-0.705641,0.630249,1.41085,0.630249,0.630249
20,560.997,1,31.131,27.6285,12.1769,0.377354,0.113206,-0.687938,0.614291,1.50705,0.614291,0.614291
21,545.382,1,31.6181,28.1562,13.9749,0.358486,0.107546,-0.689452,0.598737,1.498,0.598737,0.607857
22,542.047,1,31.7378,28.6015,13.9428,0.340562,0.102168,-0.70182,0.583577,1.46007,0.583577,0.592465
23,545.919,1,30.2202,28.959,14.5648,0.323534,0.0970601,-0.665098,0.5688,1.56517,0.5688,0.577464
24,550.235,1,30.4889,29.8439,13.7934,0.307357,0.0922071,-0.671111,0.554398,1.67441,0.554398,0.591432
25,547.36,1,30.354,30.4712,15.0198,0.291989,0.0875967,-0.666227,0.54036,1.63202,0.54036,0.576457
26,544.75,1,32.1544,30.0318,14.2547,0.27739,0.0832169,-0.711358,0.526678,1.70937,0.526678,0.600108
27,489.429,1,31.0363,30.1063,14.8159,1.00766,0.0672395,-0.683261,0.513342,1.70814,0.513342,0.656762
28,488.154,1,31.1627,30.6495,12.9307,0.957278,0.0638776,-0.686463,0.500344,1.98207,0.500344,0.654621
29,488.973,1,30.1352,29.9509,12.9986,1.15299,0.0552601,-0.656668,0.487675,2.04661,0.487675,0.782484
30,479.694,1,31.6463,30.1693,12.8686,1.22573,0.0496587,-0.685698,0.475327,1.99479,0.475327,0.762671
31,472.862,1,31.3111,28.9138,14.4284,1.17634,0.0488167,-0.683681,0.463291,1.94428,0.463291,0.743359
32,471.455,1,30.6832,28.4328,12.5009,1.26837,0.0478095,-0.670291,0.45156,1.89505,0.45156,0.724537
33,472.46,1,31.2358,28.9503,11.5748,1.24574,0.0473881,-0.682283,0.440127,1.90527,0.440127,0.706191
34,470.129,1,31.8408,29.0787,11.4634,1.31039,0.0412079,-0.69497,0.428982,1.9192,0.428982,0.71707
35,466.042,1,31.9103,28.2804,11.3906,1.26412,0.0416826,-0.699821,0.41812,1.95004,0.41812,0.708276
36,466.551,1,31.5793,28.4044,10.5779,1.36176,0.0390124,-0.692361,0.407533,1.90066,0.407533,0.734085
37,475.712,1,33.0803,28.7693,11.5266,1.40049,0.0413352,-0.7212,0.397214,1.99983,0.397214,0.715498
38,472.757,1,31.2265,28.3755,13.4466,1.43588,0.0402596,-0.688455,0.387157,1.94919,0.387157,0.697381
39,470.016,1,32.2133,28.8792,12.6522,1.43584,0.0392763,-0.705461,0.377354,1.94828,0.377354,0.679723
40,454.024,1,31.0597,28.5053,12.009,1.31494,0.0426475,-0.679845,0.367799,1.89895,0.367799,0.662512
41,452.454,1,31.1248,28.4929,11.7949,1.35036,0.039162,-0.679935,0.358486,1.85086,0.358486,0.645737
42,456.057,1,32.0292,28.4067,11.5884,1.35038,0.0385373,-0.695058,0.349409,1.81837,0.349409,0.629386
43,451.104,1,32.5924,28.6007,10.1266,1.3918,0.0367811,-0.709296,0.340562,1.84928,0.340562,0.61345
44,452.314,1,32.6143,28.1894,10.465,1.39183,0.0374961,-0.715132,0.331938,1.83348,0.331938,0.597917
45,449.929,1,31.1291,28.5126,10.7056,1.39187,0.0377154,-0.67971,0.323534,1.78705,0.323534,0.582778
46,453.137,1,32.6659,28.8771,10.7922,1.39196,0.0419328,-0.709208,0.315341,1.7418,0.322426,0.568021
47,441.335,1,30.532,29.318,10.9429,1.32236,0.0398361,-0.666052,0.307357,1.6977,0.325887,0.553639
48,446.603,1,31.3717,29.3712,10.8895,1.32018,0.0430777,-0.684892,0.299574,1.65471,0.335953,0.53962
49,446.27,1,31.8419,29.3493,10.4074,1.43873,0.0371645,-0.693632,0.291989,1.61281,0.339898,0.525957
50,450.999,1,32.9338,29.5908,9.37143,1.43873,0.0384398,-0.72051,0.284596,1.58796,0.341979,0.52103
51,453.704,1,33.6998,30.2309,9.10429,1.29929,0.0422446,-0.731704,0.27739,1.93275,0.336027,0.576468
52,460.088,1,31.9369,29.9379,8.65172,1.39321,0.0401695,-0.692382,0.270366,1.88381,0.327518,0.649809
