Cl_pop,16.506,-0.70972,0.062318,0.015022,-0.38771,0.0011349,-0.00034386,-0.021222,0.0026081,0.0079742
beta_Cl_tSCRMGDL,-0.70972,0.03355,-0.00078881,1.0695e-5,0.0064179,-3.8469e-5,-1.7951e-5,0.00041353,0.00023603,-0.00020651
V1_pop,0.062318,-0.00078881,7.1742,-16.76,-1.5357,0.00029466,-0.0256,0.051913,0.18766,-0.05189
Q_pop,0.015022,1.0695e-5,-16.76,146.07,0.05962,0.0034634,0.048962,-1.1539,-0.56642,0.47825
V2_pop,-0.38771,0.0064179,-1.5357,0.05962,13.312,-0.003388,-0.036027,0.62063,-0.16048,-0.13136
omega_Cl,0.0011349,-3.8469e-5,0.00029466,0.0034634,-0.003388,0.0018883,-7.9076e-5,4.9212e-5,3.6092e-5,-0.00027878
omega_V1,-0.00034386,-1.7951e-5,-0.0256,0.048962,-0.036027,-7.9076e-5,0.0079611,-0.011097,-0.0036223,0.0019027
omega_Q,-0.021222,0.00041353,0.051913,-1.1539,0.62063,4.9212e-5,-0.011097,0.17024,-0.0011263,-0.026119
omega_V2,0.0026081,0.00023603,0.18766,-0.56642,-0.16048,3.6092e-5,-0.0036223,-0.0011263,0.062312,-0.0038422
a,0.0079742,-0.00020651,-0.05189,0.47825,-0.13136,-0.00027878,0.0019027,-0.026119,-0.0038422,0.04633
