iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,358.676,1,19.9867,27.069,20.5526,1,-0.367397,1,1,1,1
2,336.213,1,24.2445,27.2307,23.9925,0.974679,-0.554829,0.974679,0.975104,0.974679,0.991533
3,330.648,1,29.2502,26.97,26.0905,0.95,-0.634475,0.95,0.950413,0.95,0.966427
4,318.141,1,41.4434,34.7088,28.5728,0.925945,-0.94686,0.925945,0.926348,0.925945,0.941956
5,321.828,1,50.7441,37.6137,30.611,0.9025,-1.14292,0.9025,0.911656,0.948331,0.918105
6,310.782,1,46.4192,32.7665,36.0772,0.879648,-1.02678,0.879648,0.912133,0.924319,0.947574
7,306.213,1,59.9053,33.1603,40.0986,0.857375,-1.33077,0.857375,0.889037,0.900914,0.923581
8,300.865,1,66.8122,30.5737,45.3985,0.835666,-1.32972,0.835666,0.866526,0.878103,0.948171
9,292.036,1,49.876,30.967,35.3259,0.814506,-1.12551,0.814506,0.886006,0.855869,0.924163
10,288.583,1,33.5235,30.0451,26.2654,0.793882,-0.821665,0.793882,0.996742,0.834198,0.900763
11,305.363,1,35.5388,33.2747,27.5968,0.773781,-0.905194,0.773781,1.0687,0.834832,0.969227
12,282.876,1,36.7891,30.8173,28.4588,0.754188,-0.820469,0.754188,1.04164,0.813693,0.944686
13,274.659,1,45.3565,28.4203,26.0022,0.735092,-0.980217,0.735092,1.04938,0.79309,0.954342
14,269.488,1,39.8593,25.6768,25.3136,0.716479,-0.832465,0.716479,1.1086,0.773009,0.930178
15,266.884,1,49.2497,32.7571,25.4102,0.698337,-1.04484,0.698337,1.08053,0.753436,0.958322
16,258.221,1,42.7773,32.8795,25.1792,0.680655,-0.923182,0.680655,1.15806,0.734358,0.934056
17,256.956,1,57.5579,31.244,22.1892,0.66342,-1.16008,0.66342,1.36939,0.720918,0.910405
18,255.612,1,55.8565,31.3139,19.2156,0.646622,-1.197,0.646622,1.39699,0.702664,1.04497
19,245.76,1,38.47,36.5627,19.0218,0.630249,-0.806935,0.630249,1.36161,0.684872,1.13941
20,257.349,1,53.3472,36.6197,19.8487,0.614291,-1.10464,0.614291,1.59189,0.667531,1.13578
21,249.568,1,42.9402,36.7108,17.6495,0.598737,-0.918243,0.598737,1.76637,0.650629,1.10702
22,237.033,1,34.9831,31.6818,17.9422,0.583577,-0.798656,0.583577,1.72164,0.634154,1.07899
23,244.383,1,46.0808,33.6856,23.253,0.5688,-1.0369,0.5688,1.67805,0.618097,1.05167
24,225.749,1,31.019,34.9951,21.5172,0.554398,-0.641049,0.554398,1.72722,0.602447,1.02504
25,222.572,1,36.3301,39.6511,19.5273,0.54036,-0.779319,0.54036,1.68349,0.587192,1.08609
26,216.715,1,39.4381,36.5174,14.8932,0.526678,-0.895502,0.526678,1.64086,0.572324,1.0762
27,212.688,1,32.2941,35.2776,16.5652,0.513342,-0.689348,0.513342,1.59931,0.557833,1.16941
28,213.856,1,31.0224,37.7035,14.4137,0.500344,-0.669057,0.500344,1.61397,0.543708,1.28641
29,208.926,1,35.1976,34.2509,16.8668,0.487675,-0.771098,0.487675,1.57311,0.580197,1.25384
30,202.575,1,34.7402,34.5965,18.6632,0.475327,-0.757171,0.475327,1.53328,0.565506,1.22209
31,193.661,1,27.4784,32.6768,19.5819,0.463291,-0.541769,0.463291,1.49445,0.551187,1.19114
32,199.891,1,32.873,33.0674,16.552,0.45156,-0.699672,0.45156,1.65099,0.565331,1.22002
33,180.741,1,33.441,31.1892,15.8604,0.440127,-0.678,0.440127,1.77919,0.551017,1.18913
34,181.877,1,37.2455,35.2672,12.6895,0.428982,-0.758169,0.428982,1.73414,0.537065,1.15902
35,173.965,1,35.7874,33.5896,14.8078,0.41812,-0.745916,0.41812,1.69023,0.523466,1.12968
36,172.171,1,33.9489,33.3775,12.6765,0.407533,-0.735208,0.407533,2.00649,0.510211,1.14896
37,158.013,1,28.5373,31.1944,12.8413,0.397214,-0.607388,0.397214,1.95568,0.497292,1.11987
38,158.649,1,27.4172,28.9893,12.9635,0.387157,-0.599046,0.387157,2.21982,0.484701,1.09151
39,158.682,1,33.0105,29.7242,10.4471,0.377354,-0.766049,0.377354,2.25634,0.472428,1.15631
40,143.678,1,30.4491,28.604,11.6758,0.367799,-0.686697,0.367799,2.46849,0.460466,1.12703
41,158.34,1,29.9406,26.6592,12.5132,0.358486,-0.677776,0.358486,2.40599,0.448806,1.13893
42,141.011,1,30.3084,27.5076,11.2239,0.349409,-0.693129,0.349409,2.34506,0.437442,1.1101
