pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.91214,0.0489633,-4.46356,0.0065346,-1.91996,0.0582593,All
-1.66252,0,-4.11216,0.0098019,-1.50038,0,All
-1.4129,0,-3.76075,0.0032673,-1.0808,0.145648,All
-1.16328,0.0489633,-3.40934,0,-0.66122,0.233037,All
-0.913658,0.0489633,-3.05794,0.0130692,-0.24164,0.378686,All
-0.664038,0,-2.70653,0.0163365,0.17794,1.33996,All
-0.414418,0.14689,-2.35513,0.0130692,0.597521,0.291297,All
-0.164798,0.391706,-2.00372,0.0130692,1.0171,0.087389,All
0.0848225,2.9378,-1.65231,0.0163365,1.43668,0.0291297,All
0.334443,0.783412,-1.30091,0.0490095,1.85626,0.0582593,All
,,-0.949502,0.0751479,,,All
,,-0.598096,0.182969,,,All
,,-0.24669,0.274453,,,All
,,0.104716,1.50622,,,All
,,0.456122,0.365937,,,All
,,0.807528,0.147028,,,All
,,1.15893,0.0849498,,,All
,,1.51034,0.0392076,,,All
,,1.86175,0.0294057,,,All
,,2.21315,0.0163365,,,All
,,2.56456,0.0065346,,,All
,,2.91596,0.0065346,,,All
,,3.26737,0.0032673,,,All
,,3.61878,0.0163365,,,All
,,3.97018,0.0261384,,,All
,,4.32159,0,,,All
,,4.67299,0.0065346,,,All
,,5.0244,0.0098019,,,All
,,5.37581,0,,,All
,,5.72721,0.0032673,,,All
