time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.15129e-14,1.19639e-14,2.28733e-14,3.0269e-14,3.53292e-14,3.93192e-14,4.35608e-14,4.80452e-14,5.34433e-14,6.17757e-14,8.07363e-14,All
3.08757e-16,5.58182e-14,2.90254e-14,3.83661e-14,4.38912e-14,4.88012e-14,5.35263e-14,5.85183e-14,6.43031e-14,7.23841e-14,8.47073e-14,1.16253e-13,All
4.29331e-16,7.70766e-14,4.261e-14,5.27965e-14,6.01714e-14,6.70556e-14,7.35192e-14,8.06921e-14,8.94925e-14,1.00129e-13,1.17719e-13,1.53821e-13,All
5.96992e-16,1.07107e-13,6.01943e-14,7.51134e-14,8.468e-14,9.34293e-14,1.02658e-13,1.1183e-13,1.22701e-13,1.378e-13,1.61109e-13,2.08512e-13,All
8.30127e-16,1.47779e-13,8.58731e-14,1.04797e-13,1.17724e-13,1.29857e-13,1.41559e-13,1.55075e-13,1.71409e-13,1.9191e-13,2.23133e-13,2.91871e-13,All
1.15431e-15,2.06347e-13,1.20093e-13,1.46758e-13,1.64446e-13,1.80659e-13,1.97366e-13,2.16364e-13,2.37287e-13,2.67347e-13,3.099e-13,4.03627e-13,All
1.60508e-15,2.85625e-13,1.67945e-13,2.03939e-13,2.28224e-13,2.51174e-13,2.74345e-13,2.99557e-13,3.30866e-13,3.70428e-13,4.31293e-13,5.58084e-13,All
2.23189e-15,3.98156e-13,2.34512e-13,2.85551e-13,3.17721e-13,3.4975e-13,3.81008e-13,4.1653e-13,4.59085e-13,5.16004e-13,5.97432e-13,7.77105e-13,All
3.10348e-15,5.53589e-13,3.26486e-13,3.97126e-13,4.42361e-13,4.85286e-13,5.3024e-13,5.79604e-13,6.38653e-13,7.14525e-13,8.3373e-13,1.08334e-12,All
4.31544e-15,7.70853e-13,4.54207e-13,5.51426e-13,6.13253e-13,6.75869e-13,7.36962e-13,8.06393e-13,8.87332e-13,9.97283e-13,1.15952e-12,1.50822e-12,All
6.00069e-15,1.06904e-12,6.31479e-13,7.67227e-13,8.55965e-13,9.40954e-13,1.02415e-12,1.1213e-12,1.23305e-12,1.3867e-12,1.61521e-12,2.09935e-12,All
8.34406e-15,1.487e-12,8.75775e-13,1.06662e-12,1.18783e-12,1.3077e-12,1.42531e-12,1.55844e-12,1.7154e-12,1.92562e-12,2.24416e-12,2.92059e-12,All
1.16025e-14,2.0677e-12,1.21831e-12,1.48616e-12,1.65203e-12,1.81726e-12,1.98217e-12,2.16881e-12,2.38441e-12,2.67692e-12,3.11579e-12,4.06141e-12,All
1.61335e-14,2.87281e-12,1.69398e-12,2.06478e-12,2.29647e-12,2.5293e-12,2.75439e-12,3.0126e-12,3.31958e-12,3.72123e-12,4.33038e-12,5.62658e-12,All
2.24339e-14,3.99689e-12,2.35071e-12,2.87321e-12,3.19616e-12,3.51375e-12,3.83244e-12,4.18815e-12,4.61148e-12,5.17936e-12,6.02957e-12,7.85378e-12,All
3.11948e-14,5.55969e-12,3.27459e-12,3.99652e-12,4.44131e-12,4.8841e-12,5.33036e-12,5.82897e-12,6.415e-12,7.19858e-12,8.38846e-12,1.09191e-11,All
4.33768e-14,7.72905e-12,4.55067e-12,5.5571e-12,6.17686e-12,6.79111e-12,7.41092e-12,8.10329e-12,8.91841e-12,1.00095e-11,1.16637e-11,1.51815e-11,All
6.03162e-14,1.07449e-11,6.33624e-12,7.731e-12,8.59007e-12,9.4468e-12,1.03037e-11,1.12659e-11,1.24037e-11,1.39227e-11,1.62135e-11,2.1082e-11,All
8.38706e-14,1.49451e-11,8.80709e-12,1.07488e-11,1.19441e-11,1.3136e-11,1.43248e-11,1.56683e-11,1.72451e-11,1.93551e-11,2.25497e-11,2.93344e-11,All
1.16623e-13,2.07696e-11,1.22456e-11,1.49447e-11,1.66085e-11,1.8263e-11,1.99193e-11,2.17884e-11,2.39801e-11,2.69074e-11,3.13594e-11,4.0794e-11,All
1.62167e-13,2.88781e-11,1.70289e-11,2.07824e-11,2.30884e-11,2.53887e-11,2.76923e-11,3.02967e-11,3.33563e-11,3.74296e-11,4.35936e-11,5.66834e-11,All
2.25496e-13,4.01656e-11,2.36833e-11,2.89095e-11,3.21095e-11,3.53064e-11,3.85102e-11,4.21235e-11,4.63799e-11,5.20334e-11,6.06314e-11,7.88849e-11,All
3.13555e-13,5.58503e-11,3.29317e-11,4.0184e-11,4.46545e-11,4.90871e-11,5.35552e-11,5.85699e-11,6.44946e-11,7.23557e-11,8.43282e-11,1.09639e-10,All
4.36004e-13,7.76631e-11,4.57824e-11,5.58901e-11,6.20846e-11,6.82583e-11,7.44773e-11,8.1446e-11,8.96767e-11,1.00616e-10,1.17231e-10,1.5249e-10,All
6.06271e-13,1.07988e-10,6.36711e-11,7.77091e-11,8.6333e-11,9.4925e-11,1.03554e-10,1.13259e-10,1.24694e-10,1.3992e-10,1.63024e-10,2.12031e-10,All
8.43029e-13,1.50161e-10,8.85266e-11,1.08065e-10,1.20047e-10,1.31975e-10,1.43998e-10,1.57484e-10,1.73398e-10,1.94547e-10,2.26705e-10,2.94835e-10,All
1.17225e-12,2.08814e-10,1.23089e-10,1.50264e-10,1.66924e-10,1.83532e-10,2.00241e-10,2.18979e-10,2.4109e-10,2.70531e-10,3.15221e-10,4.09981e-10,All
1.63003e-12,2.90341e-10,1.71168e-10,2.08951e-10,2.32103e-10,2.55205e-10,2.78434e-10,3.04493e-10,3.35211e-10,3.76168e-10,4.38311e-10,5.70112e-10,All
2.26658e-12,4.03733e-10,2.38014e-10,2.90542e-10,3.22744e-10,3.54864e-10,3.87173e-10,4.23402e-10,4.66144e-10,5.23072e-10,6.09486e-10,7.92757e-10,All
3.15172e-12,5.61398e-10,3.30956e-10,4.04001e-10,4.48774e-10,4.93447e-10,5.38365e-10,5.88765e-10,6.48206e-10,7.27345e-10,8.47522e-10,1.10234e-09,All
4.38251e-12,7.80608e-10,4.60204e-10,5.61758e-10,6.24035e-10,6.86136e-10,7.48612e-10,8.18676e-10,9.01324e-10,1.01139e-09,1.17846e-09,1.53284e-09,All
6.09395e-12,1.08547e-09,6.39911e-10,7.81133e-10,8.67724e-10,9.54093e-10,1.04097e-09,1.13838e-09,1.25325e-09,1.40636e-09,1.63867e-09,2.13146e-09,All
8.47374e-12,1.50937e-09,8.89812e-10,1.08619e-09,1.2066e-09,1.32668e-09,1.44748e-09,1.58294e-09,1.74271e-09,1.95556e-09,2.27862e-09,2.96383e-09,All
1.17829e-11,2.09879e-09,1.23731e-09,1.51037e-09,1.67779e-09,1.84477e-09,2.01275e-09,2.2011e-09,2.42323e-09,2.71924e-09,3.16843e-09,4.12123e-09,All
1.63843e-11,2.91841e-09,1.72048e-09,2.10018e-09,2.33298e-09,2.56518e-09,2.79876e-09,3.06067e-09,3.36959e-09,3.78115e-09,4.40574e-09,5.73068e-09,All
2.27826e-11,4.05808e-09,2.39236e-09,2.92034e-09,3.24405e-09,3.56692e-09,3.89173e-09,4.25592e-09,4.68542e-09,5.25774e-09,6.12624e-09,7.96858e-09,All
3.16796e-11,5.64283e-09,3.32661e-09,4.06079e-09,4.51091e-09,4.95987e-09,5.41151e-09,5.91791e-09,6.5152e-09,7.31097e-09,8.51866e-09,1.10804e-08,All
4.4051e-11,7.84645e-09,4.62572e-09,5.64659e-09,6.2725e-09,6.89679e-09,7.5248e-09,8.22894e-09,9.05946e-09,1.0166e-08,1.18453e-08,1.54075e-08,All
6.12536e-11,1.09106e-08,6.43213e-09,7.85169e-09,8.72201e-09,9.59009e-09,1.04634e-08,1.14425e-08,1.25973e-08,1.4136e-08,1.64711e-08,2.14245e-08,All
8.51742e-11,1.51714e-08,8.94398e-09,1.09179e-08,1.21281e-08,1.33352e-08,1.45495e-08,1.5911e-08,1.75168e-08,1.96564e-08,2.29034e-08,2.9791e-08,All
1.18436e-10,2.10961e-08,1.24368e-08,1.51815e-08,1.68643e-08,1.85428e-08,2.02313e-08,2.21244e-08,2.43574e-08,2.73326e-08,3.18475e-08,4.14249e-08,All
1.64687e-10,2.93344e-08,1.72935e-08,2.11101e-08,2.34501e-08,2.5784e-08,2.81319e-08,3.07644e-08,3.38693e-08,3.80063e-08,4.42845e-08,5.7602e-08,All
2.29e-10,4.079e-08,2.40469e-08,2.9354e-08,3.26078e-08,3.58531e-08,3.91178e-08,4.27784e-08,4.70959e-08,5.28485e-08,6.15783e-08,8.00965e-08,All
3.18429e-10,5.67191e-08,3.34376e-08,4.08172e-08,4.53416e-08,4.98544e-08,5.4394e-08,5.94841e-08,6.54876e-08,7.34866e-08,8.56256e-08,1.11376e-07,All
4.4278e-10,7.88689e-08,4.64956e-08,5.6757e-08,6.30483e-08,6.93233e-08,7.56357e-08,8.27136e-08,9.10615e-08,1.02184e-07,1.19064e-07,1.54869e-07,All
6.15694e-10,1.09668e-07,6.46528e-08,7.89215e-08,8.76696e-08,9.63952e-08,1.05173e-07,1.15015e-07,1.26623e-07,1.42089e-07,1.6556e-07,2.15349e-07,All
8.56132e-10,1.52496e-07,8.99008e-08,1.09742e-07,1.21906e-07,1.34039e-07,1.46244e-07,1.5993e-07,1.76071e-07,1.97577e-07,2.30214e-07,2.99446e-07,All
1.19047e-09,2.12048e-07,1.25009e-07,1.52598e-07,1.69512e-07,1.86384e-07,2.03355e-07,2.22385e-07,2.44829e-07,2.74734e-07,3.20117e-07,4.16384e-07,All
1.65536e-09,2.94856e-07,1.73826e-07,2.12189e-07,2.3571e-07,2.59169e-07,2.82769e-07,3.0923e-07,3.40439e-07,3.82022e-07,4.45127e-07,5.78989e-07,All
2.30181e-09,4.10002e-07,2.41708e-07,2.95053e-07,3.27758e-07,3.60379e-07,3.93195e-07,4.29989e-07,4.73386e-07,5.31208e-07,6.18957e-07,8.05094e-07,All
3.2007e-09,5.70115e-07,3.361e-07,4.10276e-07,4.55753e-07,5.01113e-07,5.46744e-07,5.97907e-07,6.58251e-07,7.38654e-07,8.6067e-07,1.1195e-06,All
4.45063e-09,7.92754e-07,4.67352e-07,5.70495e-07,6.33732e-07,6.96806e-07,7.60256e-07,8.31399e-07,9.15309e-07,1.02711e-06,1.19678e-06,1.55668e-06,All
6.18867e-09,1.10234e-06,6.4986e-07,7.93283e-07,8.81215e-07,9.6892e-07,1.05715e-06,1.15607e-06,1.27275e-06,1.42821e-06,1.66414e-06,2.16459e-06,All
8.60545e-09,1.53282e-06,9.03642e-07,1.10307e-06,1.22534e-06,1.3473e-06,1.46998e-06,1.60754e-06,1.76978e-06,1.98595e-06,2.31401e-06,3.00989e-06,All
1.1966e-08,2.13141e-06,1.25653e-06,1.53384e-06,1.70386e-06,1.87344e-06,2.04403e-06,2.23531e-06,2.46091e-06,2.7615e-06,3.21767e-06,4.1853e-06,All
1.66389e-08,2.96376e-06,1.74722e-06,2.13283e-06,2.36925e-06,2.60505e-06,2.84226e-06,3.10824e-06,3.42194e-06,3.83991e-06,4.47422e-06,5.81973e-06,All
2.31367e-08,4.12115e-06,2.42954e-06,2.96574e-06,3.29447e-06,3.62237e-06,3.95221e-06,4.32205e-06,4.75826e-06,5.33946e-06,6.22147e-06,8.09243e-06,All
3.2172e-08,5.73053e-06,3.37832e-06,4.1239e-06,4.58102e-06,5.03696e-06,5.49562e-06,6.00989e-06,6.61644e-06,7.42461e-06,8.65106e-06,1.12527e-05,All
4.47357e-08,7.9684e-06,4.69761e-06,5.73436e-06,6.36998e-06,7.00397e-06,7.64174e-06,8.35684e-06,9.20027e-06,1.0324e-05,1.20294e-05,1.5647e-05,All
6.22057e-08,1.10802e-05,6.5321e-06,7.97372e-06,8.85757e-06,9.73914e-06,1.0626e-05,1.16203e-05,1.27931e-05,1.43558e-05,1.67271e-05,2.17574e-05,All
8.6498e-08,1.54072e-05,9.08299e-06,1.10876e-05,1.23166e-05,1.35424e-05,1.47756e-05,1.61583e-05,1.7789e-05,1.99619e-05,2.32593e-05,3.0254e-05,All
