time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-40,0,0,0,0,0,0,0,0,0,0,0,All
-39.8076,40.3041,7.57079,14.196,20.3687,27.0716,35.4293,46.0215,59.9283,81.7128,118.056,220.598,All
-39.6151,62.9429,11.436,22.1625,31.7838,42.2654,55.187,72.1283,93.9633,127.149,186.292,346.579,All
-39.4227,58.7297,9.581,19.415,28.7505,38.9685,51.3958,66.3759,89.9876,122.685,183.347,358.557,All
-39.2303,42.4527,5.36407,12.4458,19.3634,27.1312,36.9503,49.6146,67.6758,96.2299,149.723,313.051,All
-39.0378,33.0041,2.68873,8.10461,13.3773,19.8682,27.9738,38.8064,54.1639,81.5895,132.62,290.14,All
-38.8454,26.7019,0.63455,5.36017,9.76025,15.2649,22.0737,31.7562,45.3286,72.0352,122.845,285.228,All
-38.6529,22.2034,-2.28807,3.76065,7.52216,12.2645,18.3033,27.0106,39.8468,64.5804,114.495,288.555,All
-38.4605,19.259,-4.8796,2.79879,6.17534,10.076,15.373,23.731,35.8669,59.2014,110.386,293.632,All
-38.2681,16.9966,-7.26404,2.11014,5.06611,8.4688,13.4071,21.0543,32.6691,54.8655,107.717,308.279,All
-38.0756,15.3409,-9.65356,1.57107,4.23212,7.33435,11.957,18.9638,30.1006,51.8232,106.257,329.694,All
-37.8832,13.9215,-11.1056,1.19327,3.60502,6.47895,10.7341,17.2596,28.0244,48.9662,103.328,353.298,All
-37.6908,12.5953,-13.0162,0.935996,3.13607,5.74858,9.68835,15.9305,26.2472,47.2764,102.323,386.175,All
-37.4983,11.5319,-15.8113,0.742205,2.70969,5.14818,8.80746,14.7005,24.4845,45.1167,102.641,418.149,All
-37.3059,10.5054,-17.7067,0.590599,2.37186,4.61881,8.06605,13.6359,23.0788,43.3326,103.41,444.119,All
-37.1135,9.7781,-19.1237,0.486711,2.08259,4.17176,7.412,12.6359,21.7886,41.708,103.383,489.93,All
-36.921,9.00862,-20.7879,0.386808,1.85298,3.7948,6.80995,11.9519,20.6664,39.978,103.292,546.981,All
-36.7286,8.35308,-22.4878,0.308144,1.63737,3.44222,6.27267,11.1015,19.7077,38.5903,103.111,603.799,All
-36.5361,7.85053,-23.678,0.259158,1.47326,3.10985,5.81643,10.3085,18.7197,36.9103,102.869,663.675,All
-36.3437,7.28133,-24.5174,0.209176,1.31094,2.84807,5.40115,9.65241,17.8252,35.3505,101.698,723.561,All
-36.1513,6.80573,-26.0538,0.166645,1.17164,2.6058,4.98841,9.01469,16.9477,34.2864,99.646,813.379,All
-35.9588,6.36014,-27.3225,0.130828,1.06081,2.38306,4.58555,8.47591,16.2338,32.9929,99.885,895.36,All
-35.7664,5.89356,-28.6406,0.10092,0.934773,2.16175,4.24755,7.95092,15.3092,32.1045,100.262,964.863,All
-35.574,5.50138,-30.3256,0.0826187,0.833646,1.99301,3.96372,7.4824,14.5729,31.4862,101.046,1074.22,All
-35.3815,5.11228,-31.5194,0.0681965,0.731829,1.82976,3.69023,7.11134,13.8714,30.5953,101.229,1179.92,All
-35.1891,4.75125,-32.6642,0.0550061,0.646185,1.68529,3.43636,6.6941,13.2711,29.8108,100.765,1314.39,All
-34.9966,4.45618,-34.4075,0.0448008,0.578439,1.53945,3.19137,6.26034,12.6086,29.2118,101,1441.04,All
-34.8042,4.18602,-36.3144,0.0347086,0.526883,1.43011,2.96257,5.89037,12.0234,28.032,101.362,1663.55,All
-34.6118,3.94244,-37.8178,0.0267424,0.478087,1.32973,2.76005,5.57852,11.5171,27.1811,101.728,1825.53,All
-34.4193,3.69569,-39.9206,0.0210835,0.427065,1.21739,2.57867,5.24563,11.0007,26.4893,103.327,2006.31,All
-34.2269,3.45463,-41.3348,0.0160514,0.373659,1.11736,2.40426,4.93214,10.5283,25.9431,104.09,2226.49,All
-34.0345,3.24295,-43.845,0.0128479,0.332524,1.01371,2.24072,4.63154,10.0667,24.8539,104.964,2495.08,All
-33.842,3.07042,-45.1863,0.00971646,0.29137,0.934542,2.08496,4.38646,9.70733,24.2215,104.807,2717.87,All
-33.6496,2.91373,-46.21,0.00713221,0.258897,0.856543,1.96271,4.16165,9.26558,24.0647,105.77,3016.72,All
-33.4572,2.73931,-47.9721,0.00543622,0.228373,0.78496,1.83473,3.97497,8.96663,23.5666,107.003,3345.73,All
-33.2647,2.57295,-49.0628,0.00431596,0.200814,0.71575,1.72875,3.71944,8.63438,23.0309,107.693,3812.31,All
-33.0723,2.40839,-50.901,0.00345167,0.176209,0.66565,1.60916,3.52677,8.28775,22.6329,107.675,4298.85,All
-32.8798,2.26949,-52.3072,0.00280007,0.156513,0.608575,1.5023,3.34305,7.9803,22.1529,109.246,4795.54,All
-32.6874,2.15466,-54.0865,0.00219698,0.139574,0.558902,1.39601,3.15513,7.70034,21.7653,110.301,5205.43,All
-32.495,2.03225,-55.4429,0.00170041,0.122054,0.510229,1.31466,3.00317,7.403,21.4046,112.002,5667.21,All
-32.3025,1.89551,-58.4075,0.00136189,0.108002,0.468817,1.23528,2.84591,7.0839,20.9111,113.515,6296.44,All
-32.1101,1.77334,-59.5107,0.0010724,0.0958396,0.428607,1.16389,2.70285,6.7998,20.3173,113.2,7111.27,All
-31.9177,26.3912,-32.6423,5.70647,10.3608,15.3456,22.1288,31.9328,46.6174,78.4772,192.326,8036.5,All
-31.7252,63.8289,-3.32353,15.8642,26.5897,38.2962,54.0285,75.1119,107.586,167.996,348.841,9092.97,All
-31.5328,76.0353,-0.163456,19.5229,32.2247,46.4895,64.7601,89.0438,128.903,199.879,405.606,10259.7,All
-31.3404,56.2327,-17.1801,12.4569,22.3363,33.1691,47.8904,67.1569,99.4841,161.356,366.287,11258.7,All
-31.1479,42.2384,-40.4023,7.69276,15.0779,23.6063,34.7916,50.684,76.6068,133.601,327.94,12674.1,All
-30.9555,33.6885,-58.8696,5.13009,11.0205,18.1392,27.339,41.1,63.9384,114.354,296.254,14236.8,All
-30.763,28.0965,-73.3624,3.64563,8.37399,14.331,22.2819,33.9686,55.4005,102.456,283.973,16030.9,All
-30.5706,23.9732,-82.7323,2.62119,6.79562,11.6775,18.9658,29.7331,48.7724,93.3686,277.119,18014.7,All
-30.3782,21.0551,-90.8519,1.97559,5.71832,9.88748,16.3695,26.676,44.3536,87.0602,267.315,19854.8,All
-30.1857,19.0172,-99.4932,1.53661,4.83953,8.63202,14.5908,23.8334,41.1301,80.9879,263.921,22289.6,All
-29.9933,17.1155,-105.799,1.24408,4.16208,7.64866,12.9255,21.9039,37.5942,75.9995,264.764,23997.2,All
-29.8009,15.4788,-112.768,1.00684,3.62568,6.79659,11.6609,20.0652,34.7419,71.7363,264.261,27246.1,All
-29.6084,14.1314,-118.07,0.809302,3.18914,6.08816,10.7336,18.6338,32.7744,68.9409,259.92,30430.7,All
-29.416,12.9504,-123.063,0.676989,2.80525,5.48394,9.70671,17.2978,30.828,66.6361,262.245,33578.6,All
-29.2236,12.0139,-128.408,0.558964,2.45694,4.93031,8.93145,15.9906,29.4031,64.5045,260.827,37017.8,All
-29.0311,11.1515,-135.642,0.464549,2.16199,4.45366,8.18204,14.7882,27.7029,62.373,260.947,40359.3,All
-28.8387,10.2691,-143.023,0.350514,1.94138,4.02444,7.61776,13.6381,26.1638,60.6089,258.359,44398.3,All
-28.6462,9.49469,-148.938,0.293659,1.72589,3.6438,6.99082,12.6036,24.962,59.2727,253.943,49525.6,All
-28.4538,8.89734,-154.718,0.247002,1.5257,3.3233,6.42292,11.8676,23.7628,57.4873,257.557,55386.1,All
-28.2614,8.24687,-162.458,0.196682,1.35137,3.0465,5.92337,11.0934,22.6111,55.1374,260.245,62116.6,All
-28.0689,7.62535,-167.931,0.151878,1.2073,2.77677,5.53133,10.4186,21.4507,52.5672,263.779,69631.5,All
-27.8765,7.07215,-173.922,0.119576,1.07721,2.55934,5.13929,9.77911,20.5879,50.6978,268.123,77971.5,All
-27.6841,6.59916,-180.643,0.0939727,0.9579,2.34075,4.75431,9.20768,19.5359,49.0893,271.407,87043.3,All
-27.4916,6.1533,-187.917,0.0747009,0.843369,2.14931,4.41478,8.68456,18.4268,47.7423,275.933,97513.6,All
-27.2992,5.70511,-196.443,0.059252,0.745011,1.96712,4.08974,8.19496,17.5541,46.8586,279.575,108899,All
-27.1068,5.36687,-203.436,0.0448121,0.662671,1.83055,3.80535,7.69394,16.6918,45.0966,282.554,122127,All
-26.9143,5.0278,-211.082,0.0348057,0.596332,1.68589,3.53839,7.24458,15.927,44.225,284.575,135293,All
-26.7219,4.77732,-217.726,0.0267328,0.54041,1.55231,3.26308,6.89649,15.2528,42.875,285.674,151669,All
-26.5294,4.48856,-226.71,0.0210381,0.482094,1.42374,3.0445,6.46411,14.5536,41.656,286.119,167185,All
-26.337,4.25468,-233.947,0.0158315,0.429678,1.29159,2.85631,6.10595,14.0073,40.5567,292.278,184290,All
-26.1446,3.99435,-245.591,0.0125302,0.375189,1.17298,2.67232,5.76601,13.4202,39.6654,294.944,204424,All
-25.9521,3.73019,-250.411,0.00970029,0.327271,1.07895,2.47436,5.41753,12.9467,38.7921,300.676,230448,All
-25.7597,3.48121,-261.667,0.00756208,0.288608,0.987514,2.3483,5.11569,12.3949,37.6393,305.983,259822,All
-25.5673,3.2504,-276.29,0.00593427,0.252207,0.90478,2.18347,4.84045,11.7505,36.8906,309.403,293017,All
-25.3748,3.08087,-286.866,0.00490086,0.224244,0.826922,2.0541,4.57782,11.4356,36.0932,310.733,323937,All
-25.1824,2.907,-297.883,0.00390647,0.198339,0.754081,1.94156,4.38116,11.0374,35.5211,316.528,355243,All
-24.9899,2.73095,-309.507,0.00315362,0.17494,0.690654,1.81466,4.16717,10.6073,34.7742,317.791,389878,All
-24.7975,2.57876,-322.536,0.00248884,0.154698,0.631745,1.68414,3.93327,10.1473,34.1526,321.428,431459,All
-24.6051,2.43705,-327.408,0.00190293,0.138098,0.579866,1.59254,3.73715,9.74163,33.5443,326.799,486142,All
-24.4126,2.29871,-331.251,0.00151782,0.122642,0.53367,1.48419,3.51816,9.466,32.8844,330.802,544454,All
-24.2202,2.16501,-345.335,0.00115509,0.10759,0.492457,1.38323,3.31338,9.02321,32.1698,336.606,597573,All
-24.0278,2.0374,-360.427,0.00089332,0.0941315,0.453578,1.29261,3.12259,8.68401,31.6056,341.891,663253,All
-23.8353,46.4981,-303.625,9.64748,17.6921,26.7083,38.8211,56.1809,84.0108,143.488,484.995,742542,All
-23.6429,74.8475,-283.8,16.6122,29.4754,43.5374,62.1706,88.6101,129.716,217.397,623.535,832082,All
-23.4505,71.1723,-311.611,15.1462,27.9353,41.6826,59.9959,85.0088,128.245,218.188,654.884,932417,All
-23.258,50.6584,-360.995,9.04991,18.3001,28.0107,42.3573,62.4663,96.2715,174.284,596.688,1.0449e+06,All
-23.0656,39.5893,-399.668,5.88393,12.8339,20.9755,32.1558,48.1655,77.4787,147.834,562.697,1.16177e+06,All
-22.8731,31.8975,-435.797,4.14029,9.55836,16.3303,25.6198,39.9293,65.3529,130.94,548.972,1.27677e+06,All
-22.6807,27.4031,-462.163,2.88075,7.61477,13.2467,21.5097,34.1587,56.7164,118.216,545.78,1.40769e+06,All
-22.4883,23.695,-509.693,2.17904,6.39366,11.1031,18.4883,30.0162,50.8294,108.139,537.764,1.58288e+06,All
-22.2958,21.0104,-534.871,1.69237,5.39202,9.60551,16.3083,26.8026,46.3548,101.589,539.806,1.77291e+06,All
-22.1034,18.8696,-560.98,1.38022,4.58106,8.47008,14.3508,24.4071,42.8289,94.8704,535.711,1.99468e+06,All
-21.911,16.9877,-585.522,1.13149,3.99462,7.52009,12.8153,22.4593,39.9814,90.8819,541.918,2.24744e+06,All
-21.7185,15.5103,-608.918,0.927898,3.53676,6.73516,11.7086,20.6117,37.3005,87.0637,541.187,2.4577e+06,All
-21.5261,14.3374,-640.1,0.764997,3.11652,6.00147,10.674,19.0341,35.3256,83.0659,552.136,2.68399e+06,All
-21.3337,13.1405,-668.873,0.621506,2.71918,5.40206,9.81639,17.447,33.3742,80.1562,563.425,2.93345e+06,All
-21.1412,12.0802,-695.543,0.49941,2.41091,4.8395,8.87939,16.1694,31.2958,77.121,563.844,3.33663e+06,All
-20.9488,11.2325,-723.238,0.397059,2.11404,4.40606,8.26156,14.9301,29.5715,74.4642,560.462,3.80151e+06,All
-20.7563,10.3915,-752.014,0.321615,1.89501,3.978,7.5844,13.948,28.1542,72.175,562.763,4.21549e+06,All
-20.5639,9.69964,-780.927,0.274455,1.65829,3.61209,6.96659,13.0385,26.7654,68.7965,563.84,4.64696e+06,All
-20.3715,8.94678,-811.011,0.223426,1.47156,3.29748,6.4679,12.1303,25.2832,66.2678,567.275,5.12276e+06,All
-20.179,8.23986,-837.987,0.172221,1.32773,3.03336,6.02668,11.4119,24.0989,64.6434,566.48,5.64744e+06,All
-19.9866,7.65155,-872.11,0.133481,1.17532,2.77661,5.57354,10.7035,22.9166,62.7903,577.083,6.25556e+06,All
-19.7942,7.12314,-891.654,0.104997,1.04184,2.55971,5.11379,10.117,21.7977,60.3806,578.234,7.00163e+06,All
-19.6017,6.64759,-915.186,0.0814147,0.915483,2.35136,4.72897,9.5449,20.7727,58.8891,582.336,7.83692e+06,All
-19.4093,6.21302,-951.241,0.0660406,0.809166,2.15108,4.42532,8.97398,19.663,57.1262,588.588,8.77213e+06,All
-19.2169,5.83746,-993.645,0.0508145,0.722683,1.98447,4.08112,8.45751,18.7287,55.2187,593.61,9.81924e+06,All
-19.0244,5.47299,-1038.2,0.0384937,0.658225,1.82086,3.80468,7.98809,17.8794,54.0479,597.716,1.09917e+07,All
