parameter,value
Cl_pop,13.4820854294013
beta_Cl_ANTU_1,-0.00650780138246754
V1_pop,25.029578761654
beta_V1_ANTU_1,-0.217739514115711
beta_V1_logtCLCRMLMIN,-3.07276725346721
beta_V1_logtPROGDL,-2.10652068182511
Q_pop,23.4
beta_Q_LMP_1,0.984186144310455
beta_Q_logtAGEA,1.31250292097934
beta_Q_logtALBGDL,17.5005648625898
beta_Q_logtPROGDL,-17.360948509675
V2_pop,3.15612657178678
beta_V2_SEXF_1,4.26360682934796
beta_V2_logtHCM,33.9243134459236
omega_Cl,0.25634578908583
omega_V1,0.333132347843076
omega_Q,1.90905416181787e-8
omega_V2,1.27543859703514e-7
a,1.43686159041693
b,0.0413451235414493
