standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.2775,0.00666667,-2.30222,0.00666667,-2.18213,0.00666667,-2.65372,0.00666667,All
-2.08365,0.0133333,-2.21492,0.0133333,-2.16979,0.0133333,-2.47411,0.0133333,All
-1.8917,0.02,-2.11375,0.02,-2.14547,0.02,-2.40881,0.02,All
-1.74177,0.0266667,-2.11362,0.0266667,-2.00197,0.0266667,-2.19881,0.0266667,All
-1.73684,0.0333333,-1.91965,0.0333333,-1.81783,0.0333333,-1.84434,0.0333333,All
-1.71138,0.04,-1.71237,0.04,-1.74009,0.04,-1.84306,0.04,All
-1.6212,0.0466667,-1.70205,0.0466667,-1.73502,0.0466667,-1.80298,0.0466667,All
-1.62005,0.0533333,-1.68139,0.0533333,-1.71725,0.0533333,-1.57442,0.0533333,All
-1.60699,0.06,-1.62848,0.06,-1.61042,0.06,-1.54598,0.06,All
-1.60153,0.0666667,-1.59053,0.0666667,-1.57111,0.0666667,-1.52792,0.0666667,All
-1.59094,0.0733333,-1.58172,0.0733333,-1.48381,0.0733333,-1.48909,0.0733333,All
-1.56588,0.08,-1.52105,0.08,-1.47265,0.08,-1.48825,0.08,All
-1.47607,0.0866667,-1.51161,0.0866667,-1.45468,0.0866667,-1.44191,0.0866667,All
-1.3877,0.0933333,-1.43412,0.0933333,-1.44856,0.0933333,-1.38773,0.0933333,All
-1.34027,0.1,-1.41317,0.1,-1.44484,0.1,-1.38162,0.1,All
-1.33388,0.106667,-1.41265,0.106667,-1.41726,0.106667,-1.34991,0.106667,All
-1.30573,0.113333,-1.40513,0.113333,-1.37516,0.113333,-1.32986,0.113333,All
-1.2753,0.12,-1.37737,0.12,-1.35779,0.12,-1.27361,0.12,All
-1.25949,0.126667,-1.36858,0.126667,-1.33128,0.126667,-1.26537,0.126667,All
-1.25806,0.133333,-1.3234,0.133333,-1.2434,0.133333,-1.24881,0.133333,All
