pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.40019,0.0571058,-2.73636,0.00591539,-1.79182,0.058804,All
-0.97213,0.456847,-2.54226,0.0177462,-1.37613,0.264618,All
-0.544075,0.656717,-2.34817,0.029577,-0.960437,0.264618,All
-0.11602,0.599611,-2.15407,0.0236616,-0.544743,0.529236,All
0.312035,0.19987,-1.95998,0.0473231,-0.12905,0.499834,All
0.74009,0.228423,-1.76588,0.118308,0.286644,0.235216,All
1.16815,0.19987,-1.57179,0.124223,0.702337,0.235216,All
1.5962,0.0856588,-1.37769,0.171546,1.11803,0.264618,All
2.02426,0.0285529,-1.1836,0.183377,1.53372,0.235216,All
2.45231,0.0571058,-0.989501,0.236616,1.94942,0.058804,All
,,-0.795406,0.325347,,,All
,,-0.601311,0.325347,,,All
,,-0.407216,0.378585,,,All
,,-0.213121,0.319431,,,All
,,-0.0190262,0.349008,,,All
,,0.175069,0.455485,,,All
,,0.369164,0.384501,,,All
,,0.563259,0.366754,,,All
,,0.757354,0.360839,,,All
,,0.951449,0.2307,,,All
,,1.14554,0.319431,,,All
,,1.33964,0.130139,,,All
,,1.53373,0.112392,,,All
,,1.72783,0.106477,,,All
,,1.92192,0.0709847,,,All
,,2.11602,0.0591539,,,All
,,2.31011,0.029577,,,All
,,2.50421,0.0177462,,,All
,,2.6983,0.0118308,,,All
,,2.8924,0.0118308,,,All
