parameter,value,se_sa,rse_sa
Cl_pop,13.5046532978054,0.918647647396021,6.80245265937564
V1_pop,23.9998255945454,2.75356171807089,11.4732572002386
Q_pop,25.5964013303721,13.7233589470058,53.6144076265986
V2_pop,12.8921760102339,3.91536049047568,30.3700514743797
omega_Cl,0.259506360237399,0.0491019954005051,18.9213071138549
omega_V1,0.259927307305868,0.0960916553172924,36.9686649368537
omega_Q,0.963653250273088,0.348802616190914,36.1958636150573
omega_V2,0.896603661124833,0.244749708527565,27.2974246190914
a,1.53104255402291,0.276045698132561,18.0299167653593
b,0.0438189202449077,0.0169096137180784,38.5897544338591
