Cl_pop,1,0.036982,-0.027491,-0.039925,0.0073114,0.011019,-0.0099688,0.017196,-0.0034161,0.0084658
V1_pop,0.036982,1,-0.73179,-0.32595,-0.0010359,0.53005,-0.27913,0.11748,-0.10552,-0.049014
Q_pop,-0.027491,-0.73179,1,0.2129,-0.00067921,-0.55186,0.18381,-0.045199,0.11226,0.11688
V2_pop,-0.039925,-0.32595,0.2129,1,-0.010141,-0.25307,0.34845,-0.12023,-0.063888,0.021155
omega_Cl,0.0073114,-0.0010359,-0.00067921,-0.010141,1,-0.012056,0.0096225,-0.010135,0.0064334,-0.021282
omega_V1,0.011019,0.53005,-0.55186,-0.25307,-0.012056,1,-0.48979,-0.18804,0.071132,-0.30232
omega_Q,-0.0099688,-0.27913,0.18381,0.34845,0.0096225,-0.48979,1,0.08364,-0.16353,0.19295
omega_V2,0.017196,0.11748,-0.045199,-0.12023,-0.010135,-0.18804,0.08364,1,-0.21458,0.2738
a,-0.0034161,-0.10552,0.11226,-0.063888,0.0064334,0.071132,-0.16353,-0.21458,1,-0.58039
b,0.0084658,-0.049014,0.11688,0.021155,-0.021282,-0.30232,0.19295,0.2738,-0.58039,1
