iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2
21,450.136,1,13.5714,27.9819,23.8403,11.9552,1.89382,0.272255,0.760772,0.27748,0.852156
22,451.335,1,13.5901,28.3718,23.6547,12.9027,1.89566,0.271871,0.779947,0.279544,0.854934
23,453.657,1,13.4886,28.6525,23.8029,13.5556,1.93831,0.271271,0.784401,0.286573,0.785726
24,440.638,1,13.4553,28.5157,23.2752,13.5206,1.83132,0.25718,0.776102,0.289832,0.754449
25,453.193,1,13.5013,28.3813,23.6222,13.8888,1.93649,0.25544,0.796693,0.293681,0.793827
26,459.726,1,13.7031,28.5445,22.8927,13.3537,1.94671,0.265403,0.887452,0.300277,0.808082
27,454.027,1,13.5125,27.4421,23.1518,13.9995,1.89387,0.263295,0.902412,0.307921,0.762005
28,454.244,1,13.5396,27.7405,23.2228,13.7875,1.87775,0.263167,0.94502,0.284811,0.83448
29,456.335,1,13.6648,29.4028,23.1841,13.3402,1.89109,0.27345,0.933906,0.281178,0.845914
30,457.009,1,13.6925,30.8289,23.3071,13.1117,1.89659,0.271526,0.906997,0.284971,0.869872
31,446.324,1,13.5043,28.0237,23.522,13.8333,1.8139,0.271039,0.833809,0.288276,0.857523
32,443.636,1,13.3922,27.8802,23.5017,12.2898,1.82239,0.256729,0.849891,0.281018,0.810033
33,444.724,1,13.5367,28.2506,23.5143,12.905,1.80188,0.255879,0.900305,0.287649,0.831827
34,437.277,1,13.5375,27.0796,23.5792,12.5633,1.79009,0.259579,0.778572,0.290507,0.761881
35,445.124,1,13.4966,26.9464,23.8822,12.8202,1.83489,0.26971,0.821486,0.299581,0.754724
36,441.58,1,13.4792,28.5367,23.3169,11.8065,1.8683,0.25049,0.759588,0.290324,0.723127
37,443.789,1,13.6318,29.7052,23.3228,13.1878,1.87203,0.259384,0.8079,0.276546,0.733122
38,444.228,1,13.4072,28.5511,23.515,13.942,1.8745,0.247871,0.796533,0.306594,0.706615
39,442.066,1,13.5008,26.0326,23.2412,13.5392,1.86424,0.256747,0.735048,0.300601,0.725058
40,454.107,1,13.5273,30.7092,23.1588,12.7297,1.93903,0.270595,0.818879,0.297601,0.735913
41,455.056,1,13.5143,31.245,23.4713,12.2587,1.99047,0.261668,0.778286,0.31016,0.677694
42,444.921,1,13.5006,30.192,23.1267,12.4073,1.92412,0.255555,0.67981,0.306969,0.701698
43,445.252,1,13.5517,29.9639,22.7688,13.5936,1.88119,0.265045,0.749632,0.306618,0.711123
44,442.428,1,13.6086,27.7367,22.8958,13.1466,1.82173,0.267395,0.84357,0.288551,0.734566
45,438.755,1,13.6669,28.4926,22.906,13.6723,1.81403,0.265301,0.829041,0.280274,0.703878
46,442.404,1,13.617,28.5112,22.7268,13.3137,1.7762,0.268901,0.84328,0.326496,0.751073
47,441.993,1,13.508,28.5815,22.8959,13.1419,1.85766,0.263,0.73661,0.311739,0.693995
48,442.151,1,13.529,26.8004,23.2109,12.9513,1.86875,0.259845,0.686817,0.325663,0.699515
49,439.689,1,13.5502,26.509,23.1765,13.1681,1.86518,0.261596,0.674327,0.309456,0.693991
50,441.965,1,13.5831,25.4188,23.3699,11.7842,1.88554,0.272954,0.701493,0.302009,0.662196
51,439.005,1,13.6556,24.4443,23.6565,12.4986,1.83475,0.273679,0.734739,0.303797,0.669059
52,449.819,1,13.5666,24.4376,23.6469,11.8316,1.89145,0.26418,0.836252,0.314797,0.702087
53,456.383,1,13.4634,25.1792,24.0577,11.5265,1.93573,0.266367,0.829806,0.342443,0.698768
54,451.072,1,13.4647,28.191,23.9037,11.2007,1.93553,0.263832,0.685619,0.331615,0.739131
55,451.828,1,13.4587,27.6183,23.994,11.172,1.92925,0.264885,0.690394,0.314631,0.805802
56,452.797,1,13.5882,25.9099,24.438,10.9205,1.96908,0.263271,0.622918,0.328003,0.787492
57,453.629,1,13.6529,25.0112,24.3762,10.6134,1.98485,0.265115,0.607409,0.334497,0.770729
58,454.772,1,13.6062,25.669,24.1513,11.2786,2.01782,0.27452,0.57317,0.323769,0.766898
59,453.293,1,13.4847,25.8195,24.7721,10.5437,2.0537,0.250081,0.568516,0.31893,0.737868
60,452.476,1,13.4968,26.1734,24.9636,10.3228,2.01422,0.240499,0.608212,0.316736,0.789565
61,448.597,1,13.6106,26.7461,24.2377,10.8584,1.94062,0.254101,0.610717,0.313161,0.826966
62,451.136,1,13.4985,27.8399,24.0527,10.7324,1.98338,0.254157,0.567385,0.310322,0.857558
63,447.915,1,13.5051,27.444,23.9035,11.0643,1.94972,0.255231,0.587928,0.317865,0.800803
64,449.263,1,13.4507,26.9427,23.9254,11.1471,2.00326,0.262411,0.552088,0.320102,0.732264
65,441.3,1,13.4501,26.4864,23.7696,11.5951,1.90384,0.256326,0.589243,0.299292,0.781878
66,438.462,1,13.4303,27.7453,24.3936,11.1316,1.90897,0.25918,0.524697,0.287624,0.808883
67,448.166,1,13.3331,25.6936,24.5538,11.1085,1.93033,0.260099,0.602121,0.300294,0.869621
68,442.924,1,13.5357,24.8098,24.6666,10.9769,1.87321,0.258586,0.632638,0.286561,0.877229
69,450.644,1,13.698,25.2485,24.4399,11.2373,1.95861,0.260884,0.645768,0.288754,0.836835
70,443.921,1,13.5127,24.7575,24.5649,11.2729,1.93242,0.253965,0.571508,0.296407,0.819891
71,446.937,1,13.4359,24.7545,24.4307,11.2334,1.97163,0.264353,0.552223,0.299172,0.791645
72,440.945,1,13.6594,25.0508,24.0852,10.9663,1.94614,0.268535,0.490727,0.295471,0.786247
73,444.384,1,13.5647,27.5744,24.0889,11.2829,1.94177,0.262192,0.527307,0.292794,0.859618
74,451.411,1,13.6202,27.8835,23.7064,11.1724,1.98328,0.264556,0.580288,0.287527,0.877655
75,449.418,1,13.5214,26.5859,23.193,11.521,1.97409,0.260385,0.572842,0.290561,0.860077
76,445.541,1,13.4649,30.3227,23.167,11.4164,1.90367,0.256107,0.624498,0.304616,0.836068
77,446.033,1,13.3728,28.6141,23.52,11.1699,1.94033,0.247673,0.602276,0.315913,0.783636
78,453.373,1,13.4101,28.4664,23.4315,11.5139,1.96153,0.247252,0.694868,0.315645,0.814808
79,440.473,1,13.6001,27.3809,23.6093,12.0999,1.8491,0.264322,0.581519,0.333318,0.799483
80,461.107,1,13.5689,29.2834,23.5606,12.6136,1.9591,0.260122,0.759034,0.333351,0.875309
81,460.584,1,13.6255,30.7043,23.4049,12.5973,2.00724,0.256084,0.714596,0.323597,0.826462
82,457.423,1,13.6328,31.2152,22.8871,11.9941,1.99575,0.262932,0.655426,0.326284,0.810775
83,454.39,1,13.6923,33.3502,22.8708,11.4053,1.95722,0.269987,0.653152,0.328301,0.800076
84,447.859,1,13.5479,31.5054,22.8289,10.9973,1.92855,0.263637,0.61634,0.336834,0.743754
85,448.024,1,13.5786,32.4142,22.5551,11.7232,1.9283,0.262848,0.598972,0.336223,0.773853
86,444.443,1,13.5225,31.7126,22.5025,11.5546,1.97416,0.253937,0.535488,0.294734,0.787765
87,446.629,1,13.5528,32.106,22.6617,12.2471,1.9722,0.258777,0.543401,0.301905,0.804661
88,437.93,1,13.4858,31.408,23.2599,11.7843,1.88375,0.261369,0.53785,0.315011,0.760208
89,429.681,1,13.4043,32.0904,23.1368,11.622,1.80383,0.256582,0.519725,0.318621,0.780646
90,428.355,1,13.5103,30.5649,23.3716,11.3079,1.78112,0.262653,0.513468,0.325188,0.780764
91,433.643,1,13.5894,32.0872,23.0439,11.6777,1.80151,0.267955,0.549517,0.325653,0.795496
92,442.242,1,13.6967,35.103,22.2862,12.0779,1.84515,0.27359,0.628149,0.326239,0.784953
93,441.762,1,13.6013,35.8865,22.2835,11.3195,1.87694,0.26548,0.617059,0.299801,0.795966
94,442.999,1,13.6511,36.6398,22.3786,11.4714,1.86364,0.27146,0.640973,0.308093,0.79305
95,445.61,1,13.6753,32.384,22.4304,12.0389,1.91848,0.262191,0.599695,0.315781,0.784919
96,445.469,1,13.6783,30.1077,22.8452,12.3488,1.9137,0.260377,0.566139,0.31903,0.837243
97,449.855,1,13.3871,33.2767,22.5749,12.4967,1.98518,0.260236,0.521691,0.336924,0.799543
98,446.852,1,13.4753,35.2608,22.7025,12.1386,1.98719,0.268395,0.464357,0.358848,0.735368
99,433.498,1,13.5715,37.4842,21.8526,12.5591,1.87778,0.261607,0.479461,0.354851,0.665029
100,430.086,1,13.5142,35.5529,21.9619,12.4949,1.79778,0.270171,0.501993,0.365016,0.692937
101,427.95,1,13.5482,34.5917,22.5197,12.7711,1.80585,0.268576,0.496565,0.342227,0.68139
102,443.876,1,13.7401,34.6697,22.2539,12.1314,1.96512,0.266049,0.504145,0.333545,0.711839
103,448.783,1,13.6734,37.2462,22.4541,11.8316,1.98317,0.269084,0.528348,0.339206,0.736214
104,454.825,1,13.6348,35.377,22.3076,12.1137,2.03963,0.270349,0.573438,0.315692,0.749748
105,454.367,1,13.5245,35.1184,22.7312,12.1613,2.01834,0.266959,0.596139,0.324265,0.745763
106,452.019,1,13.5712,37.4417,22.2275,13.0117,2.03578,0.262684,0.538087,0.330425,0.723651
107,457.319,1,13.6059,39.7188,22.0309,12.6877,2.09928,0.267257,0.544961,0.345203,0.667126
108,450.34,1,13.6316,37.6549,21.2778,12.4519,2.03613,0.263932,0.52203,0.337276,0.687023
109,452.624,1,13.5708,37.1023,21.7401,13.1716,2.06723,0.263734,0.545027,0.345187,0.633963
110,456.034,1,13.7388,37.2655,21.9206,12.7753,2.07127,0.270198,0.557151,0.311456,0.742894
111,457.373,1,13.5029,37.219,22.0778,12.3201,2.10284,0.255255,0.57963,0.311545,0.721592
112,446.814,1,13.6508,37.5796,22.3138,12.5643,1.9895,0.254262,0.609224,0.298948,0.704387
113,453.541,1,13.7565,35.8493,22.518,12.5578,2.0319,0.274947,0.567329,0.313138,0.736328
114,450.036,1,13.4596,36.897,22.3464,12.9644,1.97677,0.258794,0.597423,0.316128,0.772189
115,447.358,1,13.4272,37.8617,21.7756,12.5427,1.92006,0.269102,0.578866,0.343759,0.767627
116,441.996,1,13.476,37.135,21.8118,12.2876,1.89245,0.259819,0.570974,0.366878,0.68899
117,446.365,1,13.5276,37.5311,21.6148,12.8047,1.93058,0.258529,0.574655,0.375216,0.690391
118,443.027,1,13.5698,36.5007,21.2875,13.0796,1.86909,0.255282,0.656832,0.365173,0.682892
119,448.525,1,13.548,35.3977,22.271,12.6875,1.9347,0.254985,0.593155,0.368176,0.73329
120,452.344,1,13.5497,32.8252,22.2133,12.1114,1.96465,0.253525,0.593489,0.367239,0.765375
121,461.09,1,13.4948,32.9388,22.2357,12.5463,2.04973,0.26444,0.642039,0.34767,0.743616
122,457.909,1,13.4882,31.9929,22.661,13.3872,2.05939,0.258503,0.652736,0.325831,0.698107
123,455.261,1,13.577,32.3231,22.3381,13.3954,1.98817,0.260746,0.68594,0.338657,0.716523
124,452.179,1,13.4342,32.2175,22.3356,13.9548,1.92774,0.264014,0.738366,0.324422,0.745236
125,454.92,1,13.4458,31.9451,22.318,14.1167,1.98954,0.258829,0.712735,0.320372,0.723041
126,453.621,1,13.5514,33.9565,22.156,14.1234,1.98053,0.254133,0.735137,0.310205,0.725602
127,453.063,1,13.5717,32.7005,22.5572,13.2114,1.95631,0.258948,0.754091,0.321664,0.707498
128,452.346,1,13.5649,30.03,22.3589,12.6512,1.95961,0.262472,0.721761,0.329561,0.68799
129,460.343,1,13.571,28.5378,23.1105,12.6384,1.99285,0.274424,0.805587,0.314427,0.729244
130,458.268,1,13.5671,28.0461,22.8885,13.4349,2.00556,0.268981,0.760454,0.322801,0.68959
131,454.838,1,13.4533,27.878,23.5657,13.7304,1.94519,0.256971,0.872263,0.309232,0.703866
132,455.701,1,13.4556,27.5114,23.8488,14.4445,1.95132,0.255788,0.83064,0.314832,0.736598
133,454.647,1,13.4741,29.1837,23.551,13.94,1.91183,0.263736,0.813825,0.325318,0.770216
134,455.894,1,13.4077,29.261,23.3053,13.8338,1.95317,0.267823,0.826293,0.311026,0.716395
135,459.591,1,13.3954,29.9841,23.0689,13.9053,1.96657,0.265404,0.848141,0.311179,0.764273
136,448.746,1,13.4548,26.898,23.7356,12.3682,1.87135,0.258795,0.839119,0.311435,0.74272
137,447.024,1,13.5016,26.5451,23.7123,13.0867,1.85537,0.266079,0.922173,0.290161,0.701322
138,452.424,1,13.4425,25.4902,23.519,13.5159,1.90056,0.259684,0.953274,0.294371,0.710061
139,454.944,1,13.4047,27.2633,23.6806,14.5643,1.94615,0.253142,0.872054,0.294993,0.749634
140,446.506,1,13.471,26.5079,23.5642,14.1159,1.79839,0.262323,0.983367,0.291866,0.786002
141,449.743,1,13.5308,27.5682,23.3338,13.8218,1.85555,0.262179,0.957803,0.296318,0.734271
142,451.157,1,13.5358,30.4311,23.338,13.2403,1.84803,0.257426,0.992339,0.289503,0.793538
143,451.545,1,13.5243,29.3383,23.1097,13.6052,1.83306,0.267489,0.95777,0.292093,0.834176
144,444.118,1,13.4435,30.0221,22.8007,13.2076,1.77365,0.258177,0.991628,0.278433,0.833117
145,450.567,1,13.421,29.1651,23.2558,12.9106,1.85515,0.261032,1.02385,0.269683,0.780183
146,453.452,1,13.3383,27.1093,23.7754,14.0412,1.90059,0.257219,0.914484,0.270721,0.840778
147,449.41,1,13.5179,27.2217,23.6595,13.7405,1.87559,0.268169,0.85049,0.266735,0.83274
148,451.611,1,13.5761,28.6164,23.9824,12.2789,1.88292,0.267801,0.936175,0.262365,0.809633
149,448.293,1,13.407,28.745,23.7041,12.3238,1.84268,0.267113,0.941102,0.273303,0.790055
150,445.699,1,13.3362,26.8753,23.6854,12.4171,1.89927,0.260233,0.88526,0.257836,0.699022
151,435.844,1,13.4669,27.0296,23.5896,12.9277,1.79014,0.260672,0.824926,0.2748,0.721545
152,443.176,1,13.453,25.2495,23.7312,12.6919,1.85307,0.256394,0.862097,0.273161,0.732856
153,444.585,1,13.3866,26.789,23.5496,13.5382,1.82819,0.250455,0.932672,0.274937,0.783124
154,453.792,1,13.4173,26.3945,23.5609,13.1419,1.87544,0.253978,0.951551,0.294406,0.824427
155,451.362,1,13.5276,25.6365,23.4748,12.6432,1.88668,0.256019,0.963914,0.283987,0.744665
156,448.55,1,13.6044,25.9883,23.7523,12.9056,1.90206,0.256047,0.861438,0.297003,0.690889
157,438.746,1,13.4574,24.6894,23.8169,13.0159,1.82587,0.258023,0.884163,0.2692,0.679282
158,443.353,1,13.5702,24.1441,23.4399,13.0488,1.78917,0.26469,0.947824,0.316471,0.692021
159,456.243,1,13.5846,22.7025,23.7299,13.3979,1.86986,0.269743,0.943164,0.342787,0.743015
160,456.287,1,13.4724,24.3914,23.851,13.6549,1.89629,0.270057,0.989544,0.311554,0.716474
161,457.386,1,13.4306,24.6377,23.5255,14.2455,1.89233,0.258842,1.00121,0.309025,0.78239
162,455.321,1,13.403,26.6711,23.7531,14.1019,1.844,0.26366,1.03873,0.31005,0.804514
163,444.589,1,13.4461,23.6968,23.6385,14.1891,1.80388,0.261207,0.974426,0.29527,0.725314
164,451.815,1,13.5473,25.6046,23.027,12.9379,1.84772,0.257006,0.986185,0.295259,0.802431
165,453.835,1,13.5963,24.9045,23.141,12.7704,1.8569,0.263994,0.993582,0.313284,0.758759
166,444.924,1,13.654,23.5305,23.4491,14.4058,1.83192,0.266494,0.875778,0.304303,0.707531
167,449.852,1,13.5057,23.3363,24.3715,14.2036,1.85143,0.259893,0.861917,0.311653,0.79603
168,447.866,1,13.397,24.5201,23.9014,14.3168,1.85954,0.259375,0.84856,0.319669,0.720145
169,450.574,1,13.477,25.7472,23.7872,12.9119,1.91412,0.2637,0.793559,0.32461,0.686255
170,446.585,1,13.4744,26.1041,24.2048,12.9061,1.85099,0.257986,0.898771,0.305394,0.704816
171,448.637,1,13.5652,23.8698,24.1585,12.1778,1.84422,0.267704,0.940532,0.315526,0.687662
172,449.751,1,13.5768,22.4801,24.3152,13.3091,1.85759,0.275215,0.918186,0.328511,0.65402
173,455.72,1,13.4322,22.7114,23.9599,13.2954,1.91995,0.262411,0.933474,0.319472,0.694374
174,458.307,1,13.4387,23.7944,23.6009,13.6531,1.94099,0.259143,0.938961,0.315593,0.722506
175,461.099,1,13.5852,25.4089,23.62,13.5496,1.94515,0.25991,0.986207,0.312957,0.749427
176,459.423,1,13.5708,25.6608,23.5868,13.1208,1.92481,0.265514,0.960866,0.315101,0.753221
177,459.936,1,13.5214,26.0704,23.7542,13.0453,1.9184,0.265671,0.944296,0.316492,0.791476
178,447.132,1,13.5164,24.8001,23.3523,13.3443,1.84283,0.26086,0.825769,0.318316,0.761183
179,455.724,1,13.5378,25.0506,23.4373,12.8434,1.91567,0.263059,0.876476,0.321498,0.74303
180,456.135,1,13.4615,26.8186,23.4177,11.9587,1.91457,0.265473,0.890205,0.311574,0.760964
181,449.002,1,13.405,25.464,23.3554,12.9031,1.83053,0.264158,0.869491,0.318338,0.790886
182,455.471,1,13.6079,26.4943,23.4649,12.1735,1.88634,0.270178,0.94886,0.319819,0.730744
183,454.702,1,13.6766,24.631,23.7729,12.7009,1.88762,0.274904,0.901301,0.303637,0.773077
184,451.255,1,13.3892,25.5004,23.6242,13.7286,1.90087,0.262976,0.825986,0.31462,0.727494
185,454.029,1,13.4822,25.6558,23.801,14.4376,1.89299,0.26328,0.88925,0.31115,0.76748
186,451.61,1,13.4225,26.5149,23.21,14.6013,1.87092,0.262442,0.895698,0.311243,0.756355
187,448.45,1,13.5328,31.0608,22.2868,13.2483,1.88405,0.263642,0.869132,0.279786,0.744947
188,446.12,1,13.5173,31.1611,22.4014,13.3113,1.82261,0.261356,0.903781,0.296316,0.770307
189,452.532,1,13.6314,34.4889,22.2084,14.1825,1.86709,0.271808,0.993969,0.290254,0.736695
190,443.924,1,13.5853,37.6288,22.1922,14.7613,1.76369,0.263604,1.02427,0.298822,0.756462
191,443.592,1,13.4501,34.355,22.7517,13.4422,1.78392,0.26188,0.944764,0.31686,0.718996
192,446.004,1,13.5582,33.6635,22.6767,13.1519,1.80877,0.270902,0.949545,0.30021,0.728023
193,450.617,1,13.4857,34.6958,22.4735,12.9205,1.86455,0.254105,0.931202,0.316983,0.72852
194,451.619,1,13.5551,32.8682,23.1848,14.7795,1.85655,0.257869,0.928047,0.327314,0.740146
195,448.893,1,13.6022,34.0812,22.937,14.4606,1.81512,0.260638,0.960611,0.32654,0.741415
196,449.955,1,13.5395,34.6539,22.8057,14.2738,1.82615,0.263887,1.05347,0.31995,0.68084
197,447.485,1,13.5202,34.8005,22.7053,14.6585,1.81777,0.255917,1.03209,0.336258,0.64553
198,445.545,1,13.6308,34.5735,22.6938,14.2226,1.80327,0.266099,1.0033,0.328254,0.643445
199,438.08,1,13.5656,34.0392,22.6113,13.2217,1.75654,0.266774,0.902665,0.330798,0.646097
200,438.801,1,13.4303,33.2723,22.365,13.8476,1.81693,0.268598,0.877938,0.305772,0.59695
201,437.589,1,13.4369,31.9263,22.5166,13.4149,1.83142,0.264785,0.838294,0.300461,0.590976
202,440.907,1,13.529,31.1935,22.655,13.2149,1.87063,0.257984,0.776972,0.314712,0.614584
203,443.292,1,13.4694,29.9148,22.616,13.8239,1.86082,0.257366,0.73562,0.327057,0.699649
204,435.876,1,13.4647,30.8424,22.1724,13.7622,1.79392,0.255076,0.737692,0.336233,0.666148
205,438.22,1,13.4374,34.5029,21.6948,14.2924,1.8065,0.265406,0.730467,0.344895,0.653564
206,444.394,1,13.4033,34.7453,21.4161,14.0705,1.81483,0.26219,0.780204,0.364367,0.70066
207,440.376,1,13.3049,34.4982,21.5074,13.8829,1.82247,0.250627,0.738243,0.3614,0.666121
208,446.12,1,13.3924,35.7245,21.2349,14.3626,1.84874,0.257788,0.776374,0.348684,0.709331
209,440.045,1,13.4723,39.0857,21.3354,13.4761,1.76595,0.253648,0.781461,0.355014,0.756278
210,439.821,1,13.4207,41.8554,21.3305,13.5254,1.78885,0.255421,0.780363,0.332985,0.736658
211,442.878,1,13.3236,36.6771,21.4598,13.1996,1.82932,0.258651,0.764054,0.328436,0.729333
212,442.84,1,13.4365,36.0716,21.4207,12.8494,1.85939,0.265855,0.695951,0.332836,0.696184
213,437.889,1,13.5181,36.006,21.2134,13.2083,1.81196,0.264262,0.734557,0.323396,0.676139
214,437.096,1,13.4443,38.3164,21.4039,13.4325,1.78302,0.250944,0.716011,0.332175,0.762862
215,451.276,1,13.4875,39.0552,21.3317,13.7159,1.91563,0.252098,0.740024,0.334879,0.760244
216,456.369,1,13.5295,37.0278,21.532,13.6128,1.93312,0.261487,0.752912,0.342281,0.790881
217,446.307,1,13.4803,33.8177,21.8472,13.8099,1.82735,0.254552,0.769589,0.352552,0.773392
218,442.032,1,13.4787,34.6497,21.7916,13.1262,1.78718,0.256928,0.822219,0.351162,0.713463
219,443.652,1,13.3817,35.6663,21.6854,13.125,1.83512,0.250234,0.842746,0.321892,0.702135
220,448.676,1,13.497,33.6425,21.912,13.3024,1.90829,0.257376,0.777097,0.329127,0.677025
221,451.503,1,13.4669,36.8249,21.9714,13.0829,1.88854,0.264208,0.846338,0.348095,0.669659
222,446.282,1,13.4827,34.2894,22.3466,12.9171,1.84404,0.264061,0.848303,0.342087,0.659493
223,452.967,1,13.4823,33.7229,22.1053,12.8411,1.87955,0.269798,0.806029,0.355091,0.729359
224,451.257,1,13.4611,32.9855,22.2471,13.6778,1.87109,0.264235,0.802584,0.349782,0.736876
225,448.218,1,13.5246,32.222,22.2117,13.3291,1.86684,0.262808,0.814201,0.338195,0.691952
226,444.788,1,13.4913,32.099,22.4193,13.4292,1.86417,0.267308,0.720327,0.34304,0.682021
227,441.236,1,13.5353,35.5865,21.6719,13.3847,1.85393,0.263744,0.675529,0.336572,0.689796
228,448.771,1,13.4995,32.8533,21.8401,13.6935,1.86743,0.253325,0.727691,0.350136,0.788717
229,448.403,1,13.4562,34.6091,21.7497,13.2991,1.90867,0.260104,0.678026,0.341206,0.733047
230,452.923,1,13.4362,39.8883,21.6439,13.7568,1.9627,0.255386,0.779204,0.326166,0.668271
231,446.893,1,13.4711,38.5316,21.455,13.6181,1.87917,0.25837,0.785617,0.324839,0.698487
232,444.663,1,13.5188,39.233,21.2315,13.3667,1.79359,0.257848,0.864884,0.330734,0.766736
233,440.433,1,13.5108,35.8619,21.4361,13.7515,1.8035,0.25904,0.78831,0.319028,0.729396
234,443.253,1,13.5925,35.4672,21.4262,13.8104,1.84689,0.264579,0.808061,0.306588,0.690536
235,450.288,1,13.5891,34.8301,22.0323,13.4339,1.91821,0.251505,0.797996,0.295709,0.768115
236,444.85,1,13.57,34.609,22.5462,13.0645,1.87069,0.263937,0.785586,0.292524,0.728814
237,441.988,1,13.4744,32.226,22.5212,13.1043,1.82565,0.262536,0.7949,0.306337,0.727529
238,446.257,1,13.4241,34.7223,22.4009,13.1232,1.8829,0.259929,0.728145,0.321352,0.73256
239,443.008,1,13.5507,35.8037,22.2179,14.4393,1.862,0.264931,0.757649,0.305507,0.697165
240,444.682,1,13.5388,33.3946,22.2434,13.6268,1.89389,0.259132,0.723745,0.323847,0.672161
241,446.33,1,13.3756,32.1441,22.5681,13.1003,1.91835,0.249449,0.736546,0.303528,0.716096
242,438.379,1,13.4533,32.3254,22.7517,13.0857,1.85404,0.255457,0.718078,0.277623,0.738188
243,440.692,1,13.4601,33.2861,22.8208,13.4311,1.86295,0.253557,0.752684,0.283924,0.728124
244,436.183,1,13.5719,32.367,22.5571,13.5192,1.83471,0.25718,0.716974,0.297201,0.678938
245,438.49,1,13.5328,31.054,22.944,13.1994,1.81709,0.258951,0.796196,0.302365,0.68296
246,436.55,1,13.5529,31.7598,22.9339,12.9204,1.76212,0.258102,0.825794,0.317518,0.709077
247,440.784,1,13.4235,32.8414,23.225,13.0337,1.79111,0.258797,0.798845,0.317411,0.763571
248,437.166,1,13.4936,32.2691,23.0259,12.3038,1.7769,0.259329,0.734622,0.327628,0.746408
249,443.913,1,13.4271,30.4873,23.1113,12.2929,1.83158,0.258921,0.74668,0.335016,0.750956
250,448.992,1,13.4442,31.9884,23.4613,12.567,1.88934,0.251019,0.733283,0.323036,0.804214
251,447.895,1,13.5575,30.4606,23.2577,12.5629,1.85233,0.265229,0.742655,0.338692,0.778124
252,441.464,1,13.5465,31.1207,23.4691,12.253,1.88235,0.255874,0.711125,0.325707,0.641909
253,440.048,1,13.5283,29.6816,23.299,11.6793,1.82719,0.263187,0.755936,0.322223,0.676656
254,442.916,1,13.4974,28.5061,23.0721,13.0334,1.86675,0.256638,0.783927,0.310685,0.671517
255,445.438,1,13.5609,28.6558,23.5092,13.8272,1.88655,0.25826,0.768608,0.308478,0.699843
256,445.508,1,13.5332,25.9667,23.4628,13.5585,1.89842,0.262683,0.730206,0.316906,0.680555
257,444.223,1,13.3951,25.811,23.7204,13.7996,1.87227,0.257566,0.779554,0.319292,0.671852
258,437.574,1,13.3205,23.8812,23.9962,13.7386,1.79103,0.261264,0.783879,0.311911,0.704978
259,451.152,1,13.3279,24.3171,24.0775,13.3459,1.91187,0.265006,0.743768,0.326088,0.744643
260,452.74,1,13.3945,25.1045,23.9634,12.7136,1.89604,0.25923,0.760276,0.349422,0.77024
261,451.953,1,13.4615,25.8699,23.7812,11.983,1.88798,0.268589,0.759496,0.331298,0.784332
262,451.229,1,13.3175,23.3909,23.7015,12.4273,1.90953,0.266779,0.785589,0.329184,0.700623
263,451.545,1,13.5582,24.5022,23.5746,12.0994,1.93188,0.266999,0.743473,0.314779,0.729015
