time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.60843e-14,2.48173e-14,3.06445e-14,3.60993e-14,4.06944e-14,4.44989e-14,4.78099e-14,5.11955e-14,5.54737e-14,6.55268e-14,8.43273e-14,All
3.08757e-16,6.24982e-14,4.36917e-14,4.93114e-14,5.38741e-14,5.7403e-14,6.08378e-14,6.41855e-14,6.78588e-14,7.3868e-14,8.96173e-14,1.09446e-13,All
4.29331e-16,8.3941e-14,6.54236e-14,7.08277e-14,7.48141e-14,7.86212e-14,8.21617e-14,8.5587e-14,8.99762e-14,1.01277e-13,1.22585e-13,1.45988e-13,All
5.96992e-16,1.14773e-13,9.60451e-14,1.01557e-13,1.05611e-13,1.09211e-13,1.12943e-13,1.16757e-13,1.21177e-13,1.45344e-13,1.67503e-13,2.06621e-13,All
8.30127e-16,1.57592e-13,1.38789e-13,1.44096e-13,1.48216e-13,1.5212e-13,1.5578e-13,1.59466e-13,1.63992e-13,2.09537e-13,2.32193e-13,2.90139e-13,All
1.15431e-15,2.17145e-13,1.98757e-13,2.03949e-13,2.07815e-13,2.11622e-13,2.15367e-13,2.1909e-13,2.23804e-13,2.9889e-13,3.20993e-13,4.10132e-13,All
1.60508e-15,3.0015e-13,2.8151e-13,2.86689e-13,2.90418e-13,2.94392e-13,2.9815e-13,3.02149e-13,3.06565e-13,4.23442e-13,4.45419e-13,5.78007e-13,All
2.23189e-15,4.15132e-13,3.96672e-13,4.01807e-13,4.05743e-13,4.09644e-13,4.13161e-13,4.171e-13,4.21698e-13,5.95889e-13,6.18969e-13,8.05386e-13,All
3.10348e-15,5.75149e-13,5.56721e-13,5.61954e-13,5.65815e-13,5.69444e-13,5.73259e-13,5.77077e-13,5.81681e-13,8.36592e-13,8.59233e-13,1.12844e-12,All
4.31544e-15,7.97917e-13,7.79361e-13,7.845e-13,7.88763e-13,7.92469e-13,7.96036e-13,7.99979e-13,8.04649e-13,1.1697e-12,1.19342e-12,1.57151e-12,All
6.00069e-15,1.10771e-12,1.08949e-12,1.09471e-12,1.09852e-12,1.10232e-12,1.10594e-12,1.10974e-12,1.11424e-12,1.63518e-12,1.65763e-12,2.19224e-12,All
8.34406e-15,1.53878e-12,1.52014e-12,1.5256e-12,1.52932e-12,1.53302e-12,1.53676e-12,1.54069e-12,1.54518e-12,2.28107e-12,2.30424e-12,3.05407e-12,All
1.16025e-14,2.13765e-12,2.1192e-12,2.12424e-12,2.12824e-12,2.132e-12,2.13579e-12,2.13952e-12,2.14409e-12,3.1794e-12,3.20213e-12,4.25037e-12,All
1.61335e-14,2.97027e-12,2.95177e-12,2.95685e-12,2.9611e-12,2.96468e-12,2.9684e-12,2.97219e-12,2.97673e-12,4.42891e-12,4.45148e-12,5.91649e-12,All
