parameter,value,se_sa,rse_sa
Cl_pop,13.5174108195817,0.919003582596028,6.79866577158942
V1_pop,24.7640267021516,2.32922648312965,9.40568555810545
Q_pop,22.5990099767015,9.11862275104006,40.3496558497072
V2_pop,12.4476165889393,3.74559812660167,30.0908860731615
omega_Cl,0.259423326641765,0.0491320587897223,18.9389517996461
omega_V1,0.277994480018241,0.0741923790140566,26.6884360470712
omega_Q,0.918587800458033,0.298480265925033,32.4933844947868
omega_V2,0.92481623434539,0.261881216598501,28.3171085100888
a,1.55590518161289,0.269276783871903,17.3067605310475
b,0.0429643227339773,0.016786941189959,39.0718161529019
