pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.39206,0.151514,-3.04143,0.0169764,-1.59407,0.110526,All
-0.908051,0.631307,-2.83853,0.0169764,-1.15174,0.303945,All
-0.424046,0.454541,-2.63563,0.00565879,-0.709407,0.552628,All
0.059959,0.328279,-2.43274,0.0113176,-0.267076,0.414471,All
0.543964,0.22727,-2.22984,0.028294,0.175255,0.276314,All
1.02797,0.151514,-2.02695,0.0622467,0.617586,0.331577,All
1.51197,0.176766,-1.82405,0.0565879,1.05992,0.19342,All
1.99598,0.0505045,-1.62115,0.135811,1.50225,0.165788,All
2.47998,0.0757568,-1.41826,0.215034,1.94458,0.0828942,All
2.96399,0.0252523,-1.21536,0.14147,2.38691,0.0552628,All
,,-1.01246,0.215034,,,All
,,-0.809567,0.226352,,,All
,,-0.606671,0.265963,,,All
,,-0.403775,0.362163,,,All
,,-0.200878,0.305575,,,All
,,0.00201807,0.418751,,,All
,,0.204914,0.418751,,,All
,,0.407811,0.401774,,,All
,,0.610707,0.401774,,,All
,,0.813603,0.390457,,,All
,,1.0165,0.288598,,,All
,,1.2194,0.243328,,,All
,,1.42229,0.198058,,,All
,,1.62519,0.0792231,,,All
,,1.82808,0.0848819,,,All
,,2.03098,0.0226352,,,All
,,2.23388,0.0226352,,,All
,,2.43677,0.0452703,,,All
,,2.63967,0,,,All
,,2.84257,0.0113176,,,All
