iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,569.873,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,529.587,1,23.5189,34.1665,15.5593,0.942851,0.157777,0.672795,0.968408,0.917551,0.974053
3,511.57,1,23.4891,33.3174,15.7168,0.955432,0.134632,0.664308,0.996478,0.903556,0.96962
4,497.79,1,23.2767,35.201,16.9184,1.03559,0.111889,0.653377,0.89344,0.862602,1.29209
5,480.702,1,23.1278,35.7591,13.4493,1.0065,0.0959824,0.657398,0.887094,0.849674,1.4233
6,475.742,1,23.0778,35.8445,14.6583,1.13554,0.0857874,0.666616,0.899495,0.843876,1.18764
7,467.902,1,23.1403,36.4532,16.0141,1.10628,0.0798988,0.654337,1.00873,0.832055,1.20212
8,452.141,1,23.1789,36.5883,14.862,1.08601,0.069047,0.655204,0.960116,0.809938,1.29121
9,450.559,1,23.2831,36.4202,14.2439,1.1395,0.0644763,0.652973,0.903256,0.809871,1.41696
10,442.098,1,23.2076,36.764,14.0775,1.14869,0.0594483,0.653921,0.772614,0.798893,1.44389
11,435.598,1,23.2072,37.0124,14.4276,1.107,0.0567231,0.651749,0.780585,0.772382,1.54229
12,433.776,1,23.1938,36.7529,14.005,1.10696,0.0552581,0.657614,0.817247,0.770361,1.49716
13,426.486,1,23.0547,36.446,14.0845,1.09556,0.0514697,0.655977,0.775072,0.780311,1.46839
14,423.555,1,23.0324,35.5038,15.1267,1.08149,0.0501873,0.652923,0.770935,0.787949,1.47786
15,422.606,1,23.0352,35.9737,14.4426,1.09777,0.0476041,0.657244,0.835355,0.781979,1.52224
16,421.443,1,23.138,35.8516,16.1181,1.14607,0.0455116,0.659946,0.794443,0.771581,1.40237
17,418.245,1,22.9843,35.9411,14.6872,1.10656,0.0453735,0.659557,0.852493,0.771319,1.37106
18,419.14,1,22.8629,35.546,15.7139,1.08971,0.0465048,0.658657,0.841111,0.775528,1.40322
19,420.556,1,22.8737,35.5467,15.8908,1.14394,0.0433488,0.65514,0.876036,0.755663,1.50179
20,414.588,1,22.9133,35.3775,15.5198,1.14388,0.0406398,0.655283,0.855633,0.758219,1.46276
21,409.861,1,22.9574,34.8938,15.1988,1.13223,0.0388184,0.654157,0.856727,0.766617,1.35052
22,406.046,1,22.923,35.1767,17.3467,1.15566,0.0356705,0.653013,0.878853,0.756343,1.25153
23,402.279,1,22.9704,34.4534,16.7989,1.15561,0.0334444,0.65614,0.913492,0.758362,1.2868
24,400.629,1,22.946,35.1906,18.8707,1.15559,0.03263,0.653292,0.860521,0.747936,1.28273
25,405.358,1,22.8176,35.211,19.578,1.20236,0.0316754,0.65747,0.897547,0.739593,1.3367
26,406.681,1,22.9382,35.0167,18.835,1.21719,0.0322602,0.66048,0.897728,0.74293,1.24015
27,402.488,1,22.9341,34.6607,18.2553,1.21716,0.0309839,0.656238,0.884385,0.749011,1.17916
28,402.106,1,23.097,34.9917,19.1368,1.18669,0.0313726,0.650096,0.871373,0.745916,1.30695
29,402.944,1,22.9935,34.6012,21.3838,1.20574,0.0304832,0.654541,0.924771,0.753396,1.21712
30,399.088,1,22.8687,34.2008,19.0749,1.17137,0.0316251,0.653041,0.828014,0.765448,1.1701
31,400.857,1,23.1555,34.4331,17.1778,1.23035,0.0292679,0.646571,0.853977,0.758716,1.12677
32,405.446,1,23.0262,33.6449,17.1573,1.2533,0.0300031,0.650843,0.860537,0.765208,1.15893
33,403.972,1,23.0301,34.243,17.0558,1.28349,0.0267253,0.654833,0.880339,0.756013,1.18676
34,400.244,1,22.8719,34.4346,17.3623,1.31279,0.0216086,0.660763,0.908792,0.748321,1.2124
35,399.412,1,22.8507,33.9744,17.0366,1.28333,0.0233184,0.656452,0.874201,0.760164,1.2337
36,401.403,1,23.0904,33.8285,16.028,1.32668,0.0211502,0.660201,0.888012,0.756845,1.24545
37,396.903,1,22.9983,33.9368,16.2556,1.28506,0.0207278,0.654354,0.926485,0.757622,1.26964
38,395.219,1,23.0113,33.8091,16.221,1.30087,0.0186629,0.656734,0.900154,0.758957,1.25671
39,397.003,1,23.0945,33.7793,17.7122,1.35395,0.0165119,0.6611,0.92042,0.758573,1.12324
40,391.88,1,23.0439,33.5914,18.925,1.30643,0.0166627,0.65487,0.98998,0.754727,1.07887
41,390.583,1,22.9586,33.1418,17.194,1.36164,0.011126,0.656618,0.922955,0.755365,1.05999
42,388.267,1,22.9783,33.136,17.0975,1.36162,0.0110173,0.65043,0.889815,0.752517,0.992981
43,389.75,1,22.8497,32.9773,17.2927,1.37892,0.00992112,0.651856,0.913451,0.757891,0.966079
44,389.216,1,22.9766,32.585,18.0556,1.32962,0.0141653,0.655721,0.935438,0.76636,0.976243
45,388.44,1,22.8088,32.7559,18.0711,1.37394,0.00832661,0.657114,0.926526,0.76541,0.976606
46,389.875,1,22.842,32.5599,17.8732,1.41525,2.22045e-16,0.654268,0.906008,0.756802,1.00407
47,392.986,1,22.7225,32.3334,18.5385,1.4308,4.30775e-07,0.64949,0.940724,0.767538,1.03708
48,390.529,1,22.6676,32.5206,18.9368,1.40417,2.22045e-16,0.656149,0.963017,0.759853,1.0653
49,391.717,1,22.9449,31.1913,20.2616,1.40855,2.22045e-16,0.655394,0.967592,0.805623,1.04551
50,390.369,1,22.8374,31.1121,18.9395,1.39995,2.22045e-16,0.654286,0.969145,0.793644,1.04053
51,391.886,1,22.8262,30.9387,18.0443,1.39707,2.22045e-16,0.653046,1.08196,0.792484,1.05362
52,384.596,1,22.7129,30.9744,18.1578,1.35533,2.22045e-16,0.648009,1.01277,0.791242,1.01308
53,384.347,1,22.8265,30.6432,18.4914,1.35912,2.22045e-16,0.644284,0.964506,0.797615,1.01405
54,384.228,1,22.9051,30.6071,16.7293,1.35161,2.22045e-16,0.647894,0.997261,0.78721,1.04364
55,377.664,1,22.8163,31.1562,17.751,1.32369,2.22045e-16,0.648359,0.856325,0.777823,1.02466
56,385.067,1,22.7525,31.2618,18.0366,1.36749,2.22045e-16,0.653328,0.932177,0.772792,1.04233
57,384.409,1,22.7086,30.84,17.9453,1.36543,2.22045e-16,0.653921,0.953208,0.776545,0.989269
58,381.302,1,22.9421,30.9742,18.3463,1.33642,2.22045e-16,0.648036,1.00134,0.777233,0.989629
59,380.891,1,22.6861,30.8957,17.9009,1.33435,2.22045e-16,0.654596,0.970193,0.77898,1.0015
60,382.646,1,22.8514,30.9993,17.4752,1.35333,2.22045e-16,0.653173,0.941851,0.778157,0.987565
61,382.117,1,22.9029,30.856,17.4925,1.35173,2.22045e-16,0.651836,0.935408,0.780477,0.973773
62,379.014,1,22.8439,31.1354,17.7421,1.34671,2.22045e-16,0.650342,0.84266,0.772615,0.939296
63,380.677,1,22.663,30.5311,18.1479,1.34724,2.22045e-16,0.651216,0.881075,0.781362,0.981157
64,382.385,1,22.8929,30.2099,19.1578,1.35299,2.22045e-16,0.648709,0.930461,0.784324,0.988791
65,384.262,1,22.7186,29.983,20.0888,1.36982,2.22045e-16,0.647941,0.918395,0.786597,0.984264
66,385.988,1,22.7751,29.8692,18.8939,1.37707,2.22045e-16,0.649495,0.936527,0.791734,0.998065
67,387.113,1,22.7349,29.4711,18.9012,1.38396,2.22045e-16,0.645451,0.955877,0.800056,0.987629
68,381.284,1,22.6749,29.6766,19.5302,1.3463,2.22045e-16,0.648741,0.943849,0.790147,0.95281
69,382.826,1,22.7379,29.6282,19.3336,1.35376,2.22045e-16,0.651703,0.952859,0.793411,0.968865
70,382.974,1,22.708,30.0327,18.3273,1.36317,2.22045e-16,0.651985,0.923787,0.777971,0.951269
71,382.329,1,22.7878,30.2532,17.9653,1.35173,2.22045e-16,0.645171,0.894621,0.772375,1.04183
72,382.075,1,22.8104,30.2653,17.7982,1.35183,2.22045e-16,0.646587,0.887482,0.775677,1.03484
73,379.184,1,22.9019,30.2709,15.6187,1.32811,2.22045e-16,0.65206,0.882752,0.779178,1.0508
74,378.734,1,22.7446,30.1777,16.8696,1.32243,2.22045e-16,0.652524,0.922617,0.780036,1.02151
75,378.715,1,22.9832,30.5746,17.5408,1.33488,2.22045e-16,0.651523,0.890597,0.770577,0.970586
76,379.313,1,22.7787,30.8383,18.5692,1.34074,2.22045e-16,0.648432,0.896487,0.771044,0.954533
77,378.543,1,22.7061,31.1104,18.5332,1.34,2.22045e-16,0.6483,0.872879,0.769379,0.93899
78,382.528,1,22.9086,31.1277,18.179,1.35875,2.22045e-16,0.648687,0.910202,0.769676,0.988276
79,381.528,1,22.8137,31.4092,19.7034,1.3438,2.22045e-16,0.650586,0.911266,0.760844,1.05975
80,382.994,1,22.8454,31.5533,19.9421,1.35422,2.22045e-16,0.648358,0.905482,0.763521,1.07575
81,384.578,1,22.8974,31.5016,19.5481,1.36593,2.22045e-16,0.646438,0.901105,0.76362,1.08579
