popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
2.37405,3.4166,2.37405,-0.711598,5.45969,1.37937,1.34358,1.37937,-1.70627,4.46501,All
2.54242,3.52027,2.54242,-0.543221,5.62806,1.50022,1.45991,1.50022,-1.58542,4.58587,All
2.72274,3.63205,2.72274,-0.362902,5.80838,1.63166,1.58646,1.63166,-1.45398,4.7173,All
2.91585,3.75175,2.91585,-0.169795,6.00149,1.77462,1.72412,1.77462,-1.31103,4.86026,All
3.12265,3.87994,3.12265,0.037009,6.20829,1.9301,1.87394,1.9301,-1.15555,5.01574,All
3.34412,4.02511,3.34412,0.25848,6.42977,2.0992,2.03688,2.0992,-0.986446,5.18484,All
3.5813,4.19044,3.5813,0.495659,6.66694,2.28311,2.21413,2.28311,-0.802529,5.36876,All
3.7869,4.33783,3.7869,0.701253,6.87254,2.48314,2.40707,2.48314,-0.602499,5.56879,All
3.8353,4.37322,3.8353,0.749659,6.92094,2.7007,2.617,2.7007,-0.384944,5.78634,All
4.10732,4.57641,4.10732,1.02167,7.19296,2.93732,2.84559,2.93732,-0.148328,6.02296,All
4.39862,4.80216,4.39862,1.31298,7.48427,3.19014,3.08984,3.19014,0.104494,6.27578,All
4.71059,5.05675,4.71059,1.62495,7.79623,3.19466,3.09421,3.19466,0.109019,6.2803,All
5.04469,5.3294,5.04469,1.95904,8.13033,3.47456,3.365,3.47456,0.388913,6.5602,All
5.19975,5.45956,5.19975,2.1141,8.28539,3.77897,3.66007,3.77897,0.693328,6.86461,All
5.40248,5.63736,5.40248,2.31683,8.48812,4.11006,3.9811,4.11006,1.02441,7.1957,All
5.78564,5.97341,5.78564,2.7,8.87128,4.47015,4.33067,4.47015,1.38451,7.55579,All
6.19598,6.34099,6.19598,3.11034,9.28162,4.86179,4.71184,4.86179,1.77615,7.94744,All
6.6126,6.73024,6.6126,3.52695,9.69824,5.0009,4.84736,5.0009,1.91526,8.08655,All
6.63542,6.75178,6.63542,3.54978,9.72107,5.28775,5.12729,5.28775,2.20211,8.37339,All
7.10604,7.19578,7.10604,4.02039,10.1917,5.75103,5.58024,5.75103,2.66538,8.83667,All
7.61002,7.6799,7.61002,4.52438,10.6957,6.25489,6.07444,6.25489,3.16925,9.34053,All
8.02545,8.08704,8.02545,4.93981,11.1111,6.8029,6.61376,6.8029,3.71726,9.88854,All
8.14976,8.20958,8.14976,5.06411,11.2354,6.81167,6.62244,6.81167,3.72602,9.89731,All
8.72777,8.78747,8.72777,5.64213,11.8134,7.39892,7.20334,7.39892,4.31328,10.4846,All
9.34678,9.41312,9.34678,6.26114,12.4324,8.04716,7.84595,8.04716,4.96152,11.1328,All
9.4383,9.50847,9.4383,6.35266,12.5239,8.62243,8.41885,8.62243,5.53679,11.7081,All
10.0097,10.1038,10.0097,6.92405,13.0953,8.7522,8.5485,8.7522,5.66655,11.8378,All
10.7196,10.8434,10.7196,7.63397,13.8053,9.519,9.31462,9.519,6.43336,12.6046,All
10.8511,10.9805,10.8511,7.76551,13.9368,10.353,10.1515,10.353,7.26735,13.4386,All
11.4799,11.6355,11.4799,8.39425,14.5655,10.4332,10.2321,10.4332,7.34756,13.5188,All
12.264,12.4618,12.264,9.17836,15.3496,11.26,11.0644,11.26,8.1744,14.3457,All
12.2941,12.4939,12.2941,9.20845,15.3797,12.244,12.0584,12.244,9.15832,15.3296,All
13.166,13.4244,13.166,10.0804,16.2517,12.2466,12.061,12.2466,9.16093,15.3322,All
13.6769,13.9715,13.6769,10.5912,16.7625,13.3195,13.1484,13.3195,10.2339,16.4052,All
14.0998,14.4245,14.0998,11.0142,17.1855,14.0547,13.8948,14.0547,10.9691,17.1404,All
15.0897,15.484,15.0897,12.0041,18.1753,14.4865,14.3332,14.4865,11.4008,17.5721,All
15.0998,15.4949,15.0998,12.0142,18.1855,15.7557,15.6233,15.7557,12.6701,18.8413,All
16.1708,16.6354,16.1708,13.0851,19.2564,15.8655,15.7349,15.8655,12.7799,18.9511,All
16.5026,16.9864,16.5026,13.4169,19.5882,17.1361,17.0274,17.1361,14.0505,20.2217,All
17.3177,17.8437,17.3177,14.232,20.4033,17.6763,17.5769,17.6763,14.5906,20.7619,All
17.9154,18.4682,17.9154,14.8298,21.001,18.6374,18.5543,18.6374,15.5518,21.7231,All
18.5459,19.1173,18.5459,15.4603,21.6316,19.487,19.4183,19.487,16.4014,22.5727,All
19.3283,19.9226,19.3283,16.2426,22.4139,20.2703,20.2146,20.2703,17.1847,23.356,All
19.8613,20.4713,19.8613,16.7756,22.9469,21.2978,21.2587,21.2978,18.2121,24.3834,All
20.7411,21.3771,20.7411,17.6555,23.8267,22.0463,22.0186,22.0463,18.9606,25.1319,All
21.2699,21.9214,21.2699,18.1843,24.3556,23.1086,23.0971,23.1086,20.0229,26.1942,All
