Cl_pop,0.88313,0.043903,-0.16284,-1.5002,-0.00018659,-0.0031389,0.10727,0.017796,0.0033179,0.00018917
V1_pop,0.043903,2.9275,-0.33733,-1.0422,-0.0003191,0.0012569,-0.0097975,0.0099884,-0.030961,0.0032752
Q_pop,-0.16284,-0.33733,4.7565,7.3255,0.0013459,0.01396,-1.3833,-0.07214,0.047237,-0.0054018
V2_pop,-1.5002,-1.0422,7.3255,117.58,0.0057515,0.20219,-5.7976,-1.3549,0.00067944,-0.0098169
omega_Cl,-0.00018659,-0.0003191,0.0013459,0.0057515,0.0024108,6.0182e-5,-0.001099,-0.00010137,0.00060579,-4.7119e-5
omega_V1,-0.0031389,0.0012569,0.01396,0.20219,6.0182e-5,0.0025877,-0.015956,-0.0024613,0.00027157,-7.8751e-5
omega_Q,0.10727,-0.0097975,-1.3833,-5.7976,-0.001099,-0.015956,1.0881,0.062348,-0.020717,0.0025511
omega_V2,0.017796,0.0099884,-0.07214,-1.3549,-0.00010137,-0.0024613,0.062348,0.018621,-0.0011642,9.1219e-5
a,0.0033179,-0.030961,0.047237,0.00067944,0.00060579,0.00027157,-0.020717,-0.0011642,0.063625,-0.0017019
b,0.00018917,0.0032752,-0.0054018,-0.0098169,-4.7119e-5,-7.8751e-5,0.0025511,9.1219e-5,-0.0017019,0.00020258
