parameter,value
Cl_pop,13.5056659347018
V1_pop,23.7004319117818
beta_V1_logtCLCRMLMIN,-1.3234321255572
beta_V1_logtPROGDL,-0.520355209440137
Q_pop,23.4
beta_Q_LMP_1,0.881592195541636
beta_Q_logtAGEA,1.3088878244618
beta_Q_logtALBGDL,17.3480582037263
beta_Q_logtPROGDL,-17.0880970038886
V2_pop,3.18634183978161
beta_V2_SEXF_1,4.18166685694292
beta_V2_logtCLCRMLMIN,-0.374128309430471
beta_V2_logtHCM,33.3979788491939
omega_Cl,0.258003913879422
omega_V1,0.143585214362659
omega_Q,2.03193827313847e-8
omega_V2,8.1755567752625e-8
a,1.44545001196331
b,0.0385880579511632
