iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,607.865,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,569.465,1,19.3679,30.0243,12.6288,0.936251,0.175125,0.555131,0.878161,0.754984,1.02256
3,551.934,1,19.471,31.9049,12.0493,1.19004,0.140477,0.541944,0.91676,0.678813,1.06065
4,538.479,1,18.8567,31.926,13.8898,1.28086,0.114701,0.534113,0.994803,0.638263,1.17851
5,515.986,1,19.1229,31.4316,15.7316,1.34697,0.0869827,0.530735,1.16474,0.646426,1.18079
6,505.68,1,19.0963,32.9371,15.9045,1.43732,0.0733401,0.522679,1.27233,0.607672,1.14349
7,493.815,1,19.1713,33.2529,13.733,1.45528,0.0650255,0.529249,1.22197,0.583411,1.0463
8,485.177,1,18.872,31.9086,13.9388,1.48061,0.0549203,0.526677,1.28445,0.601632,1.03864
9,480.082,1,18.9749,32.2257,14.9259,1.48544,0.0495561,0.536428,1.37787,0.591811,1.08407
10,478.923,1,18.9618,32.6087,14.1144,1.51205,0.0491009,0.525955,1.43722,0.584524,0.936787
11,481.784,1,19.0072,32.7255,14.5303,1.54351,0.0494644,0.525605,1.44541,0.581608,0.954179
12,479.24,1,19.0082,32.7063,12.2279,1.56469,0.0461024,0.528776,1.37696,0.588288,0.998129
13,474,1,18.9408,32.1261,13.9999,1.51134,0.0435789,0.532273,1.39193,0.603476,1.04624
14,471.158,1,18.7628,31.2798,13.2195,1.4634,0.0419934,0.530499,1.36714,0.627261,1.21409
15,470.442,1,18.6619,31.7502,13.6881,1.48529,0.0407998,0.537613,1.36603,0.619088,1.15601
16,473.233,1,18.9199,31.2938,12.5428,1.50641,0.0416897,0.538066,1.33608,0.623349,1.19659
17,470.422,1,18.7678,31.4291,12.4324,1.62642,0.0332718,0.541576,1.2007,0.620714,1.20574
18,471.081,1,19.0997,31.143,12.101,1.68958,0.0293699,0.537731,1.27783,0.617314,1.17037
19,459.375,1,19.1023,31.422,11.1048,1.62712,0.0276974,0.5351,1.07825,0.606629,1.1496
20,456.791,1,19.1202,31.6233,11.4525,1.65576,0.0260172,0.526684,0.982216,0.602953,1.1055
21,459.713,1,18.9746,31.582,12.0382,1.68413,0.0258033,0.532389,1.02032,0.595908,1.09742
22,453.5,1,18.7968,31.5499,12.6089,1.65009,0.0261561,0.537942,0.869277,0.60284,1.04679
23,447.691,1,18.9414,31.4469,12.4536,1.61792,0.0231449,0.532967,0.867249,0.613445,1.09254
24,439.401,1,18.8993,31.2191,12.5209,1.61351,0.0179159,0.529481,0.849616,0.603898,1.0383
25,441.152,1,19.0919,30.5389,13.0553,1.64127,0.0164678,0.536563,0.85675,0.611647,1.0341
26,444.336,1,19.1456,31.185,13.5136,1.72778,0.00740386,0.527155,0.87311,0.599896,1.13467
27,438.818,1,18.9405,31.1036,12.0462,1.70206,0.00595389,0.523092,0.813619,0.598676,1.10138
28,432.371,1,18.9069,31.1218,12.5526,1.61862,0.0121666,0.526074,0.768229,0.596805,1.06567
29,433.764,1,18.7919,30.7518,12.9597,1.60887,0.0159129,0.526394,0.742887,0.601415,1.02865
30,432.962,1,18.9324,30.8178,13.4388,1.61481,0.012076,0.523588,0.814831,0.606224,1.04815
31,433.977,1,18.8837,30.7614,12.057,1.65902,0.00701203,0.528306,0.812853,0.611901,1.02503
32,428.716,1,18.843,31.2174,12.7345,1.5664,0.0152678,0.527387,0.782921,0.612579,0.96083
33,429.904,1,18.9062,30.8928,12.5428,1.56644,0.016171,0.528482,0.875152,0.606823,0.86581
34,428.967,1,18.8439,30.4468,13.1698,1.53263,0.0169701,0.53441,0.859274,0.609432,0.954554
35,429.792,1,18.9489,30.7949,12.7418,1.52025,0.0185537,0.533675,0.885065,0.600598,0.95697
36,428.114,1,18.9304,31.4649,11.8614,1.56331,0.00987365,0.531054,0.935609,0.585882,1.05752
37,428.989,1,18.851,31.7857,12.2162,1.57802,0.0112369,0.528122,0.811859,0.580754,1.12586
38,432.436,1,18.8834,31.7078,11.7692,1.59545,0.0118241,0.526212,0.796401,0.581823,1.21373
39,430.394,1,18.9435,31.5781,11.4638,1.61414,0.00975773,0.529767,0.732745,0.590224,1.14793
40,434.195,1,18.8786,31.4072,12.1821,1.64113,0.00715703,0.535563,0.798133,0.581156,1.20173
