time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.63742e-14,2.46062e-14,3.08336e-14,3.62831e-14,4.10391e-14,4.46788e-14,4.79775e-14,5.12769e-14,5.55878e-14,6.50493e-14,8.39559e-14,All
2.41121e-16,5.01239e-14,2.88043e-14,3.56131e-14,4.09123e-14,4.50852e-14,4.85199e-14,5.17327e-14,5.50653e-14,5.9774e-14,7.06316e-14,8.9517e-14,All
2.61835e-16,5.40076e-14,3.34339e-14,4.03064e-14,4.51513e-14,4.90354e-14,5.23965e-14,5.56081e-14,5.90912e-14,6.42387e-14,7.64805e-14,9.55088e-14,All
2.8433e-16,5.80285e-14,3.84113e-14,4.48217e-14,4.93539e-14,5.3082e-14,5.64254e-14,5.96618e-14,6.33191e-14,6.88724e-14,8.26246e-14,1.01955e-13,All
3.08757e-16,6.23334e-14,4.36435e-14,4.93995e-14,5.36699e-14,5.72845e-14,6.06552e-14,6.40247e-14,6.78424e-14,7.39921e-14,8.9235e-14,1.08865e-13,All
3.35282e-16,6.70081e-14,4.86961e-14,5.41989e-14,5.82903e-14,6.18509e-14,6.52653e-14,6.87899e-14,7.27206e-14,7.96477e-14,9.62686e-14,1.16735e-13,All
3.64086e-16,7.21603e-14,5.39404e-14,5.92675e-14,6.32512e-14,6.68833e-14,7.03904e-14,7.39806e-14,7.81005e-14,8.59386e-14,1.04037e-13,1.26336e-13,All
3.95365e-16,7.77749e-14,5.93784e-14,6.47277e-14,6.87438e-14,7.23889e-14,7.59668e-14,7.96477e-14,8.38751e-14,9.26359e-14,1.12391e-13,1.35982e-13,All
4.29331e-16,8.39597e-14,6.54506e-14,7.08522e-14,7.4914e-14,7.85985e-14,8.21743e-14,8.58107e-14,9.01651e-14,1.00608e-13,1.21664e-13,1.47582e-13,All
4.66215e-16,9.06342e-14,7.20853e-14,7.75172e-14,8.15538e-14,8.5247e-14,8.87982e-14,9.25462e-14,9.70331e-14,1.09928e-13,1.32089e-13,1.59499e-13,All
5.06268e-16,9.80522e-14,7.94727e-14,8.48879e-14,8.88939e-14,9.25754e-14,9.62161e-14,9.99917e-14,1.04518e-13,1.20196e-13,1.42866e-13,1.72984e-13,All
5.49762e-16,1.06077e-13,8.74769e-14,9.28975e-14,9.69194e-14,1.00595e-13,1.04208e-13,1.08014e-13,1.12494e-13,1.32458e-13,1.55061e-13,1.88682e-13,All
5.96992e-16,1.14741e-13,9.62196e-14,1.0166e-13,1.05568e-13,1.09344e-13,1.12932e-13,1.16705e-13,1.21193e-13,1.45493e-13,1.68017e-13,2.05921e-13,All
6.4828e-16,1.24059e-13,1.05649e-13,1.10997e-13,1.14951e-13,1.18559e-13,1.22174e-13,1.26009e-13,1.30514e-13,1.59722e-13,1.82141e-13,2.24783e-13,All
7.03974e-16,1.343e-13,1.15835e-13,1.21179e-13,1.25089e-13,1.2877e-13,1.32422e-13,1.36237e-13,1.40815e-13,1.74765e-13,1.97442e-13,2.45651e-13,All
7.64453e-16,1.45378e-13,1.26955e-13,1.32194e-13,1.36151e-13,1.39838e-13,1.43496e-13,1.47342e-13,1.51922e-13,1.91647e-13,2.1425e-13,2.67338e-13,All
8.30127e-16,1.57567e-13,1.38977e-13,1.44308e-13,1.48311e-13,1.51933e-13,1.55651e-13,1.59572e-13,1.64074e-13,2.09478e-13,2.32355e-13,2.91354e-13,All
9.01444e-16,1.70708e-13,1.52066e-13,1.57456e-13,1.61398e-13,1.65141e-13,1.68857e-13,1.72607e-13,1.77052e-13,2.29261e-13,2.5188e-13,3.17295e-13,All
