standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.88464,0.00666667,-2.68972,0.00666667,-2.5133,0.00666667,-1.97596,0.00666667,All
-1.84451,0.0133333,-2.10066,0.0133333,-2.36725,0.0133333,-1.89598,0.0133333,All
-1.78846,0.02,-1.99799,0.02,-2.07034,0.02,-1.8796,0.02,All
-1.74982,0.0266667,-1.96596,0.0266667,-1.84704,0.0266667,-1.86226,0.0266667,All
-1.71527,0.0333333,-1.94791,0.0333333,-1.79856,0.0333333,-1.84064,0.0333333,All
-1.70789,0.04,-1.91031,0.04,-1.71909,0.04,-1.69857,0.04,All
-1.70764,0.0466667,-1.63425,0.0466667,-1.68823,0.0466667,-1.64697,0.0466667,All
-1.66606,0.0533333,-1.63337,0.0533333,-1.65871,0.0533333,-1.57614,0.0533333,All
-1.63658,0.06,-1.5737,0.06,-1.62128,0.06,-1.57378,0.06,All
-1.59824,0.0666667,-1.55264,0.0666667,-1.61084,0.0666667,-1.55772,0.0666667,All
-1.44403,0.0733333,-1.53081,0.0733333,-1.60435,0.0733333,-1.52088,0.0733333,All
-1.40606,0.08,-1.40468,0.08,-1.60412,0.08,-1.45309,0.08,All
-1.31119,0.0866667,-1.39845,0.0866667,-1.48535,0.0866667,-1.44943,0.0866667,All
-1.28209,0.0933333,-1.38935,0.0933333,-1.48096,0.0933333,-1.32977,0.0933333,All
-1.28115,0.1,-1.38299,0.1,-1.47089,0.1,-1.20805,0.1,All
-1.27884,0.106667,-1.26965,0.106667,-1.44818,0.106667,-1.20409,0.106667,All
-1.27223,0.113333,-1.21406,0.113333,-1.42755,0.113333,-1.18249,0.113333,All
-1.27047,0.12,-1.18528,0.12,-1.36359,0.12,-1.1582,0.12,All
-1.26387,0.126667,-1.14118,0.126667,-1.34472,0.126667,-1.13912,0.126667,All
-1.24543,0.133333,-1.13969,0.133333,-1.33919,0.133333,-1.12975,0.133333,All
-1.22536,0.14,-1.03124,0.14,-1.31866,0.14,-1.12965,0.14,All
-1.21644,0.146667,-1.0038,0.146667,-1.25657,0.146667,-1.10413,0.146667,All
-1.21612,0.153333,-0.968075,0.153333,-1.22125,0.153333,-1.07159,0.153333,All
-1.21025,0.16,-0.953378,0.16,-1.18048,0.16,-1.05234,0.16,All
-1.19661,0.166667,-0.90766,0.166667,-1.17225,0.166667,-1.04523,0.166667,All
-1.18773,0.173333,-0.868081,0.173333,-1.14264,0.173333,-1.03382,0.173333,All
