parameter,value
Cl_pop,13.0912036032468
beta_Cl_SEXF_1,0.0935622324825647
V1_pop,26.081175961484
beta_V1_ANTU_1,-0.285791583419981
beta_V1_logtCLCRMLMIN,-3.22616453534454
beta_V1_logtPROGDL,-1.87894622380189
Q_pop,23.4
beta_Q_LMP_1,0.933859680764108
beta_Q_logtAGEA,1.33572124029474
beta_Q_logtALBGDL,19.0616934823621
beta_Q_logtPROGDL,-18.9521322253838
V2_pop,2.54172816910573
beta_V2_SEXF_1,4.89157708958017
beta_V2_logtHCM,39.1402514667385
beta_V2_logtRAL,0.219711736386206
omega_Cl,0.255884674144473
omega_V1,0.329846247326569
omega_Q,2.13914277958087e-8
omega_V2,2.8338247994075e-8
a,1.32148083339514
b,0.0440418668948357
