pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.790289,0.112325,-4.72536,0.00312907,-1.53271,0.0754843,All
-0.681477,0,-4.35843,0,-1.20888,0.113226,All
-0.572665,0.112325,-3.9915,0.00312907,-0.885041,0.150969,All
-0.463854,0,-3.62457,0.00625814,-0.561206,0.150969,All
-0.355042,0,-3.25764,0.0156454,-0.237371,0.452906,All
-0.24623,0.112325,-2.89071,0.00625814,0.0864636,1.81162,All
-0.137419,0.336974,-2.52378,0.0125163,0.410299,0.339679,All
-0.0286072,2.02184,-2.15685,0.0187744,0.734133,0.188711,All
0.0802044,5.84088,-1.78992,0.0312907,1.05797,0.0377421,All
0.189016,1.57254,-1.423,0.0281616,1.3818,0.0754843,All
,,-1.05607,0.0531942,,,All
,,-0.689136,0.0750977,,,All
,,-0.322207,0.23468,,,All
,,0.0447225,1.67718,,,All
,,0.411652,0.23468,,,All
,,0.778581,0.187744,,,All
,,1.14551,0.087614,,,All
,,1.51244,0.0375488,,,All
,,1.87937,0.0156454,,,All
,,2.2463,0.0125163,,,All
,,2.61323,0,,,All
,,2.98016,0.0125163,,,All
,,3.34709,0.0156454,,,All
,,3.71402,0.0156454,,,All
,,4.08095,0,,,All
,,4.44788,0.00312907,,,All
,,4.81481,0.00625814,,,All
,,5.18174,0.00625814,,,All
,,5.54866,0.00938721,,,All
,,5.91559,0.00625814,,,All
