time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.151186,0.010989,0.0111111,0,0.0337079,All
1.08188,0.032967,0.0224719,0,0.0666667,All
2.01258,0.032967,0.0449438,0.011236,0.1,All
2.94327,0.0879121,0.0681818,0.0333333,0.123596,All
3.87397,0.131868,0.1,0.0454545,0.155556,All
4.80466,0.164835,0.125718,0.0729798,0.188889,All
5.73536,0.186813,0.155556,0.1,0.213483,All
6.66605,0.208791,0.179775,0.124298,0.247191,All
7.59675,0.21978,0.211111,0.155556,0.277778,All
8.52744,0.241758,0.233333,0.177778,0.303371,All
9.45814,0.285714,0.266667,0.2,0.322222,All
10.3888,0.285714,0.288889,0.224719,0.348315,All
11.3195,0.340659,0.311111,0.244444,0.366667,All
12.2502,0.362637,0.333333,0.268165,0.385456,All
13.1809,0.384615,0.355556,0.3,0.4,All
14.1116,0.395604,0.368727,0.311111,0.426966,All
15.0423,0.395604,0.388889,0.333333,0.444444,All
15.973,0.406593,0.4,0.348315,0.455556,All
16.9037,0.417582,0.422222,0.366667,0.47191,All
17.8344,0.428571,0.444444,0.386364,0.488889,All
18.7651,0.43956,0.455556,0.404494,0.5,All
19.6958,0.43956,0.47191,0.422222,0.516854,All
20.6265,0.472527,0.488889,0.438202,0.52809,All
21.5572,0.494505,0.5,0.455556,0.542337,All
22.4879,0.505495,0.511111,0.466667,0.555556,All
23.4186,0.516484,0.52809,0.477778,0.566667,All
24.3493,0.516484,0.539326,0.488889,0.577778,All
25.28,0.56044,0.555556,0.5,0.6,All
26.2106,0.56044,0.566667,0.519538,0.606742,All
27.1413,0.582418,0.577778,0.52809,0.617978,All
28.072,0.582418,0.588889,0.544444,0.623611,All
29.0027,0.604396,0.6,0.550562,0.636364,All
29.9334,0.604396,0.611111,0.566667,0.651685,All
30.8641,0.626374,0.622222,0.577778,0.662921,All
31.7948,0.626374,0.631273,0.588889,0.672306,All
32.7255,0.659341,0.640449,0.6,0.677778,All
33.6562,0.659341,0.646086,0.611111,0.688889,All
34.5869,0.659341,0.655556,0.622222,0.7,All
35.5176,0.681319,0.666667,0.631273,0.711111,All
36.4483,0.692308,0.677778,0.640449,0.722222,All
37.379,0.692308,0.688889,0.644444,0.730337,All
38.3097,0.692308,0.696629,0.655556,0.741573,All
39.2404,0.692308,0.707865,0.664794,0.751404,All
40.1711,0.703297,0.719101,0.672306,0.755556,All
41.1018,0.725275,0.722222,0.677778,0.766667,All
42.0325,0.725275,0.733333,0.688889,0.777778,All
42.9632,0.725275,0.744444,0.7,0.788889,All
43.8939,0.736264,0.755556,0.711111,0.808989,All
44.8246,0.769231,0.766667,0.722222,0.811111,All
45.7552,0.791209,0.777778,0.730337,0.822222,All
46.6859,0.802198,0.788889,0.741573,0.833333,All
47.6166,0.802198,0.797753,0.752809,0.843571,All
48.5473,0.802198,0.808989,0.75846,0.844444,All
49.478,0.813187,0.811111,0.766667,0.855556,All
50.4087,0.813187,0.829545,0.775281,0.877778,All
51.3394,0.824176,0.833333,0.785304,0.888265,All
52.2701,0.824176,0.844444,0.788889,0.888889,All
53.2008,0.846154,0.854744,0.8,0.9,All
54.1315,0.879121,0.865169,0.81005,0.910112,All
55.0622,0.879121,0.866667,0.820225,0.911111,All
55.9929,0.89011,0.877778,0.826841,0.922222,All
56.9236,0.89011,0.882071,0.833333,0.932584,All
57.8543,0.89011,0.888889,0.844444,0.933333,All
58.785,0.901099,0.898876,0.84751,0.944132,All
59.7157,0.912088,0.9,0.855556,0.944444,All
60.6464,0.912088,0.911111,0.866667,0.955306,All
61.5771,0.912088,0.921348,0.876404,0.955556,All
62.5078,0.912088,0.922222,0.877778,0.966667,All
63.4385,0.912088,0.932584,0.888889,0.966667,All
64.3691,0.912088,0.933333,0.893883,0.966667,All
65.2998,0.934066,0.94382,0.9,0.977528,All
66.2305,0.934066,0.944444,0.910112,0.977778,All
67.1612,0.945055,0.954284,0.911111,0.977778,All
68.0919,0.956044,0.955556,0.921348,0.988636,All
69.0226,0.956044,0.955556,0.922222,0.988889,All
69.9533,0.967033,0.966292,0.931818,0.988889,All
70.884,0.978022,0.966667,0.932959,0.988889,All
71.8147,0.978022,0.966667,0.933333,0.988889,All
72.7454,0.978022,0.977142,0.94382,0.988889,All
73.6761,0.978022,0.977528,0.944444,1,All
74.6068,0.978022,0.977778,0.944444,1,All
75.5375,0.978022,0.977778,0.955056,1,All
76.4682,0.978022,0.977778,0.955306,1,All
77.3989,0.978022,0.988636,0.955556,1,All
78.3296,0.978022,0.988764,0.966292,1,All
79.2603,0.978022,0.988889,0.966292,1,All
80.191,0.978022,0.988889,0.966667,1,All
81.1217,0.978022,0.988889,0.966667,1,All
82.0524,0.989011,0.988889,0.97197,1,All
82.983,0.989011,0.988889,0.977528,1,All
83.9137,0.989011,0.994444,0.977528,1,All
84.8444,0.989011,1,0.977778,1,All
85.7751,0.989011,1,0.977778,1,All
86.7058,0.989011,1,0.988636,1,All
87.6365,0.989011,1,0.988764,1,All
88.5672,0.989011,1,0.988764,1,All
89.4979,0.989011,1,0.988764,1,All
90.4286,0.989011,1,0.988889,1,All
91.3593,0.989011,1,1,1,All
92.29,1,1,1,1,All
