Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
4.96086,0,7.58334,0,2.28682,0.00666667,1.56097,0.00666667,All
8.29599,0.00666667,11.4848,0.00666667,2.47946,0.0133333,3.05519,0.0133333,All
8.47015,0.0133333,12.7165,0.0133333,3.10258,0.02,3.14976,0.02,All
8.57488,0.02,13.4187,0.02,3.71361,0.0266667,3.62117,0.0266667,All
8.64404,0.0266667,14.0347,0.0266667,4.02539,0.0333333,3.74899,0.0333333,All
8.65467,0.0333333,14.509,0.0333333,4.66656,0.04,3.78956,0.04,All
8.8247,0.04,14.5814,0.04,5.05328,0.0466667,3.89924,0.0466667,All
8.86658,0.0466667,14.8029,0.0466667,5.93642,0.0533333,3.92336,0.0533333,All
8.92219,0.0533333,15.0564,0.0533333,6.05628,0.06,4.10752,0.06,All
9.18408,0.06,15.2657,0.06,7.09785,0.0666667,4.11759,0.0666667,All
9.22654,0.0666667,15.5025,0.0666667,7.20251,0.0733333,4.59705,0.0733333,All
9.33806,0.0733333,15.5705,0.0733333,7.37501,0.08,4.61446,0.08,All
9.35533,0.08,15.6328,0.08,7.52695,0.0866667,4.6688,0.0866667,All
9.40928,0.0866667,15.7778,0.0866667,7.62931,0.0933333,4.69854,0.0933333,All
9.43137,0.0933333,15.8074,0.0933333,7.732,0.1,4.72348,0.1,All
9.43537,0.1,15.8847,0.1,8.42069,0.106667,4.77648,0.106667,All
9.45074,0.106667,15.9904,0.106667,8.67695,0.113333,4.85338,0.113333,All
9.53474,0.113333,16.4178,0.113333,8.7863,0.12,5.07092,0.12,All
9.60043,0.12,16.5073,0.12,9.069,0.126667,5.1411,0.126667,All
9.70335,0.126667,16.6241,0.126667,9.64791,0.133333,5.3728,0.133333,All
9.70724,0.133333,16.6321,0.133333,9.69533,0.14,5.40596,0.14,All
9.7495,0.14,16.6982,0.14,9.84651,0.146667,5.47455,0.146667,All
9.75628,0.146667,16.7493,0.146667,9.85861,0.153333,5.57309,0.153333,All
9.84949,0.153333,16.9293,0.153333,9.97873,0.16,5.64113,0.16,All
9.9247,0.16,17.03,0.16,10.2623,0.166667,5.64603,0.166667,All
9.93439,0.166667,17.0672,0.166667,10.3301,0.173333,5.72281,0.173333,All
9.97549,0.173333,17.3375,0.173333,11.3751,0.18,5.73386,0.18,All
9.98188,0.18,17.6192,0.18,11.8518,0.186667,5.91007,0.186667,All
10.0164,0.186667,17.6598,0.186667,11.9113,0.193333,6.19282,0.193333,All
10.0809,0.193333,17.6741,0.193333,12.4901,0.2,6.41186,0.2,All
10.1059,0.2,18.2336,0.2,13.4001,0.206667,6.47624,0.206667,All
10.2073,0.206667,18.2664,0.206667,14.0044,0.213333,6.81902,0.213333,All
10.2246,0.213333,18.433,0.213333,14.0388,0.22,6.85913,0.22,All
10.2675,0.22,18.445,0.22,14.4106,0.226667,6.94634,0.226667,All
10.2842,0.226667,18.5408,0.226667,15.1538,0.233333,6.95083,0.233333,All
10.3023,0.233333,18.5539,0.233333,15.5612,0.24,6.97746,0.24,All
10.4324,0.24,18.5992,0.24,16.606,0.246667,6.99596,0.246667,All
10.5651,0.246667,18.7275,0.246667,16.6128,0.253333,7.11233,0.253333,All
10.5983,0.253333,18.832,0.253333,17.0298,0.26,7.13848,0.26,All
