Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
4.96086,0.000193225,6.12588e-05,7.58334,0.000357773,0.000225189,2.28682,0.00135643,0.000742836,1.56097,0.00583971,0.00217299,All
5.28109,0.000443741,0.000158628,8.19097,0.000764327,0.000553842,6.07926,0.0108932,0.0231001,2.27578,0.0148068,0.00940851,All
5.60133,0.000920525,0.000369499,8.7986,0.00146429,0.00121343,9.8717,0.0181982,0.0797824,2.9906,0.0248105,0.0235784,All
5.92156,0.00174958,0.000785708,9.40623,0.00256159,0.00241388,13.6641,0.0211668,0.15556,3.70541,0.0338991,0.0446511,All
6.2418,0.00308232,0.00154378,10.0139,0.00415072,0.00442622,17.4566,0.0214113,0.236909,4.42022,0.041223,0.0716157,All
6.56204,0.00508223,0.00283108,10.6215,0.00630117,0.00757203,21.249,0.0202773,0.316244,5.13503,0.0466062,0.10312,All
6.88227,0.0079063,0.00488687,11.2291,0.00904526,0.0122043,25.0415,0.0185526,0.389979,5.84984,0.050198,0.137817,All
7.20251,0.0116841,0.00799682,11.8367,0.0123712,0.0186825,28.8339,0.0166551,0.456754,6.56465,0.0522725,0.174522,All
7.52274,0.0164984,0.0124811,12.4444,0.0162227,0.0273453,32.6264,0.0147938,0.516356,7.27947,0.0531269,0.212257,All
7.84298,0.0223698,0.0186767,13.052,0.0205037,0.0384846,36.4188,0.0130647,0.569132,7.99428,0.0530358,0.250249,All
8.16321,0.0292496,0.0269162,13.6596,0.0250874,0.0523241,40.2112,0.0115048,0.615666,8.70909,0.0522346,0.287909,All
8.48345,0.0370186,0.0375053,14.2673,0.029828,0.0690041,44.0037,0.0101207,0.656618,9.4239,0.0509164,0.324802,All
8.80368,0.045495,0.0507012,14.8749,0.0345725,0.0885736,47.7961,0.00890434,0.692643,10.1387,0.0492354,0.360614,All
9.12392,0.0544478,0.0666945,15.4825,0.0391715,0.110989,51.5886,0.00784103,0.72435,10.8535,0.0473125,0.395132,All
9.44416,0.0636128,0.0855961,16.0902,0.0434891,0.13612,55.381,0.00691412,0.752288,11.5683,0.0452407,0.428218,All
9.76439,0.0727127,0.10743,16.6978,0.0474089,0.163759,59.1735,0.00610701,0.776944,12.2832,0.0430908,0.459791,All
10.0846,0.0814742,0.13213,17.3054,0.0508389,0.193635,62.9659,0.0054042,0.798741,12.998,0.0409158,0.489816,All
10.4049,0.0896445,0.159548,17.913,0.0537129,0.225429,66.7584,0.00479176,0.818048,13.7128,0.0387548,0.518289,All
10.7251,0.0970042,0.189458,18.5207,0.0559906,0.258789,70.5508,0.0042574,0.835185,14.4276,0.0366362,0.545231,All
11.0453,0.103376,0.221571,19.1283,0.057656,0.293348,74.3432,0.00379044,0.850425,15.1424,0.03458,0.57068,All
11.3656,0.10863,0.255548,19.7359,0.0587142,0.328733,78.1357,0.00338164,0.864008,15.8572,0.0325997,0.594685,All
11.6858,0.112685,0.291017,20.3436,0.0591884,0.364582,81.9281,0.00302308,0.876138,16.572,0.030704,0.617305,All
12.006,0.115506,0.327588,20.9512,0.0591161,0.400552,85.7206,0.00270794,0.886993,17.2868,0.0288981,0.638602,All
12.3263,0.117101,0.364864,21.5588,0.0585451,0.436323,89.513,0.00243041,0.896725,18.0016,0.027184,0.65864,All
12.6465,0.117515,0.402461,22.1665,0.0575304,0.471609,93.3055,0.00218548,0.905468,18.7165,0.0255622,0.677487,All
12.9667,0.116824,0.440011,22.7741,0.056131,0.506159,97.0979,0.00196889,0.913338,19.4313,0.0240314,0.695206,All
13.287,0.115126,0.477176,23.3817,0.0544071,0.539757,100.89,0.00177697,0.920433,20.1461,0.0225893,0.711864,All
