iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,14.0438,0.0761473,28.6918,0.118153,19.783,0.967248,36.2362,5.82411e-08
2,14.0607,0.0662601,28.5856,0.107111,25.4958,0.913445,36.2362,4.66653e-08
3,14.0535,0.0641311,28.6672,0.0996647,22.9524,0.955441,36.2362,5.85275e-08
4,14.0181,0.063484,28.6642,0.0999543,22.3163,0.932875,36.2362,4.20398e-08
5,14.0016,0.0630697,28.7219,0.099374,22.7725,0.892507,36.2362,4.07605e-08
6,13.9589,0.0627532,28.6958,0.0996148,22.2024,0.897864,36.2362,5.27739e-08
7,13.963,0.0642452,28.7741,0.10179,21.4332,0.896871,36.2362,4.61293e-08
8,13.9949,0.0649657,28.802,0.10177,20.6095,0.89877,36.2362,5.02694e-08
9,14.0134,0.0653766,28.8444,0.101866,21.7242,0.891148,36.2362,4.69531e-08
10,14.0254,0.0647062,28.8607,0.10185,21.9521,0.873102,36.2362,5.52745e-08
11,14.0255,0.0641078,28.8632,0.102257,21.3167,0.857211,36.2362,5.43957e-08
12,14.0158,0.0636464,28.8225,0.103241,21.5681,0.855665,36.2362,4.55788e-08
13,14.0062,0.0632163,28.7989,0.10267,21.4812,0.85878,36.2362,5.06298e-08
14,13.9974,0.0627289,28.7809,0.101775,21.2868,0.852075,36.2362,4.88703e-08
15,13.9893,0.0622392,28.7503,0.101422,21.2124,0.839256,36.2362,5.329e-08
16,13.9901,0.0617174,28.7399,0.100517,21.5819,0.832625,36.2362,5.46033e-08
17,13.9882,0.0618408,28.7483,0.100229,22.6269,0.829869,36.2362,5.31669e-08
18,13.9884,0.0619706,28.729,0.100002,22.8717,0.822206,36.2362,4.19599e-08
19,13.9858,0.061894,28.6814,0.100665,23.1033,0.822163,36.2362,5.10868e-08
20,13.9843,0.0613834,28.6457,0.0999521,23.7222,0.831111,36.2362,5.35328e-08
21,13.9883,0.0613486,28.6464,0.100334,23.8156,0.831443,36.2362,5.78472e-08
22,13.9921,0.0616049,28.6786,0.100334,23.8574,0.837907,36.2362,6.32068e-08
23,13.9865,0.0614266,28.6902,0.100259,24.0291,0.853302,36.2362,6.22214e-08
24,13.9966,0.0616879,28.7005,0.100361,23.8211,0.854245,36.2362,5.66245e-08
25,13.9964,0.0617314,28.7163,0.100404,24.2464,0.856245,36.2362,5.89342e-08
26,13.9983,0.0613724,28.7323,0.100071,24.3338,0.860957,36.2362,5.70993e-08
27,13.9988,0.0611132,28.7292,0.0997948,25.0208,0.867875,36.2362,6.2754e-08
