standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.82755,0.00666667,-3.3371,0.00666667,-2.89379,0.00666667,-3.00236,0.00666667,All
-1.80438,0.0133333,-2.05593,0.0133333,-2.60456,0.0133333,-2.12741,0.0133333,All
-1.7858,0.02,-1.99893,0.02,-2.5314,0.02,-1.8963,0.02,All
-1.78039,0.0266667,-1.9465,0.0266667,-2.40373,0.0266667,-1.7904,0.0266667,All
-1.77466,0.0333333,-1.86176,0.0333333,-2.29187,0.0333333,-1.75661,0.0333333,All
-1.72301,0.04,-1.8,0.04,-2.17325,0.04,-1.64413,0.04,All
-1.59269,0.0466667,-1.71268,0.0466667,-2.119,0.0466667,-1.64019,0.0466667,All
-1.56197,0.0533333,-1.64509,0.0533333,-2.06755,0.0533333,-1.63561,0.0533333,All
-1.52011,0.06,-1.57887,0.06,-1.99371,0.06,-1.56119,0.06,All
-1.5125,0.0666667,-1.52043,0.0666667,-1.89724,0.0666667,-1.41206,0.0666667,All
-1.48232,0.0733333,-1.49092,0.0733333,-1.68951,0.0733333,-1.39885,0.0733333,All
-1.40841,0.08,-1.42188,0.08,-1.58305,0.08,-1.39733,0.08,All
-1.35473,0.0866667,-1.42017,0.0866667,-1.39688,0.0866667,-1.34954,0.0866667,All
-1.34816,0.0933333,-1.39803,0.0933333,-1.25265,0.0933333,-1.29307,0.0933333,All
-1.32538,0.1,-1.39139,0.1,-1.23963,0.1,-1.24347,0.1,All
-1.30061,0.106667,-1.37888,0.106667,-1.23014,0.106667,-1.23147,0.106667,All
-1.27423,0.113333,-1.37264,0.113333,-1.17688,0.113333,-1.1776,0.113333,All
-1.27383,0.12,-1.35617,0.12,-1.09121,0.12,-1.16866,0.12,All
-1.21022,0.126667,-1.29385,0.126667,-1.08614,0.126667,-1.13929,0.126667,All
-1.20941,0.133333,-1.2091,0.133333,-1.08571,0.133333,-1.1168,0.133333,All
-1.19756,0.14,-1.19676,0.14,-1.02023,0.14,-1.06122,0.14,All
-1.18948,0.146667,-1.18075,0.146667,-1.01923,0.146667,-1.05932,0.146667,All
-1.16692,0.153333,-1.13269,0.153333,-0.918834,0.153333,-1.0289,0.153333,All
-1.13654,0.16,-1.0551,0.16,-0.906362,0.16,-1.02299,0.16,All
-1.13131,0.166667,-1.0541,0.166667,-0.893863,0.166667,-0.993498,0.166667,All
-1.10176,0.173333,-1.05197,0.173333,-0.788429,0.173333,-0.987069,0.173333,All
-1.08786,0.18,-1.00482,0.18,-0.783213,0.18,-0.965262,0.18,All
-1.05423,0.186667,-0.974312,0.186667,-0.757571,0.186667,-0.941473,0.186667,All
-1.04557,0.193333,-0.918046,0.193333,-0.730728,0.193333,-0.89359,0.193333,All
-1.03932,0.2,-0.879313,0.2,-0.726623,0.2,-0.881249,0.2,All
-1.03565,0.206667,-0.84695,0.206667,-0.695714,0.206667,-0.862598,0.206667,All
-1.03391,0.213333,-0.825532,0.213333,-0.645072,0.213333,-0.836264,0.213333,All
-1.02876,0.22,-0.787736,0.22,-0.630466,0.22,-0.833445,0.22,All
-1.01941,0.226667,-0.748558,0.226667,-0.616109,0.226667,-0.789665,0.226667,All
-1.01171,0.233333,-0.742356,0.233333,-0.564033,0.233333,-0.776738,0.233333,All
-0.988637,0.24,-0.716026,0.24,-0.533556,0.24,-0.774262,0.24,All
-0.965826,0.246667,-0.605226,0.246667,-0.529732,0.246667,-0.754722,0.246667,All
-0.942479,0.253333,-0.600953,0.253333,-0.485078,0.253333,-0.744577,0.253333,All
-0.942341,0.26,-0.549834,0.26,-0.477969,0.26,-0.741156,0.26,All
-0.913324,0.266667,-0.525364,0.266667,-0.407483,0.266667,-0.67404,0.266667,All
-0.837858,0.273333,-0.516012,0.273333,-0.35519,0.273333,-0.670399,0.273333,All
-0.819112,0.28,-0.503941,0.28,-0.302129,0.28,-0.662324,0.28,All
-0.798836,0.286667,-0.501864,0.286667,-0.284432,0.286667,-0.660118,0.286667,All
-0.766771,0.293333,-0.489801,0.293333,-0.26646,0.293333,-0.639359,0.293333,All
-0.747891,0.3,-0.485034,0.3,-0.250337,0.3,-0.615941,0.3,All
-0.716957,0.306667,-0.47465,0.306667,-0.230704,0.306667,-0.604432,0.306667,All
-0.716222,0.313333,-0.465054,0.313333,-0.205547,0.313333,-0.603721,0.313333,All
-0.713621,0.32,-0.40888,0.32,-0.188889,0.32,-0.593027,0.32,All
-0.672276,0.326667,-0.395133,0.326667,-0.187219,0.326667,-0.586931,0.326667,All
