iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,681.605,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,669.752,1,25.409,24.7842,13.3145,0.95,0.285,-0.591688,0.974679,0.974679,0.974679,0.974679
3,657.962,1,27.4612,25.5887,12.6672,0.9025,0.27075,-0.648043,0.95,0.95,0.95,0.95
4,647.222,1,25.8605,26.4041,12.471,0.857375,0.257212,-0.5982,0.925945,0.93148,0.925945,0.925945
5,640.041,1,22.5488,26.085,10.1808,0.814506,0.244352,-0.488156,0.9025,0.918049,0.9025,0.9025
6,625.522,1,22.7442,25.2742,10.3489,0.773781,0.232134,-0.504595,0.879648,0.894804,0.879648,0.879648
7,623.551,1,21.8611,26.1133,10.5613,0.735092,0.220528,-0.463832,0.857375,0.952883,0.857375,0.857375
8,620.904,1,23.0037,27.3078,11.1831,0.698337,0.209501,-0.490503,0.835666,0.928756,0.835666,0.835666
9,608.526,1,23.5457,27.4529,11.0033,0.66342,0.199026,-0.50863,0.814506,0.905239,0.814506,0.88018
10,600.548,1,21.5906,25.2573,9.35017,0.630249,0.189075,-0.450718,0.793882,0.983893,0.793882,0.857894
11,600.197,1,21.4771,24.4916,10.3967,0.598737,0.179621,-0.457578,0.773781,1.00944,0.773781,0.836171
12,590.536,1,22.3613,25.3136,10.1917,0.5688,0.17064,-0.482084,0.754188,0.983879,0.754188,0.814999
13,584.663,1,22.0437,25.2706,9.60706,0.54036,0.162108,-0.484661,0.735092,0.958967,0.735092,0.865206
14,574.076,1,21.6507,26.1985,9.76293,0.513342,0.154003,-0.43683,0.716479,0.968181,0.716479,0.843298
15,560.331,1,22.6854,26.1755,10.9617,0.487675,0.146302,-0.485537,0.698337,0.943666,0.698337,0.821945
16,547.847,1,23.2615,25.805,10.9582,0.463291,0.138987,-0.513055,0.680655,0.919772,0.680655,0.801133
17,548.387,1,23.4748,26.1059,9.91821,0.440127,0.132038,-0.511924,0.66342,0.896483,0.66342,0.780848
18,537.185,1,22.5977,26.3102,10.1365,0.41812,0.125436,-0.478228,0.646622,0.881862,0.646622,0.761076
19,545.424,1,22.7627,26.8531,10.4308,0.397214,0.119164,-0.484556,0.630249,0.859533,0.630249,0.764609
20,535.053,1,23.0277,26.5817,11.5951,0.377354,0.113206,-0.49932,0.614291,0.867375,0.614291,0.745249
21,518.792,1,22.9959,26.3343,12.0748,0.989055,0.100405,-0.490094,0.598737,0.845413,0.598737,0.726379
22,517.65,1,22.3517,26.1695,10.9429,0.939602,0.0953846,-0.484138,0.583577,0.844909,0.583577,0.752971
23,521.984,1,22.0566,25.4803,10.6925,1.20455,0.0887955,-0.473901,0.5688,0.823515,0.5688,0.807053
24,510.668,1,22.755,25.5494,11.4853,1.14433,0.0843558,-0.501814,0.554398,0.837136,0.554398,0.786618
25,505.243,1,23.1135,26.4034,11.0925,1.29436,0.0773116,-0.510245,0.54036,0.815939,0.54036,0.7667
26,500.918,1,22.6819,25.3028,11.0337,1.22964,0.073446,-0.500902,0.526678,0.795279,0.526678,0.747287
27,492.937,1,21.5513,25.235,11.3386,1.16816,0.0697737,-0.447045,0.513342,0.775142,0.513342,0.76667
28,483.23,1,22.1112,25.5135,11.2577,1.25739,0.0645774,-0.472186,0.500344,0.755515,0.500344,0.747257
29,481.805,1,23.0767,25.5925,12.6781,1.26388,0.0622393,-0.506085,0.487675,0.736385,0.487675,0.806436
30,473.234,1,23.0561,25.8735,11.7759,1.21191,0.0611644,-0.504443,0.475327,0.717739,0.475327,0.786016
31,471.334,1,23.1184,25.4582,12.7158,1.3289,0.0536926,-0.512076,0.463291,0.704743,0.463291,0.809959
32,462.353,1,22.9031,24.5876,12.152,1.34903,0.0491546,-0.498338,0.45156,0.722091,0.45156,0.78945
33,465.395,1,23.1982,24.647,11.4788,1.45037,0.0474227,-0.510848,0.440127,0.730049,0.440127,0.769461
34,464.604,1,23.1571,25.1241,11.8658,1.45233,0.0434314,-0.507264,0.428982,0.755279,0.428982,0.829355
35,468.419,1,23.166,24.8165,12.5893,1.45234,0.045547,-0.510759,0.41812,0.774228,0.41812,0.875347
36,468.321,1,22.6409,24.7627,11.7649,1.39092,0.0475854,-0.494401,0.407533,0.860424,0.412341,0.853183
37,453.875,1,22.5298,24.801,13.0131,1.32138,0.0452062,-0.492163,0.397214,0.855229,0.404704,0.83158
38,464.443,1,22.679,24.784,14.026,1.38763,0.0441128,-0.502762,0.387157,0.8905,0.410547,0.817462
39,456.192,1,22.8201,24.8413,13.3273,1.40975,0.0398464,-0.505817,0.377354,0.925994,0.400152,0.796764
40,445.249,1,22.1824,23.9764,12.8919,1.31005,0.0419886,-0.483501,0.367799,0.902547,0.39002,0.776589
41,451.473,1,23.0465,24.5842,12.5975,1.43786,0.0373,-0.513317,0.358486,0.92272,0.380145,0.756926
42,450.633,1,22.893,24.5107,12.9327,1.4821,0.0363266,-0.509107,0.349409,0.899356,0.370519,0.73776
43,448.493,1,22.8156,24.5825,12.5546,1.40405,0.0381071,-0.501809,0.340562,0.876584,0.383329,0.764904
44,452.748,1,22.6325,24.5769,12.1667,1.46458,0.0381991,-0.493144,0.331938,0.859583,0.390239,0.745537
