Cl_pop,1,0.014056,0.0012757,-0.021727,0.0095262,-0.021192,0.009549,0.0080296,-0.0019454,0.015019
V1_pop,0.014056,1,-0.46003,-0.14289,-0.0011855,-0.13716,0.095332,0.36067,-0.18713,0.21031
Q_pop,0.0012757,-0.46003,1,0.027594,0.0014829,-0.051044,-0.067709,-0.23412,0.14601,-0.084653
V2_pop,-0.021727,-0.14289,0.027594,1,-0.013068,0.0075401,0.18356,-0.093585,-0.026624,-0.073672
omega_Cl,0.0095262,-0.0011855,0.0014829,-0.013068,1,0.013916,-0.00011397,-0.0057836,0.031521,-0.031381
omega_V1,-0.021192,-0.13716,-0.051044,0.0075401,0.013916,1,-0.23359,-0.17332,0.12461,-0.22621
omega_Q,0.009549,0.095332,-0.067709,0.18356,-0.00011397,-0.23359,1,0.1134,-0.17488,0.14884
omega_V2,0.0080296,0.36067,-0.23412,-0.093585,-0.0057836,-0.17332,0.1134,1,-0.28203,0.3056
a,-0.0019454,-0.18713,0.14601,-0.026624,0.031521,0.12461,-0.17488,-0.28203,1,-0.63277
b,0.015019,0.21031,-0.084653,-0.073672,-0.031381,-0.22621,0.14884,0.3056,-0.63277,1
