parameter,value,se_sa,rse_sa
Cl_pop,19.7560718907758,3.90682578687134,19.7753167151383
beta_Cl_tSCRMGDL,-0.390182657638842,0.181946334077763,46.6310663776797
V1_pop,24.2917796414499,2.33709856945572,9.62094422043848
Q_pop,23.4,,
V2_pop,12.5020276859958,3.91760790891956,31.3357801415515
omega_Cl,0.220984453656557,0.0435577156245069,19.7107601479524
omega_V1,0.298964271057445,0.0816100229101774,27.2975839626322
omega_Q,0.934540551667653,0.330840987090175,35.4014586632759
omega_V2,0.857578389497436,0.237188669877873,27.6579578943065
a,1.88061670107655,0.220101389060251,11.7036815069363
