iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,539.884,1,10.3141,23.8174,13.3024,1.5,-0.415546,1.5,1.5,1.5,1.5
2,531.142,1,18.9935,17.8062,25.7983,1.66968,-0.373683,1.46202,1.46202,1.46202,1.46202
3,533.296,1,18.8503,17.7364,23.6265,1.70743,-0.363862,1.425,1.425,1.425,1.425
4,543.018,1,19.6612,18.3864,22.6564,1.84445,-0.398765,1.38892,1.38892,1.38892,1.38892
5,538.672,1,18.8549,18.3521,23.1835,1.80718,-0.363838,1.35375,1.35375,1.35375,1.35375
6,536.527,1,19.0568,18.5677,26.6639,1.77914,-0.380296,1.31947,1.31947,1.31947,1.31947
7,535.319,1,18.9659,18.2935,23.5365,1.81566,-0.366756,1.28606,1.28606,1.28606,1.28606
8,539.434,1,19.027,17.756,23.4816,1.84059,-0.374597,1.2535,1.2535,1.2535,1.2535
9,533.939,1,19.4469,18.1079,23.5602,1.84372,-0.388513,1.22176,1.22176,1.22176,1.22176
10,520.205,1,19.9287,18.0984,21.0318,1.79704,-0.407369,1.19082,1.19082,1.19082,1.19082
11,520.771,1,19.7131,18.0976,20.9893,1.75154,-0.401873,1.16067,1.18852,1.16067,1.16067
12,516.316,1,19.8846,18.9785,22.2535,1.7242,-0.401585,1.13128,1.19091,1.13128,1.13128
13,522.824,1,19.9395,19.3145,22.0518,1.79804,-0.403528,1.10264,1.18561,1.10264,1.12751
14,512.891,1,19.8779,19.5658,22.0766,1.75826,-0.402139,1.07472,1.15559,1.07472,1.09896
15,514.72,1,20.429,18.9627,20.677,1.7601,-0.426045,1.04751,1.20996,1.04751,1.07114
16,511.221,1,19.7425,19.0707,21.7803,1.72768,-0.392389,1.02098,1.24162,1.02098,1.04401
17,512.319,1,19.8978,18.8949,21.8298,1.73907,-0.401276,0.995131,1.25758,0.995131,1.03041
18,505.163,1,20.2406,18.6102,19.3454,1.72349,-0.414949,0.969933,1.22574,0.969933,1.00432
19,505.903,1,19.7614,18.9083,18.7876,1.7222,-0.385802,0.945374,1.1947,0.945374,1.01018
20,503.537,1,19.8599,18.8181,17.8358,1.7348,-0.395888,0.921437,1.16445,0.921437,0.984604
21,500.98,1,19.4075,18.5281,19.4663,1.7207,-0.382148,0.898105,1.13744,0.898105,0.959673
22,494.467,1,19.1389,18.6334,18.6547,1.68702,-0.367892,0.875365,1.10864,0.875365,0.935374
23,496.485,1,19.407,18.7281,18.4312,1.73409,-0.380325,0.8532,1.08057,0.8532,0.915043
24,505.776,1,19.7736,18.599,19.4411,1.80318,-0.399751,0.831597,1.06763,0.837495,0.945389
25,502.249,1,19.5547,18.9306,18.5861,1.78387,-0.37842,0.81054,1.04125,0.816289,0.974144
26,498.713,1,19.497,18.8789,17.3328,1.80099,-0.373494,0.790017,1.01489,0.79562,0.949478
27,500.693,1,19.6608,18.8415,14.6797,1.80049,-0.383005,0.770013,1.07636,0.795386,0.925437
28,500.224,1,19.6687,18.7202,14.6081,1.83411,-0.382069,0.750516,1.04911,0.775246,0.902004
29,498.25,1,19.5801,19.2845,15.4001,1.83921,-0.386032,0.731512,1.02254,0.755616,0.879983
30,507.336,1,20.423,19.2244,16.6364,1.94381,-0.420424,0.71299,1.04277,0.770029,0.857701
